Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6597,2026/01/01 00:00,82.9,71.8,90.6
6597,2026/01/02 00:00,84.9,73.2,97.4
6597,2026/01/03 00:00,90.8,69.2,99.4
6597,2026/01/04 00:00,88.1,57.9,99.4
6597,2026/01/05 00:00,66.6,43.7,85.1
6597,2026/01/06 00:00,64.2,37.9,77.3
6597,2026/01/07 00:00,80.2,68.3,91.0
6597,2026/01/08 00:00,68.1,40.5,90.8
6597,2026/01/09 00:00,78.6,70.6,85.9
6597,2026/01/10 00:00,72.5,29.6,91.3
6597,2026/01/11 00:00,40.6,17.8,67.5
6597,2026/01/12 00:00,57.2,49.6,67.2
6597,2026/01/13 00:00,63.8,49.8,91.5
6597,2026/01/14 00:00,89.3,79.3,99.4
6597,2026/01/15 00:00,97.2,83.7,99.4
6597,2026/01/16 00:00,96.8,90.0,99.4
6597,2026/01/17 00:00,91.6,84.0,99.1
6597,2026/01/18 00:00,75.0,62.0,93.8
6597,2026/01/19 00:00,58.1,47.3,73.6
6597,2026/01/20 00:00,55.2,47.1,66.7
6597,2026/01/21 00:00,68.8,58.0,78.6
6597,2026/01/22 00:00,92.4,81.3,99.4
6597,2026/01/23 00:00,90.4,78.1,99.4
6597,2026/01/24 00:00,97.6,87.7,99.4
6597,2026/01/25 00:00,92.4,82.0,99.4
6597,2026/01/26 00:00,77.4,58.7,86.6
6597,2026/01/27 00:00,87.7,64.6,99.4
6597,2026/01/28 00:00,99.2,96.8,99.4
6597,2026/01/29 00:00,92.4,76.9,99.4
6597,2026/01/30 00:00,89.8,74.0,99.1
6597,2026/01/31 00:00,87.8,73.7,98.2
6597,2026/02/01 00:00,90.7,73.9,99.2
6597,2026/02/02 00:00,87.6,78.1,97.0
6597,2026/02/03 00:00,97.7,91.0,99.4
6597,2026/02/04 00:00,99.4,99.4,99.4
6597,2026/02/05 00:00,85.7,54.7,99.4
6597,2026/02/06 00:00,84.5,58.2,99.4
6597,2026/02/07 00:00,84.7,63.6,94.5
6597,2026/02/08 00:00,88.8,70.6,98.9
6597,2026/02/09 00:00,84.2,67.8,99.4
6597,2026/02/10 00:00,85.0,75.3,99.4
6597,2026/02/11 00:00,86.3,62.8,99.4
6597,2026/02/12 00:00,89.4,70.3,99.4
6597,2026/02/13 00:00,63.7,23.5,89.1
6597,2026/02/14 00:00,93.7,84.4,99.4
6597,2026/02/15 00:00,68.1,22.6,99.4
6597,2026/02/16 00:00,68.4,54.7,74.3
6597,2026/02/17 00:00,44.3,24.2,67.9
6597,2026/02/18 00:00,44.8,30.2,60.6
6597,2026/02/19 00:00,88.9,50.1,99.4
6597,2026/02/20 00:00,68.9,27.5,93.2
6597,2026/02/21 00:00,67.0,49.6,80.7
6597,2026/02/22 00:00,74.4,58.2,88.8
6597,2026/02/23 00:00,77.3,56.9,89.2
6597,2026/02/24 00:00,81.8,56.7,94.8
6597,2026/02/25 00:00,71.5,57.8,81.3
6597,2026/02/26 00:00,72.2,52.0,87.9
6597,2026/02/27 00:00,71.1,58.7,80.2
6597,2026/02/28 00:00,70.3,55.3,78.7
6597,2026/03/01 00:00,85.8,73.3,99.3
6597,2026/03/02 00:00,90.5,73.0,99.4
6597,2026/03/03 00:00,78.2,55.9,95.9
6597,2026/03/04 00:00,74.3,54.7,91.7
6597,2026/03/05 00:00,82.6,71.5,97.2
6597,2026/03/06 00:00,70.2,47.2,86.0
6597,2026/03/07 00:00,64.9,36.0,87.3
6597,2026/03/08 00:00,61.0,34.4,78.9
6597,2026/03/09 00:00,65.7,42.5,78.1
6597,2026/03/10 00:00,81.5,74.0,91.5
6597,2026/03/11 00:00,77.5,56.1,95.1
6597,2026/03/12 00:00,71.6,48.9,96.0
6597,2026/03/13 00:00,68.4,46.5,86.5
6597,2026/03/14 00:00,87.6,68.8,99.4
6597,2026/03/15 00:00,82.3,60.1,99.4
6597,2026/03/16 00:00,53.6,17.7,87.7
6597,2026/03/17 00:00,47.3,22.2,72.2
6597,2026/03/18 00:00,47.4,32.6,69.4
6597,2026/03/19 00:00,42.3,24.2,60.6
6597,2026/03/20 00:00,41.1,28.7,53.5
6597,2026/03/21 00:00,44.0,31.2,54.9
6597,2026/03/22 00:00,46.2,36.4,58.2
6597,2026/03/23 00:00,52.4,31.1,79.6
6597,2026/03/24 00:00,47.4,30.5,68.7
6597,2026/03/25 00:00,54.7,28.9,77.4
6597,2026/03/26 00:00,21.3,14.2,28.8
6597,2026/03/27 00:00,21.1,11.2,31.4
6597,2026/03/28 00:00,32.8,22.8,45.9
6597,2026/03/29 00:00,25.9,14.3,47.7
6597,2026/03/30 00:00,28.1,10.7,38.2
6597,2026/03/31 00:00,20.9,11.7,33.3
6597,2026/04/01 00:00,22.2,15.2,34.2
6597,2026/04/02 00:00,36.1,24.2,49.5
6597,2026/04/03 00:00,32.2,14.8,58.7
6597,2026/04/04 00:00,33.8,23.4,45.6
6597,2026/04/05 00:00,41.4,23.7,61.0
6597,2026/04/06 00:00,49.5,28.9,67.5
6597,2026/04/07 00:00,58.2,37.8,74.9
6597,2026/04/08 00:00,59.9,38.1,82.2
6597,2026/04/09 00:00,46.2,34.3,61.1
6597,2026/04/10 00:00,54.7,41.7,64.2
6597,2026/04/11 00:00,44.9,30.3,58.8
6597,2026/04/12 00:00,53.9,34.3,71.6
6597,2026/04/13 00:00,80.5,70.8,94.4
6597,2026/04/14 00:00,84.8,58.6,99.4
6597,2026/04/15 00:00,75.6,50.5,99.4
6597,2026/04/16 00:00,65.5,44.4,89.7
6597,2026/04/17 00:00,55.4,37.8,79.1
6597,2026/04/18 00:00,51.5,35.5,72.3
6597,2026/04/19 00:00,54.8,39.8,90.2
6597,2026/04/20 00:00,70.0,48.3,97.9
6597,2026/04/21 00:00,67.0,48.9,98.2
6597,2026/04/22 00:00,55.8,39.7,83.6
6597,2026/04/23 00:00,43.9,31.4,55.4
6597,2026/04/24 00:00,43.9,18.2,76.1
6597,2026/04/25 00:00,44.2,25.6,63.5
6597,2026/04/26 00:00,54.3,33.4,75.2
6597,2026/04/27 00:00,48.0,30.3,69.8
6597,2026/04/28 00:00,49.4,35.9,72.0
6597,2026/04/29 00:00,59.3,40.9,79.6
6597,2026/04/30 00:00,50.2,30.2,84.7
