Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6185,2026/01/01 00:00,99.6,94.9,100.0
6185,2026/01/02 00:00,97.8,81.6,100.0
6185,2026/01/03 00:00,98.8,86.0,100.0
6185,2026/01/04 00:00,97.0,68.8,100.0
6185,2026/01/05 00:00,79.6,43.3,100.0
6185,2026/01/06 00:00,77.1,38.5,98.4
6185,2026/01/07 00:00,93.9,77.7,100.0
6185,2026/01/08 00:00,81.5,43.7,100.0
6185,2026/01/09 00:00,94.7,78.8,100.0
6185,2026/01/10 00:00,86.8,30.8,100.0
6185,2026/01/11 00:00,40.1,17.0,82.3
6185,2026/01/12 00:00,67.7,51.3,83.1
6185,2026/01/13 00:00,78.8,63.4,100.0
6185,2026/01/14 00:00,100.0,100.0,100.0
6185,2026/01/15 00:00,100.0,100.0,100.0
6185,2026/01/16 00:00,100.0,100.0,100.0
6185,2026/01/17 00:00,100.0,100.0,100.0
6185,2026/01/18 00:00,83.8,66.5,100.0
6185,2026/01/19 00:00,62.2,48.0,79.0
6185,2026/01/20 00:00,62.3,51.2,74.3
6185,2026/01/21 00:00,76.9,56.9,96.6
6185,2026/01/22 00:00,99.9,97.9,100.0
6185,2026/01/23 00:00,100.0,99.6,100.0
6185,2026/01/24 00:00,100.0,100.0,100.0
6185,2026/01/25 00:00,100.0,99.8,100.0
6185,2026/01/26 00:00,88.4,60.5,100.0
6185,2026/01/27 00:00,94.9,72.5,100.0
6185,2026/01/28 00:00,100.0,100.0,100.0
6185,2026/01/29 00:00,99.3,95.6,100.0
6185,2026/01/30 00:00,99.0,89.2,100.0
6185,2026/01/31 00:00,98.5,86.9,100.0
6185,2026/02/01 00:00,98.7,80.8,100.0
6185,2026/02/02 00:00,100.0,100.0,100.0
6185,2026/02/03 00:00,100.0,100.0,100.0
6185,2026/02/04 00:00,100.0,100.0,100.0
6185,2026/02/05 00:00,89.7,58.3,100.0
6185,2026/02/06 00:00,91.1,62.9,100.0
6185,2026/02/07 00:00,94.6,70.0,100.0
6185,2026/02/08 00:00,96.8,83.1,100.0
6185,2026/02/09 00:00,93.0,68.8,100.0
6185,2026/02/10 00:00,99.1,93.1,100.0
6185,2026/02/11 00:00,93.9,67.4,100.0
6185,2026/02/12 00:00,98.7,88.2,100.0
6185,2026/02/13 00:00,73.9,25.3,100.0
6185,2026/02/14 00:00,100.0,100.0,100.0
6185,2026/02/15 00:00,67.2,20.6,100.0
6185,2026/02/16 00:00,78.2,64.0,85.6
6185,2026/02/17 00:00,54.3,29.1,84.5
6185,2026/02/18 00:00,50.7,29.0,78.2
6185,2026/02/19 00:00,95.8,53.3,100.0
6185,2026/02/20 00:00,74.6,23.9,100.0
6185,2026/02/21 00:00,75.1,54.6,100.0
6185,2026/02/22 00:00,85.7,61.9,100.0
6185,2026/02/23 00:00,88.0,62.4,100.0
6185,2026/02/24 00:00,90.9,57.7,100.0
6185,2026/02/25 00:00,86.3,61.1,100.0
6185,2026/02/26 00:00,84.4,56.6,100.0
6185,2026/02/27 00:00,85.6,61.7,100.0
6185,2026/02/28 00:00,86.0,60.6,100.0
6185,2026/03/01 00:00,99.8,96.7,100.0
6185,2026/03/02 00:00,96.9,82.2,100.0
6185,2026/03/03 00:00,86.0,57.2,100.0
6185,2026/03/04 00:00,83.7,54.9,100.0
6185,2026/03/05 00:00,95.3,82.4,100.0
6185,2026/03/06 00:00,81.4,49.3,100.0
6185,2026/03/07 00:00,72.6,38.3,100.0
6185,2026/03/08 00:00,70.6,36.0,100.0
6185,2026/03/09 00:00,82.0,48.3,100.0
6185,2026/03/10 00:00,98.6,89.9,100.0
6185,2026/03/11 00:00,89.2,60.3,100.0
6185,2026/03/12 00:00,82.5,51.0,100.0
6185,2026/03/13 00:00,75.7,46.6,100.0
6185,2026/03/14 00:00,93.5,72.4,100.0
6185,2026/03/15 00:00,87.7,61.4,100.0
6185,2026/03/16 00:00,60.9,19.2,100.0
6185,2026/03/17 00:00,52.2,28.4,90.5
6185,2026/03/18 00:00,52.8,34.2,72.8
6185,2026/03/19 00:00,46.7,27.0,74.9
6185,2026/03/20 00:00,42.3,30.2,59.0
6185,2026/03/21 00:00,46.8,31.3,61.9
6185,2026/03/22 00:00,50.7,37.7,66.4
6185,2026/03/23 00:00,51.9,31.8,94.8
6185,2026/03/24 00:00,55.6,31.0,85.8
6185,2026/03/25 00:00,62.4,28.1,91.0
6185,2026/03/26 00:00,23.8,16.3,31.4
6185,2026/03/27 00:00,22.4,12.2,35.1
6185,2026/03/28 00:00,35.5,24.8,54.4
6185,2026/03/29 00:00,28.6,15.4,52.5
6185,2026/03/30 00:00,32.4,12.1,49.8
6185,2026/03/31 00:00,24.1,12.1,40.8
6185,2026/04/01 00:00,26.2,15.2,46.5
6185,2026/04/02 00:00,41.8,25.6,66.5
6185,2026/04/03 00:00,38.0,15.9,72.9
6185,2026/04/04 00:00,37.8,24.1,56.6
6185,2026/04/05 00:00,45.7,25.4,73.8
6185,2026/04/06 00:00,56.6,30.5,82.4
6185,2026/04/07 00:00,68.3,39.2,98.8
6185,2026/04/08 00:00,68.1,39.8,100.0
6185,2026/04/09 00:00,49.3,36.9,66.8
6185,2026/04/10 00:00,60.1,43.1,74.7
6185,2026/04/11 00:00,48.6,31.4,66.2
6185,2026/04/12 00:00,59.8,36.4,83.0
6185,2026/04/13 00:00,94.2,84.1,100.0
6185,2026/04/14 00:00,90.0,60.4,100.0
6185,2026/04/15 00:00,79.9,51.0,100.0
6185,2026/04/16 00:00,71.8,44.6,100.0
6185,2026/04/17 00:00,62.4,38.5,100.0
6185,2026/04/18 00:00,58.4,35.1,94.0
6185,2026/04/19 00:00,56.0,39.8,91.9
6185,2026/04/20 00:00,76.5,49.9,100.0
6185,2026/04/21 00:00,74.6,52.4,100.0
6185,2026/04/22 00:00,60.5,40.1,90.9
6185,2026/04/23 00:00,47.3,31.1,68.5
6185,2026/04/24 00:00,51.4,18.7,99.9
6185,2026/04/25 00:00,51.0,26.4,77.1
6185,2026/04/26 00:00,62.8,35.4,99.7
6185,2026/04/27 00:00,53.6,29.9,85.7
6185,2026/04/28 00:00,54.3,36.2,74.6
6185,2026/04/29 00:00,62.4,39.8,84.0
6185,2026/04/30 00:00,56.4,34.0,100.0
