Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
2002,2025/01/01 00:00,83.1,60.7,98.0
2002,2025/01/02 00:00,90.3,83.5,95.5
2002,2025/01/03 00:00,80.6,38.3,99.0
2002,2025/01/04 00:00,92.1,77.0,99.0
2002,2025/01/05 00:00,87.8,69.5,99.0
2002,2025/01/06 00:00,99.0,99.0,99.0
2002,2025/01/07 00:00,94.7,86.8,99.0
2002,2025/01/08 00:00,96.1,88.7,99.0
2002,2025/01/09 00:00,98.0,94.8,99.0
2002,2025/01/10 00:00,79.6,50.5,99.0
2002,2025/01/11 00:00,80.6,52.5,98.7
2002,2025/01/12 00:00,73.7,37.5,98.3
2002,2025/01/13 00:00,74.0,50.7,93.5
2002,2025/01/14 00:00,70.8,48.2,90.7
2002,2025/01/15 00:00,84.3,54.0,99.0
2002,2025/01/16 00:00,76.3,47.2,97.0
2002,2025/01/17 00:00,80.0,53.0,95.7
2002,2025/01/18 00:00,77.6,48.0,95.5
2002,2025/01/19 00:00,78.8,63.8,92.3
2002,2025/01/20 00:00,94.7,89.7,99.0
2002,2025/01/21 00:00,94.7,78.8,99.0
2002,2025/01/22 00:00,97.2,93.0,99.0
2002,2025/01/23 00:00,94.7,80.2,99.0
2002,2025/01/24 00:00,94.6,72.5,99.0
2002,2025/01/25 00:00,98.7,96.3,99.0
2002,2025/01/26 00:00,98.6,95.7,99.0
2002,2025/01/27 00:00,99.0,99.0,99.0
2002,2025/01/28 00:00,97.4,87.2,99.0
2002,2025/01/29 00:00,88.6,68.5,99.5
2002,2025/01/30 00:00,86.8,61.8,99.0
2002,2025/01/31 00:00,96.9,86.3,99.0
2002,2025/02/01 00:00,98.9,98.0,99.0
2002,2025/02/02 00:00,87.9,54.8,99.2
2002,2025/02/03 00:00,91.5,68.7,99.0
2002,2025/02/04 00:00,84.8,58.0,99.0
2002,2025/02/05 00:00,93.5,66.3,99.0
2002,2025/02/06 00:00,84.3,45.3,99.0
2002,2025/02/07 00:00,74.4,54.0,93.8
2002,2025/02/08 00:00,91.8,71.5,99.0
2002,2025/02/09 00:00,98.0,93.2,99.0
2002,2025/02/10 00:00,95.4,81.5,99.0
2002,2025/02/11 00:00,98.1,93.8,99.0
2002,2025/02/12 00:00,98.1,92.8,99.0
2002,2025/02/13 00:00,96.2,86.0,99.0
2002,2025/02/14 00:00,86.6,29.3,99.0
2002,2025/02/15 00:00,82.6,52.3,99.0
2002,2025/02/16 00:00,80.4,65.5,98.3
2002,2025/02/17 00:00,69.8,62.7,78.0
2002,2025/02/18 00:00,68.2,57.8,77.8
