Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6185,2025/01/01 00:00,87.2,65.5,100.0
6185,2025/01/02 00:00,98.5,92.3,100.0
6185,2025/01/03 00:00,83.5,38.6,100.0
6185,2025/01/04 00:00,95.7,78.9,100.0
6185,2025/01/05 00:00,97.9,88.4,100.0
6185,2025/01/06 00:00,100.0,100.0,100.0
6185,2025/01/07 00:00,100.0,100.0,100.0
6185,2025/01/08 00:00,100.0,100.0,100.0
6185,2025/01/09 00:00,100.0,100.0,100.0
6185,2025/01/10 00:00,86.5,61.2,100.0
6185,2025/01/11 00:00,84.4,52.1,100.0
6185,2025/01/12 00:00,72.7,31.1,100.0
6185,2025/01/13 00:00,72.5,46.9,97.6
6185,2025/01/14 00:00,72.6,47.6,92.7
6185,2025/01/15 00:00,86.6,53.4,100.0
6185,2025/01/16 00:00,79.6,46.7,100.0
6185,2025/01/17 00:00,84.0,55.3,100.0
6185,2025/01/18 00:00,82.8,54.7,100.0
6185,2025/01/19 00:00,82.6,65.5,99.3
6185,2025/01/20 00:00,100.0,100.0,100.0
6185,2025/01/21 00:00,99.9,99.0,100.0
6185,2025/01/22 00:00,100.0,100.0,100.0
6185,2025/01/23 00:00,99.6,93.3,100.0
6185,2025/01/24 00:00,97.0,77.6,100.0
6185,2025/01/25 00:00,100.0,100.0,100.0
6185,2025/01/26 00:00,100.0,99.9,100.0
6185,2025/01/27 00:00,100.0,100.0,100.0
6185,2025/01/28 00:00,100.0,99.6,100.0
6185,2025/01/29 00:00,90.9,66.2,100.0
6185,2025/01/30 00:00,93.1,68.0,100.0
6185,2025/01/31 00:00,99.1,90.1,100.0
6185,2025/02/01 00:00,100.0,100.0,100.0
6185,2025/02/02 00:00,89.3,57.4,100.0
6185,2025/02/03 00:00,88.2,57.0,100.0
6185,2025/02/04 00:00,85.2,59.0,100.0
6185,2025/02/05 00:00,91.5,64.1,100.0
6185,2025/02/06 00:00,82.3,42.8,100.0
6185,2025/02/07 00:00,72.2,53.7,100.0
6185,2025/02/08 00:00,95.4,72.1,100.0
6185,2025/02/09 00:00,100.0,100.0,100.0
6185,2025/02/10 00:00,100.0,99.9,100.0
6185,2025/02/11 00:00,100.0,100.0,100.0
6185,2025/02/12 00:00,100.0,100.0,100.0
6185,2025/02/13 00:00,98.9,88.6,100.0
6185,2025/02/14 00:00,88.2,26.2,100.0
6185,2025/02/15 00:00,77.8,47.1,100.0
6185,2025/02/16 00:00,81.7,66.4,100.0
6185,2025/02/17 00:00,68.8,62.4,77.1
6185,2025/02/18 00:00,67.0,60.2,80.2
6185,2025/02/19 00:00,60.2,49.7,69.4
6185,2025/02/20 00:00,70.1,46.6,98.7
6185,2025/02/21 00:00,77.8,50.9,100.0
6185,2025/02/22 00:00,93.0,74.8,100.0
6185,2025/02/23 00:00,94.0,71.8,100.0
6185,2025/02/24 00:00,94.6,75.7,100.0
6185,2025/02/25 00:00,100.0,100.0,100.0
6185,2025/02/26 00:00,89.0,64.3,100.0
6185,2025/02/27 00:00,84.9,41.4,100.0
6185,2025/02/28 00:00,84.2,53.0,100.0
6185,2025/03/01 00:00,71.3,52.5,94.9
6185,2025/03/02 00:00,68.5,41.9,100.0
6185,2025/03/03 00:00,67.8,35.2,100.0
6185,2025/03/04 00:00,64.5,24.9,97.9
6185,2025/03/05 00:00,58.5,24.7,95.6
6185,2025/03/06 00:00,54.8,26.1,79.9
