Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6597,2025/01/01 00:00,72.4,58.1,83.1
6597,2025/01/02 00:00,83.7,77.5,88.5
6597,2025/01/03 00:00,74.4,36.8,90.2
6597,2025/01/04 00:00,84.5,72.0,97.4
6597,2025/01/05 00:00,85.5,71.4,97.9
6597,2025/01/06 00:00,98.9,96.2,99.4
6597,2025/01/07 00:00,94.2,86.9,99.4
6597,2025/01/08 00:00,93.6,87.5,99.4
6597,2025/01/09 00:00,96.8,91.7,99.4
6597,2025/01/10 00:00,78.8,54.9,99.4
6597,2025/01/11 00:00,70.2,51.4,86.2
6597,2025/01/12 00:00,62.3,32.3,83.9
6597,2025/01/13 00:00,63.3,47.4,73.1
6597,2025/01/14 00:00,63.2,47.9,72.6
6597,2025/01/15 00:00,75.0,57.7,81.5
6597,2025/01/16 00:00,67.0,48.5,78.9
6597,2025/01/17 00:00,71.7,53.7,83.9
6597,2025/01/18 00:00,66.7,47.2,81.0
6597,2025/01/19 00:00,71.4,56.3,83.1
6597,2025/01/20 00:00,93.6,84.4,99.4
6597,2025/01/21 00:00,94.9,84.4,99.4
6597,2025/01/22 00:00,95.9,91.1,99.4
6597,2025/01/23 00:00,94.4,79.5,99.4
6597,2025/01/24 00:00,92.4,69.1,99.4
6597,2025/01/25 00:00,97.9,93.8,99.4
6597,2025/01/26 00:00,97.2,88.1,99.4
6597,2025/01/27 00:00,99.4,98.9,99.4
6597,2025/01/28 00:00,96.0,84.8,99.4
6597,2025/01/29 00:00,83.0,67.5,96.9
6597,2025/01/30 00:00,80.3,62.2,96.3
6597,2025/01/31 00:00,91.7,71.8,98.2
6597,2025/02/01 00:00,99.0,95.9,99.4
6597,2025/02/02 00:00,83.1,56.5,98.2
6597,2025/02/03 00:00,83.1,58.6,97.6
6597,2025/02/04 00:00,75.6,55.1,96.4
6597,2025/02/05 00:00,81.4,55.5,93.1
6597,2025/02/06 00:00,73.1,41.3,92.0
6597,2025/02/07 00:00,63.3,49.7,82.1
6597,2025/02/08 00:00,89.6,62.9,99.4
6597,2025/02/09 00:00,98.8,93.4,99.4
6597,2025/02/10 00:00,93.3,82.6,99.4
6597,2025/02/11 00:00,96.9,91.7,99.4
6597,2025/02/12 00:00,96.3,89.9,99.4
6597,2025/02/13 00:00,92.2,80.8,99.4
6597,2025/02/14 00:00,81.5,25.1,99.4
6597,2025/02/15 00:00,72.5,47.4,95.3
6597,2025/02/16 00:00,71.3,62.2,83.4
6597,2025/02/17 00:00,62.6,58.1,70.8
6597,2025/02/18 00:00,60.5,54.1,72.0
6597,2025/02/19 00:00,54.5,45.1,61.8
6597,2025/02/20 00:00,61.0,45.7,75.6
6597,2025/02/21 00:00,66.1,49.5,81.9
6597,2025/02/22 00:00,81.0,64.1,89.3
6597,2025/02/23 00:00,82.3,67.8,93.3
6597,2025/02/24 00:00,83.9,67.6,98.6
6597,2025/02/25 00:00,93.3,84.6,99.4
6597,2025/02/26 00:00,83.7,59.1,99.4
6597,2025/02/27 00:00,78.5,38.2,99.4
6597,2025/02/28 00:00,74.4,52.5,89.3
6597,2025/03/01 00:00,64.4,49.9,78.1
6597,2025/03/02 00:00,60.6,40.9,85.0
6597,2025/03/03 00:00,58.9,33.4,81.3
6597,2025/03/04 00:00,56.3,31.8,77.2
6597,2025/03/05 00:00,50.6,25.6,72.2
6597,2025/03/06 00:00,48.2,26.3,66.2
6597,2025/03/07 00:00,49.9,28.6,66.8
6597,2025/03/08 00:00,49.6,26.5,68.6
6597,2025/03/09 00:00,55.4,36.8,94.5
6597,2025/03/10 00:00,84.0,64.2,99.4
6597,2025/03/11 00:00,88.8,71.3,99.4
6597,2025/03/12 00:00,92.7,72.3,99.4
6597,2025/03/13 00:00,78.4,49.6,97.7
6597,2025/03/14 00:00,89.1,74.9,99.4
6597,2025/03/15 00:00,96.4,83.5,99.4
6597,2025/03/16 00:00,66.3,47.7,99.4
6597,2025/03/17 00:00,62.6,41.6,79.7
6597,2025/03/18 00:00,59.5,45.3,75.8
6597,2025/03/19 00:00,53.9,35.6,79.0
6597,2025/03/20 00:00,51.0,29.5,73.4
6597,2025/03/21 00:00,63.2,56.2,77.2
6597,2025/03/22 00:00,97.4,84.7,99.4
6597,2025/03/23 00:00,94.3,79.3,99.4
6597,2025/03/24 00:00,77.3,53.3,94.1
6597,2025/03/25 00:00,70.9,47.2,91.2
6597,2025/03/26 00:00,62.6,37.5,87.6
6597,2025/03/27 00:00,54.8,27.6,80.2
6597,2025/03/28 00:00,51.8,34.6,70.8
6597,2025/03/29 00:00,73.4,59.2,93.1
6597,2025/03/30 00:00,57.9,31.6,89.3
6597,2025/03/31 00:00,25.0,11.3,58.7
6597,2025/04/01 00:00,39.6,19.7,66.9
6597,2025/04/02 00:00,50.3,37.3,79.0
6597,2025/04/03 00:00,58.1,35.3,84.5
6597,2025/04/04 00:00,52.0,31.4,72.5
6597,2025/04/05 00:00,49.0,34.1,69.3
6597,2025/04/06 00:00,52.6,45.2,70.2
6597,2025/04/07 00:00,44.3,35.5,59.5
6597,2025/04/08 00:00,49.2,37.3,58.9
