Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6179,2025/01/01 00:00,70.0,55.3,94.7
6179,2025/01/02 00:00,89.1,82.2,96.0
6179,2025/01/03 00:00,75.3,37.5,94.1
6179,2025/01/04 00:00,90.9,75.8,99.3
6179,2025/01/05 00:00,90.4,72.8,99.3
6179,2025/01/06 00:00,99.3,99.2,99.3
6179,2025/01/07 00:00,98.1,93.4,99.3
6179,2025/01/08 00:00,99.1,97.5,99.3
6179,2025/01/09 00:00,99.2,99.0,99.3
6179,2025/01/10 00:00,78.4,53.9,99.3
6179,2025/01/11 00:00,64.7,49.6,82.5
6179,2025/01/12 00:00,57.4,34.0,77.8
6179,2025/01/13 00:00,59.5,47.2,76.9
6179,2025/01/14 00:00,57.8,44.5,66.9
6179,2025/01/15 00:00,69.3,54.2,78.5
6179,2025/01/16 00:00,62.1,41.8,81.7
6179,2025/01/17 00:00,66.3,48.6,78.9
6179,2025/01/18 00:00,65.3,47.0,80.1
6179,2025/01/19 00:00,71.1,51.6,86.4
6179,2025/01/20 00:00,95.7,87.3,99.3
6179,2025/01/21 00:00,98.1,89.5,99.3
6179,2025/01/22 00:00,99.2,99.2,99.3
6179,2025/01/23 00:00,97.2,87.3,99.3
6179,2025/01/24 00:00,96.1,77.1,99.3
6179,2025/01/25 00:00,99.3,99.3,99.3
6179,2025/01/26 00:00,99.3,99.2,99.4
6179,2025/01/27 00:00,99.3,99.3,99.3
6179,2025/01/28 00:00,-999,-999,-999
6179,2025/01/29 00:00,-999,-999,-999
6179,2025/01/30 00:00,-999,-999,-999
6179,2025/01/31 00:00,-999,-999,-999
6179,2025/02/01 00:00,-999,-999,-999
6179,2025/02/02 00:00,-999,-999,-999
6179,2025/02/03 00:00,-999,-999,-999
6179,2025/02/04 00:00,-999,-999,-999
6179,2025/02/05 00:00,-999,-999,-999
6179,2025/02/06 00:00,-999,-999,-999
6179,2025/02/07 00:00,-999,-999,-999
6179,2025/02/08 00:00,-999,-999,-999
6179,2025/02/09 00:00,-999,-999,-999
6179,2025/02/10 00:00,-999,-999,-999
6179,2025/02/11 00:00,-999,-999,-999
6179,2025/02/12 00:00,99.3,99.2,99.3
6179,2025/02/13 00:00,98.2,94.3,99.3
6179,2025/02/14 00:00,84.7,22.7,99.3
