giorno,ATS,NO2_mean_ugm3,PM10_SM2005_mean_ugm3,PM25_mean_ugm3
2024-07-08,ATS_Bergamo,-711.2304123711341,-1417.2857142857142,6.5
2024-07-08,ATS_Montagna,-289.0122685185185,14.142857142857142,8.333333333333334
2024-07-09,ATS_Bergamo,-1098.4944444444443,-1232.25,11.8
2024-07-09,ATS_Montagna,-612.5406032482599,20.285714285714285,12.222222222222221
2024-07-10,ATS_Bergamo,-1098.7689814814814,23.875,14.2
2024-07-10,ATS_Montagna,-586.2428240740741,27.214285714285715,15.555555555555555
2024-07-11,ATS_Bergamo,-1098.6273148148148,26.75,15.6
2024-07-11,ATS_Montagna,-839.7900462962963,28.307692307692307,-1096.4444444444443
2024-07-12,ATS_Bergamo,-1100.3398148148149,16.875,8.0
2024-07-12,ATS_Montagna,-979.4335648148148,17.076923076923077,-1100.888888888889
2024-07-13,ATS_Bergamo,-1102.536111111111,16.25,9.0
2024-07-13,ATS_Montagna,-659.4125,15.0,-1104.2222222222222
2024-07-14,ATS_Bergamo,-1103.4962962962964,15.25,8.0
2024-07-14,ATS_Montagna,-567.8583333333333,14.923076923076923,-1103.0
2024-07-15,ATS_Bergamo,-1146.5925925925926,17.875,10.0
2024-07-15,ATS_Montagna,-541.2430555555555,-751.9230769230769,-1102.3333333333333
2024-07-16,ATS_Bergamo,-1098.762962962963,24.875,14.8
2024-07-16,ATS_Montagna,-588.3237209302326,-746.8461538461538,-1098.5555555555557
2024-07-17,ATS_Bergamo,-1190.7824074074074,25.875,15.8
2024-07-17,ATS_Montagna,-574.2533018867924,-745.0769230769231,-1096.7777777777778
2024-07-18,ATS_Bergamo,-1099.010648148148,26.75,15.8
2024-07-18,ATS_Montagna,-299.55547445255473,24.307692307692307,-1098.111111111111
2024-07-19,ATS_Bergamo,-1098.7819444444444,25.75,16.6
2024-07-19,ATS_Montagna,-9.29950738916256,23.23076923076923,15.25
2024-07-20,ATS_Bergamo,-1100.8472222222222,15.0,10.8
2024-07-20,ATS_Montagna,13.149264705882352,13.923076923076923,9.125
2024-07-21,ATS_Bergamo,-1102.412962962963,14.142857142857142,8.8
2024-07-21,ATS_Montagna,-37.64779411764706,13.307692307692308,10.125
2024-07-22,ATS_Bergamo,-1146.7949074074074,19.142857142857142,12.6
2024-07-22,ATS_Montagna,13.94705882352941,15.923076923076923,10.25
2024-07-23,ATS_Bergamo,-1145.5444444444445,-1235.75,10.2
2024-07-23,ATS_Montagna,-207.2936117936118,14.923076923076923,9.25
2024-07-24,ATS_Bergamo,-1099.0828703703703,-1230.25,13.8
2024-07-24,ATS_Montagna,-10.853808353808354,17.53846153846154,10.625
2024-07-25,ATS_Bergamo,-1099.6462962962962,17.75,10.6
2024-07-25,ATS_Montagna,-368.05721518987343,-757.5384615384615,-1244.0
2024-07-26,ATS_Bergamo,-1098.2259259259258,18.5,8.8
2024-07-26,ATS_Montagna,-376.5438961038961,-755.1538461538462,-1243.25
2024-07-27,ATS_Bergamo,-1096.2481481481482,21.0,12.6
2024-07-27,ATS_Montagna,13.486029411764706,18.384615384615383,10.5
2024-07-28,ATS_Bergamo,-1098.2050925925926,22.625,14.6
2024-07-28,ATS_Montagna,13.144117647058824,20.23076923076923,14.5
2024-07-29,ATS_Bergamo,-1098.6972222222223,19.625,11.0
2024-07-29,ATS_Montagna,-86.08186274509804,17.307692307692307,9.875
2024-07-30,ATS_Bergamo,-1266.1538461538462,21.166666666666668,11.333333333333334
2024-07-30,ATS_Montagna,14.891176470588237,20.615384615384617,12.875
2024-07-31,ATS_Bergamo,-1773.3026315789473,27.5,13.333333333333334
2024-07-31,ATS_Montagna,16.532598039215685,27.076923076923077,15.0
2024-08-01,ATS_Bergamo,-1094.9962962962964,-1226.0,-1987.8
2024-08-01,ATS_Montagna,15.690441176470587,24.384615384615383,13.875
2024-08-02,ATS_Bergamo,-1098.3532407407406,-1232.375,-1992.8
2024-08-02,ATS_Montagna,13.73627450980392,-754.8461538461538,8.625
2024-08-03,ATS_Bergamo,-1100.2935185185186,-1232.75,-1991.0
2024-08-03,ATS_Montagna,12.013480392156863,16.076923076923077,8.25
2024-08-04,ATS_Bergamo,-1102.5925925925926,15.0,9.2
2024-08-04,ATS_Montagna,-12.497303921568628,14.615384615384615,7.625
2024-08-05,ATS_Bergamo,-1655.7300925925927,16.625,10.2
2024-08-05,ATS_Montagna,-9.745098039215689,16.0,8.625
2024-08-06,ATS_Bergamo,-2211.4930555555557,23.125,13.0
2024-08-06,ATS_Montagna,-181.7355392156863,-751.5384615384615,11.375
2024-08-07,ATS_Bergamo,-2211.358796296296,24.125,14.0
2024-08-07,ATS_Montagna,-110.22202970297029,-751.2307692307693,10.125
2024-08-08,ATS_Bergamo,-2211.464814814815,20.375,13.6
2024-08-08,ATS_Montagna,-8.944607843137254,-754.4615384615385,11.375
2024-08-09,ATS_Bergamo,-2211.663888888889,22.875,15.8
2024-08-09,ATS_Montagna,15.959313725490196,17.307692307692307,11.75
2024-08-10,ATS_Bergamo,-2212.7791666666667,25.25,17.6
2024-08-10,ATS_Montagna,13.933578431372547,21.076923076923077,12.5
2024-08-11,ATS_Bergamo,-2214.3685185185186,22.75,-1989.0
2024-08-11,ATS_Montagna,12.164950980392158,20.46153846153846,14.25
2024-08-12,ATS_Bergamo,-1796.1083333333333,-1229.625,-1988.2
2024-08-12,ATS_Montagna,-182.40490196078431,20.846153846153847,14.25
2024-08-13,ATS_Bergamo,-1152.9474418604652,19.875,13.2
2024-08-13,ATS_Montagna,-306.16936274509806,19.923076923076923,12.125
2024-08-14,ATS_Bergamo,-687.7186046511628,-1235.5,-1992.2
2024-08-14,ATS_Montagna,-37.995343137254906,17.846153846153847,10.0
2024-08-15,ATS_Bergamo,9.416666666666666,15.75,-1993.0
2024-08-15,ATS_Montagna,11.050245098039216,15.076923076923077,9.125
2024-08-16,ATS_Bergamo,11.207407407407409,20.25,11.0
2024-08-16,ATS_Montagna,13.467088607594937,20.25,10.142857142857142
2024-08-17,ATS_Bergamo,9.967592592592593,22.375,12.0
2024-08-17,ATS_Montagna,-14.589062499999999,19.0,10.571428571428571
2024-08-18,ATS_Bergamo,9.88564814814815,11.857142857142858,4.75
2024-08-18,ATS_Montagna,10.168489583333333,12.916666666666666,7.571428571428571
2024-08-19,ATS_Bergamo,-78.7699074074074,11.875,6.0
2024-08-19,ATS_Montagna,-12.46868686868687,-761.1538461538462,-1245.75
2024-08-20,ATS_Bergamo,13.7625,15.0,8.4
2024-08-20,ATS_Montagna,-12.035768261964735,-759.6923076923077,7.375
2024-08-21,ATS_Bergamo,-587.5787037037037,21.375,13.2
2024-08-21,ATS_Montagna,13.87506234413965,-753.9230769230769,9.25
2024-08-22,ATS_Bergamo,-590.1217592592593,23.125,13.6
2024-08-22,ATS_Montagna,-64.37684478371501,20.0,12.571428571428571
2024-08-23,ATS_Bergamo,12.879999999999999,24.625,14.6
2024-08-23,ATS_Montagna,-36.72681704260652,-748.5384615384615,-1238.25
2024-08-24,ATS_Bergamo,11.793981481481481,23.625,15.0
2024-08-24,ATS_Montagna,13.575980392156863,21.76923076923077,13.375
2024-08-25,ATS_Bergamo,10.912037037037036,19.5,12.2
2024-08-25,ATS_Montagna,-12.481617647058824,19.153846153846153,12.5
2024-08-26,ATS_Bergamo,12.588888888888889,13.875,7.8
2024-08-26,ATS_Montagna,13.24485294117647,13.23076923076923,7.875
2024-08-27,ATS_Bergamo,13.166203703703705,-1234.0,11.0
2024-08-27,ATS_Montagna,-33.73112745098039,17.076923076923077,11.375
2024-08-28,ATS_Bergamo,15.534722222222221,-1229.5,16.2
2024-08-28,ATS_Montagna,-104.92426470588235,20.615384615384617,11.625
2024-08-29,ATS_Bergamo,16.32175925925926,25.0,15.4
2024-08-29,ATS_Montagna,-251.22137592137594,23.416666666666668,15.285714285714286
2024-08-30,ATS_Bergamo,18.0287037037037,29.125,17.4
2024-08-30,ATS_Montagna,20.348039215686274,24.083333333333332,14.428571428571429
2024-08-31,ATS_Bergamo,15.996296296296295,29.25,18.4
2024-08-31,ATS_Montagna,18.43112745098039,25.833333333333332,16.142857142857142
2024-09-01,ATS_Bergamo,12.406018518518518,24.75,15.4
2024-09-01,ATS_Montagna,14.550735294117647,22.0,15.428571428571429
2024-09-02,ATS_Bergamo,15.84675925925926,21.125,11.8
2024-09-02,ATS_Montagna,-5.2485294117647046,18.916666666666668,12.857142857142858
2024-09-03,ATS_Bergamo,15.708333333333334,18.25,11.6
2024-09-03,ATS_Montagna,19.19142156862745,19.5,11.857142857142858
2024-09-04,ATS_Bergamo,12.147685185185185,16.625,10.0
2024-09-04,ATS_Montagna,-7.891176470588234,-814.4166666666666,10.571428571428571
2024-09-05,ATS_Bergamo,13.863425925925926,11.0,6.0
2024-09-05,ATS_Montagna,-33.32573529411765,-756.4615384615385,6.875
2024-09-06,ATS_Bergamo,13.76527777777778,11.0,5.4
2024-09-06,ATS_Montagna,-32.8046568627451,8.833333333333334,4.714285714285714
2024-09-07,ATS_Bergamo,14.51388888888889,14.625,7.8
2024-09-07,ATS_Montagna,15.25514705882353,13.307692307692308,7.75
2024-09-08,ATS_Bergamo,12.052314814814816,14.625,6.4
2024-09-08,ATS_Montagna,-11.651715686274509,16.53846153846154,7.125
2024-09-09,ATS_Bergamo,-496.2518518518518,-1242.25,3.8
2024-09-09,ATS_Montagna,-59.16831683168317,10.846153846153847,6.25
2024-09-10,ATS_Bergamo,-630.2912037037037,-1241.5,3.6
2024-09-10,ATS_Montagna,-31.083088235294117,9.583333333333334,-1423.4285714285713
2024-09-11,ATS_Bergamo,18.47429906542056,-1236.0,9.4
2024-09-11,ATS_Montagna,-30.3125,-757.0,-1244.0
2024-09-12,ATS_Bergamo,-36.625499999999995,6.75,3.2
2024-09-12,ATS_Montagna,15.189135802469137,-764.0,-1247.5
2024-09-13,ATS_Bergamo,12.912962962962963,8.25,5.0
2024-09-13,ATS_Montagna,16.585049019607844,-761.9230769230769,-2496.25
2024-09-14,ATS_Bergamo,9.918981481481481,5.25,3.6
2024-09-14,ATS_Montagna,16.604166666666668,-762.0769230769231,-2496.625
2024-09-15,ATS_Bergamo,15.637037037037036,9.0,7.4
2024-09-15,ATS_Montagna,15.248774509803921,-762.4615384615385,-2496.75
2024-09-16,ATS_Bergamo,20.61296296296296,13.375,8.0
2024-09-16,ATS_Montagna,-250.2139705882353,-759.6923076923077,-1245.25
2024-09-17,ATS_Bergamo,17.889351851851853,10.125,5.4
2024-09-17,ATS_Montagna,-595.7718137254902,10.384615384615385,3.875
2024-09-18,ATS_Bergamo,21.115277777777777,-1237.125,7.6
2024-09-18,ATS_Montagna,-397.2357843137255,12.23076923076923,5.75
2024-09-19,ATS_Bergamo,18.90509259259259,-1237.875,8.2
2024-09-19,ATS_Montagna,20.264950980392157,14.923076923076923,6.125
2024-09-20,ATS_Bergamo,20.918518518518518,-1232.625,11.6
2024-09-20,ATS_Montagna,19.895833333333332,18.692307692307693,8.375
2024-09-21,ATS_Bergamo,19.011574074074073,22.5,14.2
2024-09-21,ATS_Montagna,18.527696078431372,21.153846153846153,10.25
2024-09-22,ATS_Bergamo,16.22361111111111,20.625,14.2
2024-09-22,ATS_Montagna,15.856617647058824,18.307692307692307,9.25
2024-09-23,ATS_Bergamo,18.724074074074075,21.0,11.333333333333334
2024-09-23,ATS_Montagna,19.791176470588237,19.0,13.0
2024-09-24,ATS_Bergamo,15.430092592592594,12.0,-2495.25
2024-09-24,ATS_Montagna,18.52573529411765,11.25,9.285714285714286
2024-09-25,ATS_Bergamo,-586.3912037037037,10.571428571428571,-2496.0
2024-09-25,ATS_Montagna,19.202450980392157,11.818181818181818,5.714285714285714
2024-09-26,ATS_Bergamo,-632.5342592592592,12.25,5.6
2024-09-26,ATS_Montagna,20.715196078431372,-819.1666666666666,-1244.375
2024-09-27,ATS_Bergamo,-128.19665071770333,-1235.625,-1994.2
2024-09-27,ATS_Montagna,18.302450980392155,14.0,5.0
2024-09-28,ATS_Bergamo,14.122685185185185,10.25,5.4
2024-09-28,ATS_Montagna,13.870343137254903,8.666666666666666,4.428571428571429
2024-09-29,ATS_Bergamo,10.671296296296296,7.125,3.2
2024-09-29,ATS_Montagna,11.673039215686275,7.538461538461538,3.25
2024-09-30,ATS_Bergamo,16.34166666666667,13.625,7.8
2024-09-30,ATS_Montagna,-130.27248157248158,12.538461538461538,4.5
2024-10-01,ATS_Bergamo,19.17083333333333,24.875,13.4
2024-10-01,ATS_Montagna,19.448774509803922,18.076923076923077,9.5
2024-10-02,ATS_Bergamo,17.568981481481483,18.25,12.4
2024-10-02,ATS_Montagna,-55.68600000000001,-756.7692307692307,-1240.75
2024-10-03,ATS_Bergamo,19.1037037037037,11.125,-1995.4
2024-10-03,ATS_Montagna,18.07425,8.307692307692308,-1244.5
2024-10-04,ATS_Bergamo,16.491203703703704,7.625,-1997.0
2024-10-04,ATS_Montagna,17.278186274509803,8.076923076923077,4.0
2024-10-05,ATS_Bergamo,13.680555555555555,13.714285714285714,10.0
2024-10-05,ATS_Montagna,14.329656862745098,10.846153846153847,6.571428571428571
2024-10-06,ATS_Bergamo,14.526943005181346,15.428571428571429,12.0
2024-10-06,ATS_Montagna,14.236764705882354,12.615384615384615,7.857142857142857
2024-10-07,ATS_Bergamo,-79.67853658536586,19.285714285714285,13.0
2024-10-07,ATS_Montagna,-6.0063882063882055,17.076923076923077,10.285714285714286
2024-10-08,ATS_Bergamo,17.63564814814815,10.375,-1993.4
2024-10-08,ATS_Montagna,-6.796813725490194,10.76923076923077,8.714285714285714
2024-10-09,ATS_Bergamo,17.57314814814815,14.125,-1993.8
2024-10-09,ATS_Montagna,-3.9529411764705875,9.538461538461538,7.142857142857143
2024-10-10,ATS_Bergamo,14.490277777777779,10.5,6.5
2024-10-10,ATS_Montagna,-56.69117647058823,8.384615384615385,4.714285714285714
2024-10-11,ATS_Bergamo,16.851388888888888,11.75,6.2
2024-10-11,ATS_Montagna,-130.38546798029557,10.923076923076923,6.0
2024-10-12,ATS_Bergamo,14.773148148148149,12.375,8.4
2024-10-12,ATS_Montagna,-80.95233415233415,14.0,7.142857142857143
2024-10-13,ATS_Bergamo,12.794444444444444,13.75,10.2
2024-10-13,ATS_Montagna,15.965196078431372,13.692307692307692,7.571428571428571
2024-10-14,ATS_Bergamo,-537.0995370370371,22.25,13.4
2024-10-14,ATS_Montagna,20.583823529411767,20.23076923076923,12.285714285714286
2024-10-15,ATS_Bergamo,-627.662962962963,-1220.5,22.4
2024-10-15,ATS_Montagna,-4.339705882352941,22.53846153846154,12.857142857142858
2024-10-16,ATS_Bergamo,-581.9004629629629,-1227.5,16.0
2024-10-16,ATS_Montagna,-152.48406862745097,17.615384615384617,11.571428571428571
2024-10-17,ATS_Bergamo,-628.7152777777778,11.0,6.0
2024-10-17,ATS_Montagna,-31.220393120393123,13.923076923076923,9.428571428571429
2024-10-18,ATS_Bergamo,20.04675925925926,9.75,4.6
2024-10-18,ATS_Montagna,-5.43071253071253,8.692307692307692,3.5714285714285716
2024-10-19,ATS_Bergamo,-419.94271844660193,11.285714285714286,6.0
2024-10-19,ATS_Montagna,-30.234068627450977,13.384615384615385,8.714285714285714
2024-10-20,ATS_Bergamo,-717.3328124999999,15.714285714285714,6.75
2024-10-20,ATS_Montagna,-11.140686274509804,18.153846153846153,-1243.5
2024-10-21,ATS_Bergamo,-569.6019512195122,-1226.625,-1989.8
2024-10-21,ATS_Montagna,-7.564373464373465,-744.6923076923077,-1239.5
2024-10-22,ATS_Bergamo,-582.0972222222222,36.875,21.4
2024-10-22,ATS_Montagna,-53.306633906633905,32.15384615384615,14.375
2024-10-23,ATS_Bergamo,23.635185185185183,34.0,18.8
2024-10-23,ATS_Montagna,-101.77696078431373,26.846153846153847,14.125
2024-10-24,ATS_Bergamo,15.184722222222222,18.625,10.8
2024-10-24,ATS_Montagna,-128.93406862745098,17.692307692307693,12.25
2024-10-25,ATS_Bergamo,19.42222222222222,29.285714285714285,18.25
2024-10-25,ATS_Montagna,-29.91453201970443,23.0,13.875
2024-10-26,ATS_Bergamo,16.794907407407408,-1239.5,-3995.8
2024-10-26,ATS_Montagna,16.281617647058823,15.538461538461538,9.625
2024-10-27,ATS_Bergamo,11.95185185185185,-1232.125,-1992.8
2024-10-27,ATS_Montagna,14.122303921568626,22.923076923076923,10.0
2024-10-28,ATS_Bergamo,18.665277777777778,-1226.875,-1990.0
2024-10-28,ATS_Montagna,-55.210810810810806,28.307692307692307,13.375
2024-10-29,ATS_Bergamo,24.20740740740741,28.571428571428573,15.75
2024-10-29,ATS_Montagna,-4.048774509803922,28.153846153846153,15.625
2024-10-30,ATS_Bergamo,27.445833333333333,33.25,19.6
2024-10-30,ATS_Montagna,-25.92401960784314,31.583333333333332,13.125
2024-10-31,ATS_Bergamo,28.46481481481481,37.625,22.6
2024-10-31,ATS_Montagna,0.831513647642679,31.75,16.25
2024-11-01,ATS_Bergamo,24.479166666666668,32.25,20.4
2024-11-01,ATS_Montagna,22.781510416666666,29.083333333333332,18.625
2024-11-02,ATS_Bergamo,23.61712962962963,31.625,21.2
2024-11-02,ATS_Montagna,21.899479166666666,27.5,16.125
2024-11-03,ATS_Bergamo,20.12222222222222,27.5,18.4
2024-11-03,ATS_Montagna,19.0734375,-1518.2307692307693,12.125
2024-11-04,ATS_Bergamo,25.462962962962962,35.5,23.4
2024-11-04,ATS_Montagna,-101.92392947103275,-740.3846153846154,19.625
2024-11-05,ATS_Bergamo,30.567592592592593,35.625,22.4
2024-11-05,ATS_Montagna,-348.015,-739.3076923076923,-1231.5
2024-11-06,ATS_Bergamo,32.68379629629629,37.625,24.8
2024-11-06,ATS_Montagna,-856.5642156862746,33.07692307692308,22.125
2024-11-07,ATS_Bergamo,34.01111111111111,43.75,28.0
2024-11-07,ATS_Montagna,-740.1928039702234,37.76923076923077,24.875
2024-11-08,ATS_Bergamo,32.34814814814815,48.125,32.0
2024-11-08,ATS_Montagna,-301.1015228426396,-732.0,30.125
2024-11-09,ATS_Bergamo,31.241203703703704,51.75,36.0
2024-11-09,ATS_Montagna,28.254427083333336,-733.0,30.125
2024-11-10,ATS_Bergamo,24.951851851851853,41.625,31.0
2024-11-10,ATS_Montagna,-261.98125,30.615384615384617,23.125
2024-11-11,ATS_Bergamo,29.36898148148148,31.857142857142858,22.75
2024-11-11,ATS_Montagna,-248.63613231552162,31.23076923076923,19.75
2024-11-12,ATS_Bergamo,30.432407407407407,37.625,25.6
2024-11-12,ATS_Montagna,-339.38226600985223,36.23076923076923,22.25
2024-11-13,ATS_Bergamo,31.76111111111111,41.125,30.2
2024-11-13,ATS_Montagna,-341.89197994987467,-734.3846153846154,24.5
2024-11-14,ATS_Bergamo,31.92685185185185,50.875,34.75
2024-11-14,ATS_Montagna,32.381127450980394,-1500.4615384615386,30.75
2024-11-15,ATS_Bergamo,32.609722222222224,59.25,44.25
2024-11-15,ATS_Montagna,9.731617647058826,-724.5384615384615,35.75
2024-11-16,ATS_Bergamo,32.65925925925926,66.0,45.4
2024-11-16,ATS_Montagna,33.0953431372549,-722.0769230769231,39.5
2024-11-17,ATS_Bergamo,29.76527777777778,55.875,44.6
2024-11-17,ATS_Montagna,31.676225490196078,-731.3076923076923,35.625
2024-11-18,ATS_Bergamo,29.975925925925928,75.25,55.6
2024-11-18,ATS_Montagna,-259.41446078431375,53.46153846153846,43.625
2024-11-19,ATS_Bergamo,28.95601851851852,49.375,36.4
2024-11-19,ATS_Montagna,12.836609336609337,-792.4166666666666,31.571428571428573
2024-11-20,ATS_Bergamo,23.53611111111111,33.625,23.0
2024-11-20,ATS_Montagna,29.90049019607843,-743.3846153846154,24.375
2024-11-21,ATS_Bergamo,23.67083333333333,12.625,9.2
2024-11-21,ATS_Montagna,30.308108108108108,-753.5384615384615,9.625
2024-11-22,ATS_Bergamo,16.681018518518517,10.625,8.6
2024-11-22,ATS_Montagna,29.04525,16.076923076923077,12.625
2024-11-23,ATS_Bergamo,25.05138888888889,16.125,-1987.0
2024-11-23,ATS_Montagna,35.48385416666667,-746.0769230769231,17.625
2024-11-24,ATS_Bergamo,28.0125,23.625,20.0
2024-11-24,ATS_Montagna,34.161458333333336,29.692307692307693,-1229.625
2024-11-25,ATS_Bergamo,33.449999999999996,39.5,28.2
2024-11-25,ATS_Montagna,-215.62090680100755,38.0,24.375
2024-11-26,ATS_Bergamo,31.28333333333333,37.75,29.4
2024-11-26,ATS_Montagna,-702.7055837563452,37.15384615384615,28.875
2024-11-27,ATS_Bergamo,28.13101851851852,47.375,34.2
2024-11-27,ATS_Montagna,-632.3607843137255,44.333333333333336,36.375
2024-11-28,ATS_Bergamo,26.923762376237626,42.625,28.8
2024-11-28,ATS_Montagna,-682.2310432569974,-735.0,-1225.75
2024-11-29,ATS_Bergamo,-126.179797979798,35.75,28.2
2024-11-29,ATS_Montagna,-623.5065326633166,-739.6153846153846,22.75
2024-11-30,ATS_Bergamo,24.97546296296296,35.5,28.0
2024-11-30,ATS_Montagna,-586.6613300492611,33.166666666666664,25.285714285714285
2024-12-01,ATS_Bergamo,23.971759259259258,34.5,25.6
2024-12-01,ATS_Montagna,-581.9365482233502,30.166666666666668,25.142857142857142
2024-12-02,ATS_Bergamo,33.144444444444446,-1218.875,-1980.4
2024-12-02,ATS_Montagna,-593.965404040404,44.083333333333336,26.571428571428573
2024-12-03,ATS_Bergamo,35.60233644859813,42.875,29.8
2024-12-03,ATS_Montagna,-577.0776412776413,43.583333333333336,25.285714285714285
2024-12-04,ATS_Bergamo,34.709722222222226,41.125,27.0
2024-12-04,ATS_Montagna,-600.7752450980391,40.23076923076923,-1227.625
2024-12-05,ATS_Bergamo,32.50324074074074,35.875,25.0
2024-12-05,ATS_Montagna,-380.9259803921568,37.53846153846154,24.875
2024-12-06,ATS_Bergamo,33.760185185185186,52.375,37.8
2024-12-06,ATS_Montagna,-134.7448275862069,48.23076923076923,35.5
2024-12-07,ATS_Bergamo,37.576851851851856,52.875,40.25
2024-12-07,ATS_Montagna,16.898039215686275,48.61538461538461,38.875
2024-12-08,ATS_Bergamo,25.697222222222223,34.0,28.5
2024-12-08,ATS_Montagna,3.65563725490196,26.384615384615383,25.125
2024-12-09,ATS_Bergamo,28.73425925925926,33.875,23.5
2024-12-09,ATS_Montagna,32.636274509803926,-738.6153846153846,27.75
2024-12-10,ATS_Bergamo,30.78611111111111,-1216.125,31.2
2024-12-10,ATS_Montagna,-18.28186274509804,-736.0769230769231,21.125
2024-12-11,ATS_Bergamo,30.01064814814815,39.375,30.8
2024-12-11,ATS_Montagna,-15.898039215686273,36.166666666666664,23.0
2024-12-12,ATS_Bergamo,29.74351851851852,43.625,32.8
2024-12-12,ATS_Montagna,-40.70372208436724,-730.7692307692307,28.5
2024-12-13,ATS_Bergamo,-14.24537037037037,55.625,41.2
2024-12-13,ATS_Montagna,37.5576354679803,-720.7692307692307,-1215.375
2024-12-14,ATS_Bergamo,30.913425925925928,49.375,41.6
2024-12-14,ATS_Montagna,37.14296875,-726.1538461538462,-1216.5
2024-12-15,ATS_Bergamo,28.10648148148148,42.5,33.2
2024-12-15,ATS_Montagna,28.352864583333332,-738.0769230769231,-2475.75
2024-12-16,ATS_Bergamo,40.660185185185185,49.75,36.8
2024-12-16,ATS_Montagna,-10.372727272727273,-727.7692307692307,-1221.5
2024-12-17,ATS_Bergamo,36.487500000000004,43.0,35.2
2024-12-17,ATS_Montagna,-10.682843137254903,-728.5384615384615,34.5
2024-12-18,ATS_Bergamo,35.5412037037037,55.375,43.6
2024-12-18,ATS_Montagna,37.88406862745098,50.38461538461539,37.875
2024-12-19,ATS_Bergamo,32.37314814814815,39.375,26.4
2024-12-19,ATS_Montagna,-85.30661764705881,38.583333333333336,30.142857142857142
2024-12-20,ATS_Bergamo,23.66435185185185,10.125,7.6
2024-12-20,ATS_Montagna,5.546813725490198,14.538461538461538,10.125
2024-12-21,ATS_Bergamo,31.419907407407408,21.125,16.0
2024-12-21,ATS_Montagna,32.86004901960784,22.153846153846153,14.625
2024-12-22,ATS_Bergamo,31.879166666666666,30.0,25.8
2024-12-22,ATS_Montagna,33.803186274509805,-742.5384615384615,23.625
2024-12-23,ATS_Bergamo,26.58981481481481,16.25,12.2
2024-12-23,ATS_Montagna,8.07549019607843,22.416666666666668,-2843.285714285714
2024-12-24,ATS_Bergamo,30.97268518518519,18.125,15.6
2024-12-24,ATS_Montagna,30.07549019607843,20.46153846153846,12.875
2024-12-25,ATS_Bergamo,25.7712962962963,21.75,20.4
2024-12-25,ATS_Montagna,30.671284634760706,23.923076923076923,18.5
2024-12-26,ATS_Bergamo,26.162037037037038,26.0,-1978.4
2024-12-26,ATS_Montagna,8.657289002557544,29.23076923076923,22.125
2024-12-27,ATS_Bergamo,35.89054726368159,36.625,31.4
2024-12-27,ATS_Montagna,41.28112745098039,35.76923076923077,25.75
2024-12-28,ATS_Bergamo,-11.93469387755102,40.375,34.6
2024-12-28,ATS_Montagna,42.37107843137255,36.76923076923077,28.375
2024-12-29,ATS_Bergamo,33.289351851851855,35.25,30.0
2024-12-29,ATS_Montagna,38.24739454094293,30.384615384615383,25.25
2024-12-30,ATS_Bergamo,35.912962962962965,41.375,31.0
2024-12-30,ATS_Montagna,18.127,38.84615384615385,-1228.5
2024-12-31,ATS_Bergamo,-9.848148148148148,45.875,39.8
2024-12-31,ATS_Montagna,40.94975490196079,40.46153846153846,31.25
2025-01-01,ATS_Bergamo,-1034.1472222222221,95.625,89.6
2025-01-01,ATS_Montagna,34.821813725490195,62.61538461538461,56.0
2025-01-02,ATS_Bergamo,-1076.8833333333332,102.125,84.2
2025-01-02,ATS_Montagna,14.958823529411765,67.61538461538461,57.25
2025-01-03,ATS_Bergamo,-1079.5587962962964,70.25,57.0
2025-01-03,ATS_Montagna,35.419117647058826,51.46153846153846,45.625
2025-01-04,ATS_Bergamo,-1086.2152777777778,41.75,32.8
2025-01-04,ATS_Montagna,32.236519607843135,35.69230769230769,26.625
2025-01-05,ATS_Bergamo,-1085.2180555555556,50.125,40.6
2025-01-05,ATS_Montagna,34.99411764705882,48.46153846153846,39.75
2025-01-06,ATS_Bergamo,-1086.8796296296296,44.875,36.4
2025-01-06,ATS_Montagna,29.64656862745098,49.69230769230769,40.75
2025-01-07,ATS_Bergamo,-1131.6759259259259,29.5,21.6
2025-01-07,ATS_Montagna,-15.562254901960783,26.923076923076923,22.375
2025-01-08,ATS_Bergamo,-1085.2972222222222,37.375,26.4
2025-01-08,ATS_Montagna,-16.207107843137255,29.23076923076923,23.25
2025-01-09,ATS_Bergamo,-1082.825925925926,-1231.875,14.0
2025-01-09,ATS_Montagna,35.5735294117647,26.692307692307693,21.5
2025-01-10,ATS_Bergamo,-1134.8337962962962,-1229.5,15.0
2025-01-10,ATS_Montagna,-19.39362745098039,21.923076923076923,13.375
2025-01-11,ATS_Bergamo,-1091.2990697674418,24.125,17.8
2025-01-11,ATS_Montagna,5.78700980392157,24.923076923076923,15.625
2025-01-12,ATS_Bergamo,-1088.9564814814814,23.5,18.2
2025-01-12,ATS_Montagna,27.756617647058825,23.46153846153846,15.875
2025-01-13,ATS_Bergamo,-1268.3268518518516,-1220.875,24.8
2025-01-13,ATS_Montagna,9.127696078431374,32.30769230769231,19.875
2025-01-14,ATS_Bergamo,-1155.0241706161137,-1212.75,30.2
2025-01-14,ATS_Montagna,39.13870967741936,-723.6153846153846,-1223.0
2025-01-15,ATS_Bergamo,-1069.2481481481482,56.25,40.4
2025-01-15,ATS_Montagna,-56.12964824120603,-727.0769230769231,-2474.5
2025-01-16,ATS_Bergamo,-1075.1986111111112,42.5,25.0
2025-01-16,ATS_Montagna,-6.383538083538082,40.15384615384615,-1407.2857142857142
2025-01-17,ATS_Bergamo,-1079.312037037037,57.125,27.8
