"Codice comune","Comune","Celibi","Coniugati","Divorziati","Vedovi","Uniti civilmente","Maschi già in unione civile (per scioglimento unione)","Maschi già in unione civile (per decesso del partner)","Totale maschi","Nubili","Coniugate","Divorziate","Vedove","Unite civilmente","Femmine già in unione civile (per scioglimento unione)","Femmine già in unione civile (per decesso del partner)","Totale femmine","Totale"
"016114","Gorlago","1197","1227","62","70","","","","2556","978","1195","88","302","","","","2563","5119"
"016115","Gorle","1520","1482","109","69","","","","3180","1402","1525","169","297","","","","3393","6573"
"016116","Gorno","362","351","25","18","","","","756","244","333","23","142","","","","742","1498"
"016117","Grassobbio","1575","1513","96","71","","","","3255","1259","1498","107","317","","","","3181","6436"
"016118","Gromo","298","272","13","16","","","","599","175","268","22","70","","","","535","1134"
"016119","Grone","220","205","12","9","","","","446","175","195","8","41","","","","419","865"
"016120","Grumello del Monte","1794","1692","80","90","","","","3656","1495","1702","122","417","","","","3736","7392"
"016121","Isola di Fondra","38","42","7","2","","","","89","27","36","3","16","","","","82","171"
"016122","Isso","149","157","10","7","","","","323","120","148","3","28","","","","299","622"
"016123","Lallio","977","956","69","34","","","","2036","831","963","94","195","","","","2083","4119"
"016124","Leffe","977","1034","77","62","","","","2150","712","1027","76","343","","","","2158","4308"
"016125","Lenna","133","114","8","9","","","","264","107","119","9","55","","","","290","554"
"016126","Levate","896","882","52","35","","","","1865","743","874","62","176","","","","1855","3720"
"016127","Locatello","205","180","16","10","","","","411","174","187","16","35","","","","412","823"
"016128","Lovere","1078","1070","96","69","","","","2313","994","1139","125","430","","","","2688","5001"
"016129","Lurano","712","655","41","31","","","","1439","566","656","40","110","","","","1372","2811"
"016130","Luzzana","211","218","15","12","","","","456","153","223","16","33","","","","425","881"
"016131","Madone","992","944","58","44","","","","2038","821","907","76","183","","","","1987","4025"
"016132","Mapello","1750","1569","99","73","","","","3491","1366","1587","125","309","","","","3387","6878"
"016133","Martinengo","2738","2484","151","100","","","","5473","2148","2439","139","534","","","","5260","10733"
"016134","Mezzoldo","43","35","2","3","","","","83","31","31","2","17","","","","81","164"
"016135","Misano di Gera d'Adda","675","721","41","31","","","","1468","564","706","57","149","","","","1476","2944"
"016136","Moio de' Calvi","48","45","2","2","","","","97","37","41","7","13","","","","98","195"
"016137","Monasterolo del Castello","272","265","20","12","","","","569","222","260","22","68","","","","572","1141"
"016139","Montello","814","754","37","31","","","","1636","643","719","45","133","","","","1540","3176"
"016140","Morengo","591","584","27","22","","","","1224","507","589","26","142","","","","1264","2488"
"016141","Mornico al Serio","690","681","31","26","","","","1428","605","682","48","151","","","","1486","2914"
"016142","Mozzanica","1026","1045","63","53","","","","2187","849","1026","50","237","","","","2162","4349"
"016143","Mozzo","1662","1726","115","88","","","","3591","1391","1782","168","379","","","","3720","7311"
"016144","Nembro","2667","2564","170","162","","","","5563","2192","2574","187","706","","","","5659","11222"
"016145","Olmo al Brembo","122","109","7","7","","","","245","94","104","6","37","","","","241","486"
"016146","Oltre il Colle","250","232","10","16","","","","508","171","219","11","71","","","","472","980"
"016147","Oltressenda Alta","41","31","2","2","","","","76","29","27","0","12","","","","68","144"
"016148","Oneta","131","134","8","10","","","","283","110","133","6","39","","","","288","571"
"016149","Onore","212","198","23","19","","","","452","174","218","24","52","","","","468","920"
"016150","Orio al Serio","419","383","17","23","","","","842","330","371","39","85","","","","825","1667"
"016151","Ornica","37","32","2","2","","","","73","32","25","0","15","","","","72","145"
"016152","Osio Sopra","1316","1157","64","45","","","","2582","1103","1190","71","265","","","","2629","5211"
"016153","Osio Sotto","3119","2829","179","143","","","","6270","2468","2817","237","695","","","","6217","12487"
"016154","Pagazzano","558","488","19","27","","","","1092","408","484","15","99","","","","1006","2098"
"016155","Paladina","985","887","54","47","","","","1973","796","908","66","233","","","","2003","3976"
"016156","Palazzago","1119","1061","72","47","","","","2299","893","1045","73","182","","","","2193","4492"
"016157","Palosco","1369","1377","58","68","","","","2872","1143","1369","58","305","","","","2875","5747"
"016158","Parre","673","599","33","36","","","","1341","543","599","52","163","","","","1357","2698"
"016159","Parzanica","92","78","9","7","","","","186","43","75","5","36","","","","159","345"
"016160","Pedrengo","1418","1354","92","55","","","","2919","1190","1344","141","289","","","","2964","5883"
"016161","Peia","382","419","22","17","","","","840","342","422","23","93","","","","880","1720"
"016162","Pianico","323","348","21","24","","","","716","262","352","25","81","","","","720","1436"
"016163","Piario","244","228","23","19","","","","514","188","236","24","44","","","","492","1006"
"016164","Piazza Brembana","305","236","25","19","","","","585","258","256","13","83","","","","610","1195"
"016165","Piazzatorre","82","102","5","6","","","","195","62","94","5","33","","","","194","389"
"016166","Piazzolo","19","18","2","1","","","","40","17","19","2","9","","","","47","87"
"016167","Pognano","407","349","24","14","","","","794","315","345","24","82","","","","766","1560"
"016168","Ponte Nossa","409","389","22","27","","","","847","300","378","38","156","","","","872","1719"
"016169","Ponteranica","1562","1549","111","103","","","","3325","1220","1591","142","404","","","","3357","6682"
"016170","Ponte San Pietro","2826","2579","164","144","","","","5713","2303","2570","221","674","","","","5768","11481"
"016171","Pontida","801","763","44","55","","","","1663","649","738","57","169","","","","1613","3276"
"016172","Pontirolo Nuovo","1233","1143","77","46","","","","2499","937","1143","101","266","","","","2447","4946"
"016173","Pradalunga","1087","1057","52","52","","","","2248","894","1059","62","255","","","","2270","4518"
"016174","Predore","418","417","36","35","","","","906","359","421","42","118","","","","940","1846"
"016175","Premolo","246","281","19","16","","","","562","162","257","10","70","","","","499","1061"
"016176","Presezzo","1099","1124","71","58","","","","2352","968","1143","72","267","","","","2450","4802"
"016177","Pumenengo","418","390","18","20","","","","846","319","393","23","98","","","","833","1679"
"016178","Ranica","1286","1416","105","63","","","","2870","1120","1447","113","329","","","","3009","5879"
"016179","Ranzanico","269","299","45","14","","","","627","219","291","35","67","","","","612","1239"
"016180","Riva di Solto","197","210","19","10","","","","436","155","208","16","66","","","","445","881"
"016182","Rogno","878","929","75","43","","","","1925","740","938","88","183","","","","1949","3874"
"016183","Romano di Lombardia","5066","4850","275","236","1","0","1","10429","3992","4834","340","1016","2","0","0","10184","20613"
"016184","Roncobello","108","100","4","4","","","","216","73","101","6","24","","","","204","420"
"016185","Roncola","226","197","12","13","","","","448","172","183","10","56","","","","421","869"
"016186","Rota d'Imagna","212","204","13","14","","","","443","185","181","24","62","","","","452","895"
"016187","Rovetta","946","958","63","49","","","","2016","835","969","78","212","","","","2094","4110"
"016188","San Giovanni Bianco","1161","1044","71","61","","","","2337","815","1062","65","346","","","","2288","4625"
"016189","San Paolo d'Argon","1470","1315","71","52","","","","2908","1243","1333","97","221","","","","2894","5802"
"016190","San Pellegrino Terme","1083","1051","70","68","","","","2272","897","1071","73","391","","","","2432","4704"
"016191","Santa Brigida","136","114","7","4","","","","261","92","119","7","44","","","","262","523"
"016193","Sarnico","1525","1518","129","92","","","","3264","1329","1512","192","434","","","","3467","6731"
"016194","Scanzorosciate","2339","2240","142","122","","","","4843","1997","2286","207","548","","","","5038","9881"
"016195","Schilpario","272","241","25","24","","","","562","217","244","15","102","","","","578","1140"
"016196","Sedrina","677","526","38","22","","","","1263","482","517","36","140","","","","1175","2438"
"016197","Selvino","474","473","38","36","","","","1021","371","450","31","127","","","","979","2000"
"016198","Seriate","6051","5564","461","282","19","0","0","12377","5189","5670","591","1338","4","0","0","12792","25169"
"016199","Serina","532","470","23","37","","","","1062","363","466","30","130","","","","989","2051"
"016200","Solto Collina","421","419","30","22","","","","892","332","411","28","116","","","","887","1779"
"016201","Songavazzo","171","167","9","8","","","","355","125","166","9","41","","","","341","696"
"016202","Sorisole","2193","2026","118","110","","","","4447","1781","2034","146","493","","","","4454","8901"
"016203","Sotto il Monte Giovanni XXIII","1042","1037","64","46","","","","2189","909","1049","83","171","","","","2212","4401"
"016204","Sovere","1237","1215","61","61","","","","2574","1004","1208","87","356","","","","2655","5229"
"016205","Spinone al Lago","210","227","14","17","","","","468","194","215","23","65","","","","497","965"
"016206","Spirano","1421","1285","65","56","","","","2827","1179","1267","85","251","","","","2782","5609"
"016207","Stezzano","3233","3009","214","136","","","","6592","2821","3016","303","607","","","","6747","13339"
"016208","Strozza","283","247","18","15","","","","563","196","244","17","57","","","","514","1077"
"016209","Suisio","949","867","56","39","","","","1911","735","869","64","195","","","","1863","3774"
"016210","Taleggio","134","123","22","11","","","","290","93","108","10","38","","","","249","539"
"016211","Tavernola Bergamasca","453","482","24","33","","","","992","325","467","25","152","","","","969","1961"
"016212","Telgate","1281","1246","50","47","","","","2624","964","1116","65","209","","","","2354","4978"
"016213","Terno d'Isola","2055","1817","109","49","","","","4030","1684","1789","161","352","","","","3986","8016"
"016214","Torre Boldone","1969","1905","141","127","","","","4142","1742","1992","214","530","","","","4478","8620"
"016215","Torre de' Busi","538","513","37","21","","","","1109","440","501","30","103","","","","1074","2183"
"016216","Torre de' Roveri","619","591","30","18","","","","1258","541","602","32","93","","","","1268","2526"
"016217","Torre Pallavicina","278","267","16","8","","","","569","214","265","12","67","","","","558","1127"
"016218","Trescore Balneario","2433","2189","136","112","","","","4870","2017","2170","168","486","","","","4841","9711"
"016219","Treviglio","7241","6931","450","381","15","0","0","15018","6178","6933","654","1775","9","0","0","15549","30567"
"016220","Treviolo","2527","2487","134","146","","","","5294","2248","2519","216","580","","","","5563","10857"
"016221","Ubiale Clanezzo","350","317","13","16","","","","696","247","311","21","78","","","","657","1353"
"016222","Urgnano","2478","2269","146","115","","","","5008","1920","2229","179","485","","","","4813","9821"
"016223","Valbondione","226","225","18","13","","","","482","158","230","14","84","","","","486","968"
"016224","Valbrembo","1042","999","67","39","","","","2147","905","1021","86","193","","","","2205","4352"
"016225","Valgoglio","138","143","5","13","","","","299","108","134","9","35","","","","286","585"
"016226","Valleve","41","22","5","3","","","","71","25","19","4","8","","","","56","127"
"016227","Valnegra","54","52","2","3","","","","111","43","44","0","17","","","","104","215"
"016229","Valtorta","72","50","1","8","","","","131","48","43","1","26","","","","118","249"
"016230","Vedeseta","53","37","5","6","","","","101","26","32","7","21","","","","86","187"
"016232","Verdellino","2105","1666","74","67","","","","3912","1568","1562","98","369","","","","3597","7509"
"016233","Verdello","2076","1876","106","86","","","","4144","1602","1817","134","421","","","","3974","8118"
"016234","Vertova","1010","1013","75","76","","","","2174","841","1027","92","309","","","","2269","4443"
"016235","Viadanica","259","276","15","11","","","","561","220","270","18","54","","","","562","1123"
"016236","Vigano San Martino","327","315","14","17","","","","673","248","312","23","66","","","","649","1322"
"016237","Vigolo","139","140","5","7","","","","291","107","135","7","37","","","","286","577"
"016238","Villa d'Adda","1065","1057","74","58","","","","2254","916","1044","89","272","","","","2321","4575"
"016239","Villa d'Almè","1522","1568","91","69","","","","3250","1252","1567","108","396","","","","3323","6573"
"016240","Villa di Serio","1580","1543","94","90","","","","3307","1314","1572","134","303","","","","3323","6630"
"016241","Villa d'Ogna","409","408","33","20","","","","870","363","406","27","116","","","","912","1782"
"016242","Villongo","2051","1906","91","81","","","","4129","1509","1849","147","393","","","","3898","8027"
"016243","Vilminore di Scalve","361","318","11","20","","","","710","305","319","17","90","","","","731","1441"
"016244","Zandobbio","679","615","37","29","","","","1360","531","615","30","130","","","","1306","2666"
"016245","Zanica","2150","2005","109","76","","","","4340","1783","2009","145","394","","","","4331","8671"
"016246","Zogno","2089","1870","137","113","","","","4209","1763","1869","136","608","","","","4376","8585"
"016247","Costa Serina","194","216","23","10","","","","443","139","207","14","63","","","","423","866"
"016248","Algua","149","166","9","8","","","","332","126","154","5","39","","","","324","656"
"016249","Cornalba","80","76","3","3","","","","162","47","62","4","22","","","","135","297"
"016250","Medolago","540","585","40","15","","","","1180","451","571","49","94","","","","1165","2345"
"016251","Solza","501","462","26","20","","","","1009","399","455","36","86","","","","976","1985"
"016252","Sant'Omobono Terme","988","847","62","45","","","","1942","747","876","67","230","","","","1920","3862"
"016253","Val Brembilla","1064","940","46","52","","","","2102","793","927","49","285","","","","2054","4156"
