codice_dusaf,macro_cat,area_km2
2312,Agricola,0.010311822434117634
2311,Agricola,0.01950527732305965
2311,Agricola,0.024408356409459302
2311,Agricola,0.007545531046479269
2311,Agricola,0.01802810075117524
2311,Agricola,0.016947052608052546
2311,Agricola,0.003121515857500999
2311,Agricola,0.0028353923508589165
2311,Agricola,0.004876403265265991
2311,Agricola,0.01105518567310107
2311,Agricola,0.02778433518876887
2312,Agricola,0.003572997728449081
2311,Agricola,0.011080527421897876
2311,Agricola,0.011877089506035013
2311,Agricola,0.08529759059907265
2311,Agricola,0.0028819630143240875
2311,Agricola,0.0024191962385020603
2311,Agricola,0.0525395219798632
2312,Agricola,0.03645009306344564
2311,Agricola,0.040000800065471465
2311,Agricola,0.006311813173795763
2311,Agricola,0.021026170339689718
2311,Agricola,0.01155744960451072
2311,Agricola,0.004573039810081839
3114,Boschi e zone naturali,0.06144400593411967
2311,Agricola,0.005367867453532822
2312,Agricola,0.003849172606021985
2111,Agricola,0.0027878314730677674
2311,Agricola,0.006583408615199876
2311,Agricola,0.021842589507902768
2312,Agricola,0.01694769200342997
2311,Agricola,0.0039811925458859854
2311,Agricola,0.016446768519030947
2112,Agricola,0.003964389876681099
2311,Agricola,0.004510088367844149
2311,Agricola,0.03237055215623672
2311,Agricola,0.008304526840798824
31121,Boschi e zone naturali,0.006926115041161305
2311,Agricola,0.014702817294480253
2312,Agricola,0.007441596807155838
1123,Residenziale,0.0018184237078036312
2311,Agricola,0.01762320818751634
1112,Residenziale,0.01698004411106517
1122,Residenziale,0.017187336678942716
12111,Industriale / Commerciale / Infrastrutture,0.0037267705652429483
1421,Altre superfici artificiali,0.003230765674162842
134,Altre superfici artificiali,0.0022459990718231163
1122,Residenziale,0.007794165105786205
2312,Agricola,0.076526321071745
2311,Agricola,0.013645991392464531
12112,Industriale / Commerciale / Infrastrutture,0.002622385894218438
1123,Residenziale,0.0018409075067277103
3241,Boschi e zone naturali,0.013210483252339313
12111,Industriale / Commerciale / Infrastrutture,0.0017691918319701222
222,Agricola,0.0017795750647902628
12111,Industriale / Commerciale / Infrastrutture,0.003809205592096834
2311,Agricola,0.03223641562027272
2311,Agricola,0.002806626841321343
31111,Boschi e zone naturali,0.002456698725040039
1123,Residenziale,0.0044056558876874215
1123,Residenziale,0.0052788713422569555
1121,Residenziale,0.03626985846398157
2312,Agricola,0.01020807748736002
3241,Boschi e zone naturali,0.006666004457479983
2311,Agricola,0.010168810451660884
1122,Residenziale,0.001861717900728144
2311,Agricola,0.022365170128287808
3242,Boschi e zone naturali,0.01330172032795023
2312,Agricola,0.004838818782875937
1123,Residenziale,0.001645321805857654
222,Agricola,0.004531915840848398
2311,Agricola,0.21483294929242308
12112,Industriale / Commerciale / Infrastrutture,0.006861876448963929
1122,Residenziale,0.004066017832906845
2311,Agricola,0.6306637000926347
1122,Residenziale,0.0018548129881884267
12111,Industriale / Commerciale / Infrastrutture,0.026148858623646406
2241,Agricola,0.0034922950015455353
3241,Boschi e zone naturali,0.0044887329339335326
1411,Altre superfici artificiali,0.014152229959854289
12111,Industriale / Commerciale / Infrastrutture,0.008984894162908699
2311,Agricola,0.01031958782436486
1121,Residenziale,0.04092471558630136
2312,Agricola,0.0058574322263220124
1123,Residenziale,0.0024636005982757625
1123,Residenziale,0.0026155711246679883
1123,Residenziale,0.0025442690193416195
5122,Corpi idrici,0.0020659063724831612
1411,Altre superfici artificiali,0.010241964444362
1122,Residenziale,0.006968396128880017
1121,Residenziale,0.0326298825235094
21141,Agricola,0.0039630669956863766
223,Agricola,0.002043788378770316
31111,Boschi e zone naturali,0.007709424158268432
2112,Agricola,0.05345564585735556
1123,Residenziale,0.002016993975290031
223,Agricola,0.007344947635962642
223,Agricola,0.0019291779814209998
2312,Agricola,0.07919240204246981
1123,Residenziale,0.0016929428881748405
31111,Boschi e zone naturali,0.0016901681210910837
1122,Residenziale,0.005710291266567462
12111,Industriale / Commerciale / Infrastrutture,0.05856464498338338
2312,Agricola,0.00936474358621481
1112,Residenziale,0.04143161608987788
2311,Agricola,0.004661655322929342
31111,Boschi e zone naturali,0.006701357586634236
12111,Industriale / Commerciale / Infrastrutture,0.017166482541474577
1421,Altre superfici artificiali,0.008469998746500841
1421,Altre superfici artificiali,0.0028944469583042816
2311,Agricola,0.1270731256234019
31121,Boschi e zone naturali,0.0037993163199151418
12111,Industriale / Commerciale / Infrastrutture,0.00419289930456976
