codice_dusaf,macro_cat,area_km2
3221,Boschi e zone naturali,0.005883789337833456
333,Boschi e zone naturali,0.0054850006382807315
3211,Boschi e zone naturali,0.09511495145447661
3211,Boschi e zone naturali,1.0867508573661002
332,Boschi e zone naturali,0.004318471667676826
333,Boschi e zone naturali,0.0032293708050509322
333,Boschi e zone naturali,0.07634224707099363
3211,Boschi e zone naturali,0.007696979629970683
333,Boschi e zone naturali,0.006653279812927309
3221,Boschi e zone naturali,0.00505606059524967
333,Boschi e zone naturali,0.030328686464100668
333,Boschi e zone naturali,0.0026387938106920313
3211,Boschi e zone naturali,0.018571021204531645
332,Boschi e zone naturali,0.034997021670886815
333,Boschi e zone naturali,0.00608637409116544
335,Boschi e zone naturali,0.023836259999215906
333,Boschi e zone naturali,0.009496661938365786
335,Boschi e zone naturali,0.03823692637098603
335,Boschi e zone naturali,0.029468979047165212
335,Boschi e zone naturali,0.0043366187819591845
333,Boschi e zone naturali,0.0022911572928088265
335,Boschi e zone naturali,0.0031066905033916587
3211,Boschi e zone naturali,0.0011280136590667092
335,Boschi e zone naturali,0.0003796275661258282
332,Boschi e zone naturali,0.004130361970518823
3211,Boschi e zone naturali,0.0029864919556667475
332,Boschi e zone naturali,0.004855160872401691
3212,Boschi e zone naturali,0.02397117962514655
333,Boschi e zone naturali,0.007461268008863661
3211,Boschi e zone naturali,0.010388308392429695
333,Boschi e zone naturali,0.2409600053057698
3211,Boschi e zone naturali,0.007143512910795241
333,Boschi e zone naturali,0.007947649764659627
3211,Boschi e zone naturali,0.03431871434581299
3211,Boschi e zone naturali,0.004450144945481243
3211,Boschi e zone naturali,0.011115727728163109
333,Boschi e zone naturali,0.020717203176616114
3211,Boschi e zone naturali,0.002004292079192648
5121,Corpi idrici,0.001919059798522838
333,Boschi e zone naturali,0.4731632721594428
5121,Corpi idrici,0.22052616091667746
333,Boschi e zone naturali,0.010632299918454338
3211,Boschi e zone naturali,0.018325747908103717
333,Boschi e zone naturali,0.16428314892664594
3211,Boschi e zone naturali,0.005911044551725574
3211,Boschi e zone naturali,0.02673657110065295
332,Boschi e zone naturali,0.006156524758847795
3211,Boschi e zone naturali,0.023366558875817504
3211,Boschi e zone naturali,0.00780689941919147
5121,Corpi idrici,0.008505919696262675
333,Boschi e zone naturali,0.809458813706936
332,Boschi e zone naturali,0.07379134061075136
335,Boschi e zone naturali,0.01625897019466649
3211,Boschi e zone naturali,0.0047512114085067215
3211,Boschi e zone naturali,0.01665258856478065
333,Boschi e zone naturali,0.10432487606566863
332,Boschi e zone naturali,0.002676824180285306
335,Boschi e zone naturali,0.2954046847687702
332,Boschi e zone naturali,0.00430121564827152
333,Boschi e zone naturali,0.006044586411921352
5121,Corpi idrici,0.0035812000526432423
333,Boschi e zone naturali,0.059821277097746
335,Boschi e zone naturali,0.0690727211381488
332,Boschi e zone naturali,0.021579889042104686
5121,Corpi idrici,0.0021872206849787063
3211,Boschi e zone naturali,0.04457852371441776
332,Boschi e zone naturali,5.4448647995520405
3221,Boschi e zone naturali,0.007446080993055899
3211,Boschi e zone naturali,0.008044674781772603
3221,Boschi e zone naturali,0.0037143172474841807
3211,Boschi e zone naturali,0.02542737683305948
3221,Boschi e zone naturali,0.006828572798223176
3211,Boschi e zone naturali,0.012018017414357084
333,Boschi e zone naturali,0.0071916667943420515
335,Boschi e zone naturali,0.24502810769723007
333,Boschi e zone naturali,0.037034164406395016
335,Boschi e zone naturali,0.01044896744988404
332,Boschi e zone naturali,0.16565151642404208
3211,Boschi e zone naturali,0.005114916046514773
3211,Boschi e zone naturali,0.0029545142522377425
333,Boschi e zone naturali,0.008156720700592798
335,Boschi e zone naturali,0.015639239496235826
335,Boschi e zone naturali,0.001973960385569705
3211,Boschi e zone naturali,0.007611460214656741
333,Boschi e zone naturali,0.004748529175529962
333,Boschi e zone naturali,0.04842287287637805
332,Boschi e zone naturali,0.23402179386673377
333,Boschi e zone naturali,0.09387860806529214
333,Boschi e zone naturali,0.018551716529313693
333,Boschi e zone naturali,0.013691481369808698
333,Boschi e zone naturali,0.0024356555259634834
332,Boschi e zone naturali,0.005091353439986993
332,Boschi e zone naturali,0.003810476600377029
333,Boschi e zone naturali,0.27493112605814907
333,Boschi e zone naturali,1.1097064727359192
332,Boschi e zone naturali,0.0357497251919154
3211,Boschi e zone naturali,0.01276989115496045
3211,Boschi e zone naturali,0.02162758781082354
3211,Boschi e zone naturali,0.012305524214164759
3211,Boschi e zone naturali,0.018234961995441792
333,Boschi e zone naturali,0.24651457940503704
332,Boschi e zone naturali,0.025758056071478984
3211,Boschi e zone naturali,0.03299796143432562
3212,Boschi e zone naturali,0.006611976442574012
333,Boschi e zone naturali,0.04284839780990629
3221,Boschi e zone naturali,0.24574075823181685
332,Boschi e zone naturali,0.0026131124981954934
333,Boschi e zone naturali,0.0033999056326779993
2311,Agricola,0.0025383996647838497
333,Boschi e zone naturali,0.0019990396357602116
3212,Boschi e zone naturali,0.0304604227662792
3211,Boschi e zone naturali,0.0026473848500154053
3242,Boschi e zone naturali,0.007345910622039296
3122,Boschi e zone naturali,0.03938294506728066
335,Boschi e zone naturali,0.004420079379093028
333,Boschi e zone naturali,0.008526820671830275
335,Boschi e zone naturali,0.014812811658778229
3211,Boschi e zone naturali,0.0037146866466538355
333,Boschi e zone naturali,0.019545828478805566
332,Boschi e zone naturali,0.006202877480049675
332,Boschi e zone naturali,0.003428030667571411
332,Boschi e zone naturali,0.008596159221739447
333,Boschi e zone naturali,0.009872966496824221
3241,Boschi e zone naturali,0.917342462835897
332,Boschi e zone naturali,0.0031374916228472105
3211,Boschi e zone naturali,0.006026121745928191
3221,Boschi e zone naturali,0.09159827740301119
3211,Boschi e zone naturali,0.014148981128830599
333,Boschi e zone naturali,0.017922007673438125
3221,Boschi e zone naturali,0.003215669855717312
3242,Boschi e zone naturali,0.010700930174547804
3122,Boschi e zone naturali,0.019469897205754542
3241,Boschi e zone naturali,0.01265640055263593
2311,Agricola,0.005873580381855534
2311,Agricola,0.015246910348722017
2312,Agricola,0.01209258702510968
3241,Boschi e zone naturali,0.001834064290395043
3241,Boschi e zone naturali,0.04751391088714731
3121,Boschi e zone naturali,0.0023718623592296076
332,Boschi e zone naturali,0.04351239152492146
333,Boschi e zone naturali,0.26173795606085576
3211,Boschi e zone naturali,0.01991957787982995
3211,Boschi e zone naturali,0.0026757033734830073
332,Boschi e zone naturali,0.0019106061174156092
3221,Boschi e zone naturali,0.014153225223988103
3211,Boschi e zone naturali,0.0016586172280315247
3221,Boschi e zone naturali,0.012075349859080034
333,Boschi e zone naturali,0.0025901823881510594
5121,Corpi idrici,0.021622120456259063
3211,Boschi e zone naturali,0.004864869408176301
333,Boschi e zone naturali,0.00010475490505927223
3211,Boschi e zone naturali,0.00035919047693280733
333,Boschi e zone naturali,0.007622398045782852
333,Boschi e zone naturali,0.003942746940499078
335,Boschi e zone naturali,0.00959291272479427
5121,Corpi idrici,0.012166043722191967
3211,Boschi e zone naturali,0.0017122134891644077
332,Boschi e zone naturali,0.008024985535013494
3211,Boschi e zone naturali,0.009798988012579089
3122,Boschi e zone naturali,0.28541642473393963
3221,Boschi e zone naturali,0.008560465131310391
3211,Boschi e zone naturali,0.012709196870900328
332,Boschi e zone naturali,0.05297662909222366
3211,Boschi e zone naturali,0.006558941535056499
3221,Boschi e zone naturali,0.010055739069125177
3212,Boschi e zone naturali,0.002816458961061407
3211,Boschi e zone naturali,0.00585525140232801
3221,Boschi e zone naturali,0.23446409166267318
3211,Boschi e zone naturali,0.0024466470750253403
332,Boschi e zone naturali,0.010207747605550873
333,Boschi e zone naturali,1.290652842799154
333,Boschi e zone naturali,0.0032097694198106232
3211,Boschi e zone naturali,0.010677248349211644
332,Boschi e zone naturali,0.12683433174184283
333,Boschi e zone naturali,0.01942810527906781
332,Boschi e zone naturali,0.019218719913376262
3211,Boschi e zone naturali,0.03332615005793361
3221,Boschi e zone naturali,0.003226971703389911
3221,Boschi e zone naturali,0.003529013255848482
3211,Boschi e zone naturali,0.056096026495633236
333,Boschi e zone naturali,0.005805458956802822
3241,Boschi e zone naturali,0.005180252307744674
3211,Boschi e zone naturali,0.1548514076748264
333,Boschi e zone naturali,0.011066490892173386
3241,Boschi e zone naturali,0.003334401203205541
3211,Boschi e zone naturali,0.08899143491720843
332,Boschi e zone naturali,0.0035642522126943456
3241,Boschi e zone naturali,0.004739357219727313
335,Boschi e zone naturali,0.002770366617325286
335,Boschi e zone naturali,0.003832400922032095
331,Boschi e zone naturali,0.001182860616536962
333,Boschi e zone naturali,0.00762181692289223
332,Boschi e zone naturali,9.954405483450625e-06
335,Boschi e zone naturali,1.021299313796072
3211,Boschi e zone naturali,0.0058026339053270795
3221,Boschi e zone naturali,0.009633486344002884
3221,Boschi e zone naturali,0.019663835500129324
3221,Boschi e zone naturali,0.011266650562286665
3221,Boschi e zone naturali,0.005094582983000317
333,Boschi e zone naturali,0.011468396554729123
3211,Boschi e zone naturali,0.014617815114756077
333,Boschi e zone naturali,0.22785890668171105
3211,Boschi e zone naturali,0.0002029599892066867
3221,Boschi e zone naturali,0.05122620869301712
333,Boschi e zone naturali,0.0028449629092870458
333,Boschi e zone naturali,0.008959174932254356
333,Boschi e zone naturali,0.0019514535761131233
3241,Boschi e zone naturali,0.13038643343995024
333,Boschi e zone naturali,0.006430651449585373
3241,Boschi e zone naturali,0.14143105969191871
3121,Boschi e zone naturali,0.12786758608057125
3211,Boschi e zone naturali,0.0024326795983301763
333,Boschi e zone naturali,0.0031827585106942117
333,Boschi e zone naturali,0.003996302500702547
333,Boschi e zone naturali,0.024035404949966876
3211,Boschi e zone naturali,0.06963452612328311
3211,Boschi e zone naturali,0.0032480117551539427
3221,Boschi e zone naturali,0.008940286709830547
3211,Boschi e zone naturali,0.007273297455846487
3211,Boschi e zone naturali,0.0032475846593004462
3221,Boschi e zone naturali,0.13906949836917495
3211,Boschi e zone naturali,0.005135969776658995
332,Boschi e zone naturali,0.056098319065788584
333,Boschi e zone naturali,0.0026828958166079902
3221,Boschi e zone naturali,0.003033317444155356
3211,Boschi e zone naturali,0.04659484775191822
3241,Boschi e zone naturali,0.006699683287165422
332,Boschi e zone naturali,0.002816264082246476
332,Boschi e zone naturali,0.001585523524657273
332,Boschi e zone naturali,0.017454457573432836
3211,Boschi e zone naturali,0.003106357422793327
3211,Boschi e zone naturali,0.007904143811303688
333,Boschi e zone naturali,0.06620988509373443
333,Boschi e zone naturali,0.002822355030356299
333,Boschi e zone naturali,0.006186094845433646
333,Boschi e zone naturali,0.005460804458569708
332,Boschi e zone naturali,0.030935583549844457
333,Boschi e zone naturali,0.005619294115597168
3241,Boschi e zone naturali,0.023203807171443522
333,Boschi e zone naturali,0.002526472591505815
3211,Boschi e zone naturali,0.016039009943341447
3211,Boschi e zone naturali,0.04804442626010341
3211,Boschi e zone naturali,0.031102940323734164
3221,Boschi e zone naturali,0.004029071443997801
5121,Corpi idrici,0.012583988728191787
332,Boschi e zone naturali,5.57119447379796
3211,Boschi e zone naturali,0.023701906547545507
333,Boschi e zone naturali,0.7532978772353567
3211,Boschi e zone naturali,0.06621674854071187
333,Boschi e zone naturali,0.05159781142739377
3211,Boschi e zone naturali,0.004475552389216486
332,Boschi e zone naturali,0.16441392802838273
335,Boschi e zone naturali,0.009621148144871736
335,Boschi e zone naturali,0.0046596892772189915
3211,Boschi e zone naturali,0.0090646098837324
333,Boschi e zone naturali,0.003302990456439682
3211,Boschi e zone naturali,0.004094566518771123
3211,Boschi e zone naturali,0.017933942435284494
335,Boschi e zone naturali,0.00675586488552702
3221,Boschi e zone naturali,0.02377619240778112
3211,Boschi e zone naturali,0.003531257129702391
3211,Boschi e zone naturali,0.013153277050754255
335,Boschi e zone naturali,0.0018233885617208782
335,Boschi e zone naturali,0.0048333817797632595
3211,Boschi e zone naturali,0.013769858200547632
333,Boschi e zone naturali,0.037413019842859205
333,Boschi e zone naturali,0.012848011292827557
333,Boschi e zone naturali,0.01987925445079238
332,Boschi e zone naturali,0.002350206564515379
333,Boschi e zone naturali,0.09298130630921896
332,Boschi e zone naturali,0.0027006092164495008
5121,Corpi idrici,0.007432027410043488
335,Boschi e zone naturali,0.00834494905939465
333,Boschi e zone naturali,0.01483294415458182
332,Boschi e zone naturali,0.015136097447881879
332,Boschi e zone naturali,0.003995097261301568
3221,Boschi e zone naturali,0.01497591978833382
3211,Boschi e zone naturali,0.009126435736436046
3221,Boschi e zone naturali,0.006644424460708073
332,Boschi e zone naturali,0.005487917840556753
335,Boschi e zone naturali,0.9389831848274918
3221,Boschi e zone naturali,0.005409558010583746
3221,Boschi e zone naturali,0.008402887481386581
3221,Boschi e zone naturali,0.005408857228881781
3122,Boschi e zone naturali,0.17688995239269206
411,Zone umide,0.013833295168073923
2311,Agricola,0.004820806709628502
3221,Boschi e zone naturali,0.002198518396870353
3241,Boschi e zone naturali,0.014804441200254903
3211,Boschi e zone naturali,0.002297093973287636
333,Boschi e zone naturali,1.6381323767228044
3221,Boschi e zone naturali,0.06818914898548141
3221,Boschi e zone naturali,0.008865181652763293
3241,Boschi e zone naturali,0.004401472867771519
332,Boschi e zone naturali,0.004187006698686946
332,Boschi e zone naturali,0.009791018356359373
3121,Boschi e zone naturali,0.5521525648983696
3241,Boschi e zone naturali,0.008101888437504916
332,Boschi e zone naturali,0.0033605810363496916
333,Boschi e zone naturali,0.002037391679586011
3221,Boschi e zone naturali,0.00754873133238519
333,Boschi e zone naturali,0.03438008172968034
3211,Boschi e zone naturali,0.007544340068403762
333,Boschi e zone naturali,0.0062228895306651
3241,Boschi e zone naturali,0.13434016612632207
333,Boschi e zone naturali,0.002104629358324154
2311,Agricola,0.04462091157924743
3221,Boschi e zone naturali,0.07831199834860716
333,Boschi e zone naturali,0.0030079297721589075
332,Boschi e zone naturali,0.05341644418730432
3211,Boschi e zone naturali,0.007027304431507782
3221,Boschi e zone naturali,0.24121747908054336
2311,Agricola,0.003315817830998033
333,Boschi e zone naturali,0.011273743777900145
2311,Agricola,0.03861112842836998
3241,Boschi e zone naturali,0.11460534911542625
2311,Agricola,0.0042580399093879884
5121,Corpi idrici,0.05405899049995915
2311,Agricola,0.0032668502733578355
331,Boschi e zone naturali,0.0588825179722653
331,Boschi e zone naturali,0.09074570980205485
5122,Corpi idrici,0.7053146654352419
332,Boschi e zone naturali,0.011323076973518137
332,Boschi e zone naturali,0.034564198273245306
332,Boschi e zone naturali,0.03354560591819828
332,Boschi e zone naturali,0.014133144014848347
3241,Boschi e zone naturali,0.005743741164284825
332,Boschi e zone naturali,0.011487984061243947
332,Boschi e zone naturali,0.006708837199214673
333,Boschi e zone naturali,0.012149384567761665
333,Boschi e zone naturali,0.003213219108804939
124,Altre superfici artificiali,0.005420989590623529
2311,Agricola,0.005510384308045437
333,Boschi e zone naturali,0.0212146312305926
12123,Industriale / Commerciale / Infrastrutture,0.006199998436540871
332,Boschi e zone naturali,0.004718003312951435
3241,Boschi e zone naturali,0.011946507181114941
3241,Boschi e zone naturali,0.07889561764867557
2311,Agricola,0.0019302294562120888
332,Boschi e zone naturali,0.002467437605995713
2312,Agricola,0.006748099898257118
332,Boschi e zone naturali,0.0037692167188120166
332,Boschi e zone naturali,0.0030254049157898135
333,Boschi e zone naturali,0.004151769432756671
332,Boschi e zone naturali,0.008377397892883246
3211,Boschi e zone naturali,0.0029175655072508516
333,Boschi e zone naturali,0.003194684108105362
3241,Boschi e zone naturali,0.08329105968303174
332,Boschi e zone naturali,0.0021451226783248904
2311,Agricola,0.014122634243014229
12123,Industriale / Commerciale / Infrastrutture,0.003605421537355451
333,Boschi e zone naturali,0.003637609155952712
333,Boschi e zone naturali,0.009554966369568511
3241,Boschi e zone naturali,0.005687348789823026
332,Boschi e zone naturali,0.0018834589441234636
3122,Boschi e zone naturali,0.017688821510101566
333,Boschi e zone naturali,0.009491047312400592
332,Boschi e zone naturali,0.010279899802224816
3122,Boschi e zone naturali,0.023080231734764294
332,Boschi e zone naturali,0.008205440306923653
3211,Boschi e zone naturali,0.0024206658522049466
3212,Boschi e zone naturali,0.0043086659488303395
333,Boschi e zone naturali,0.026363016346172507
333,Boschi e zone naturali,0.006489871313151751
3241,Boschi e zone naturali,0.005348078440081217
3211,Boschi e zone naturali,0.012831996578916084
333,Boschi e zone naturali,0.014404885100051983
332,Boschi e zone naturali,0.0921209900656275
3221,Boschi e zone naturali,0.00208121681631526
3242,Boschi e zone naturali,0.012150178900086364
332,Boschi e zone naturali,0.026004632959320064
332,Boschi e zone naturali,0.003511413319302932
3241,Boschi e zone naturali,0.026798495374956155
333,Boschi e zone naturali,0.013494265696176122
3122,Boschi e zone naturali,0.005509724984578302
3241,Boschi e zone naturali,0.002272144338872928
332,Boschi e zone naturali,0.02343275779631661
3241,Boschi e zone naturali,0.002269964662511467
3212,Boschi e zone naturali,0.05448479401342298
3241,Boschi e zone naturali,0.005739077159183194
2311,Agricola,0.0037408415417778153
332,Boschi e zone naturali,0.0057221416607403965
3241,Boschi e zone naturali,0.007552037775123014
2312,Agricola,0.0028555553161671745
333,Boschi e zone naturali,0.011614077413792407
3122,Boschi e zone naturali,0.08411594188585317
332,Boschi e zone naturali,0.0020951279305570776
3241,Boschi e zone naturali,0.009764663236483272
333,Boschi e zone naturali,0.01931808201057762
3212,Boschi e zone naturali,0.0351089520383866
3241,Boschi e zone naturali,0.17236000485264505
333,Boschi e zone naturali,0.00951319589857284
3221,Boschi e zone naturali,0.8390469939163356
333,Boschi e zone naturali,0.009431658871337381
2311,Agricola,0.006858672970272428
3122,Boschi e zone naturali,0.01418755146675639
2311,Agricola,0.002940010898870219
3122,Boschi e zone naturali,0.01806168045984441
3241,Boschi e zone naturali,0.016435994205961917
332,Boschi e zone naturali,0.011781860185591646
3211,Boschi e zone naturali,0.014477165574506819
333,Boschi e zone naturali,0.3339548955084403
332,Boschi e zone naturali,0.0029950016635116464
333,Boschi e zone naturali,0.0037663312441772196
3221,Boschi e zone naturali,0.1614550463998873
3122,Boschi e zone naturali,0.1240255978486105
333,Boschi e zone naturali,0.0037958610093132583
333,Boschi e zone naturali,0.005383440224866088
3122,Boschi e zone naturali,0.018791597642120825
333,Boschi e zone naturali,0.009587334014505513
3241,Boschi e zone naturali,0.004400331435572702
333,Boschi e zone naturali,0.03369771083659511
333,Boschi e zone naturali,0.02589208881917522
3211,Boschi e zone naturali,0.01275651561075445
3212,Boschi e zone naturali,0.02253429258732984
333,Boschi e zone naturali,0.0022677532892735183
333,Boschi e zone naturali,0.006136257608861794
3121,Boschi e zone naturali,0.03657799290858354
3241,Boschi e zone naturali,0.4693153477161738
2311,Agricola,0.0031334313539198976
333,Boschi e zone naturali,0.005283026692662465
2311,Agricola,0.004516088784332734
1123,Residenziale,0.001844211685115647
2312,Agricola,0.002615165482529863
2311,Agricola,0.012709083214784277
2311,Agricola,0.0044617288512805425
1122,Residenziale,0.008882700716239821
1421,Altre superfici artificiali,0.003608841590201346
1123,Residenziale,0.0016713825739705125
3241,Boschi e zone naturali,0.04472211519403039
2311,Agricola,0.014616732165528298
2311,Agricola,0.004435278855520599
3241,Boschi e zone naturali,0.056872563563611436
3212,Boschi e zone naturali,0.0077973947113282715
3211,Boschi e zone naturali,0.0020600049465608504
2311,Agricola,0.002688765674862206
3241,Boschi e zone naturali,0.043512417527432505
3221,Boschi e zone naturali,0.010880165818402423
3122,Boschi e zone naturali,0.07994593191304931
333,Boschi e zone naturali,0.003086769426917086
333,Boschi e zone naturali,0.08723989500507712
5121,Corpi idrici,0.001790075957330244
3221,Boschi e zone naturali,0.01042558575891317
333,Boschi e zone naturali,0.009454087198797603
332,Boschi e zone naturali,0.0030775928844325438
3211,Boschi e zone naturali,0.015675194434481815
332,Boschi e zone naturali,0.0038617507706531764
3211,Boschi e zone naturali,0.1970911063493751
333,Boschi e zone naturali,0.06891711380134963
333,Boschi e zone naturali,0.20008601003443427
332,Boschi e zone naturali,0.03313107886382281
333,Boschi e zone naturali,0.0505967374682808
333,Boschi e zone naturali,0.0013332398090550673
3211,Boschi e zone naturali,0.0033595539869861776
333,Boschi e zone naturali,0.004761319789043411
335,Boschi e zone naturali,0.10261660300476393
333,Boschi e zone naturali,0.04832037806431995
335,Boschi e zone naturali,0.0053742062950433754
335,Boschi e zone naturali,0.012221934535068897
332,Boschi e zone naturali,1.3229983413473394
335,Boschi e zone naturali,0.004160898269500415
333,Boschi e zone naturali,0.051849087473122064
332,Boschi e zone naturali,0.005076566854226941
333,Boschi e zone naturali,0.09183367943952694
332,Boschi e zone naturali,0.0034664873573251242
3211,Boschi e zone naturali,0.005619838044308345
333,Boschi e zone naturali,0.01712783546648567
335,Boschi e zone naturali,0.0018368996472788778
335,Boschi e zone naturali,0.013648998885968594
335,Boschi e zone naturali,7.241162885108012e-05
3211,Boschi e zone naturali,0.005529047711269704
3211,Boschi e zone naturali,0.005446381537994565
3211,Boschi e zone naturali,0.005526521933806305
3241,Boschi e zone naturali,0.008544177533481688
3211,Boschi e zone naturali,0.0036498025492806667
3211,Boschi e zone naturali,0.004315729240437658
333,Boschi e zone naturali,0.013150233499792477
332,Boschi e zone naturali,0.009700926856943194
3211,Boschi e zone naturali,0.016725833502545914
333,Boschi e zone naturali,0.014147588716097066
332,Boschi e zone naturali,0.01423440289277964
3241,Boschi e zone naturali,0.30920564209703066
333,Boschi e zone naturali,0.00926490010715886
3121,Boschi e zone naturali,0.004136631817068512
3221,Boschi e zone naturali,0.5244185240258249
3241,Boschi e zone naturali,0.04317878896560496
333,Boschi e zone naturali,0.7189998301568175
332,Boschi e zone naturali,0.0019867948459560765
332,Boschi e zone naturali,0.003158161118952132
1123,Residenziale,0.001688059549569453
2311,Agricola,0.029521241498954697
3113,Boschi e zone naturali,0.009749370864507414
31311,Boschi e zone naturali,0.11389770413319979
3241,Boschi e zone naturali,0.004168843487176931
3113,Boschi e zone naturali,0.008263857231905342
2311,Agricola,0.02570251191013089
2311,Agricola,0.002065489081822468
2312,Agricola,0.0034582592235520276
2312,Agricola,0.009623291069314253
2311,Agricola,0.0022764072680818174
2311,Agricola,0.018749439452289855
3121,Boschi e zone naturali,3.9582512768806666
2311,Agricola,0.007288756986908913
1123,Residenziale,0.0022109871600515195
2312,Agricola,0.002230767423193583
2311,Agricola,0.012226879475501539
3122,Boschi e zone naturali,0.04225523878458246
1123,Residenziale,0.005646066280227957
1122,Residenziale,0.006093076609074085
3113,Boschi e zone naturali,0.010440235041765797
3242,Boschi e zone naturali,0.011398938554276906
2312,Agricola,0.002494940066189942
2312,Agricola,0.005187528916501111
31311,Boschi e zone naturali,0.013948366743089531
2311,Agricola,0.0036266074520697198
2311,Agricola,0.002431613687839531
2312,Agricola,0.003975113465486377
2312,Agricola,0.0021806803384783707
333,Boschi e zone naturali,0.0023239826411406263
1411,Altre superfici artificiali,0.0027381195064763567
2311,Agricola,0.023596399157775318
1123,Residenziale,0.001749105041936154
2312,Agricola,0.01187066891382096
2311,Agricola,0.004303692265997486
1123,Residenziale,0.002047063201848532
2312,Agricola,0.009272769955961657
331,Boschi e zone naturali,0.20849578158169976
333,Boschi e zone naturali,0.009984375812138012
332,Boschi e zone naturali,0.001842991740032912
2311,Agricola,0.047158915604372936
3242,Boschi e zone naturali,0.0123593710647233
333,Boschi e zone naturali,0.007706591504582107
332,Boschi e zone naturali,0.0017906658066118295
3241,Boschi e zone naturali,0.009244428558182222
3121,Boschi e zone naturali,0.020297256730661194
332,Boschi e zone naturali,0.01801570175115054
333,Boschi e zone naturali,0.04705426825870336
3121,Boschi e zone naturali,0.004270407921489088
333,Boschi e zone naturali,0.03865783595338587
3121,Boschi e zone naturali,0.39350664302576216
3122,Boschi e zone naturali,0.007816260408916347
3122,Boschi e zone naturali,0.1549626996640082
332,Boschi e zone naturali,0.002124253694524871
332,Boschi e zone naturali,0.002704077192086078
3221,Boschi e zone naturali,0.009336576907701514
3122,Boschi e zone naturali,0.009702050294752568
3212,Boschi e zone naturali,0.10022431590470764
3122,Boschi e zone naturali,0.03156957348337499
333,Boschi e zone naturali,0.0034784088433795772
333,Boschi e zone naturali,0.0024430876483103495
333,Boschi e zone naturali,0.008376044401141498
3241,Boschi e zone naturali,0.0032691471287540383
333,Boschi e zone naturali,0.0028365758801017875
2311,Agricola,0.03174780051661499
332,Boschi e zone naturali,0.006855656904550907
332,Boschi e zone naturali,0.0030142620064490984
3221,Boschi e zone naturali,0.013139258657185467
332,Boschi e zone naturali,0.0026523952177961315
3212,Boschi e zone naturali,0.002950617814997932
332,Boschi e zone naturali,0.002342400311458487
332,Boschi e zone naturali,0.0016080140184802335
333,Boschi e zone naturali,0.0032284339800123314
332,Boschi e zone naturali,0.00504231626463549
332,Boschi e zone naturali,0.007249532017390173
332,Boschi e zone naturali,0.01224000553378638
332,Boschi e zone naturali,0.009376515895743768
332,Boschi e zone naturali,0.0017037238317671958
332,Boschi e zone naturali,0.012822594544895545
332,Boschi e zone naturali,0.02247881270213114
3211,Boschi e zone naturali,0.002314511941752896
3122,Boschi e zone naturali,0.14924882847387994
332,Boschi e zone naturali,0.005240390731741757
332,Boschi e zone naturali,0.0016214872401270782
332,Boschi e zone naturali,0.01862874316599786
332,Boschi e zone naturali,0.002411070828449655
3122,Boschi e zone naturali,0.02213291883817626
3212,Boschi e zone naturali,0.10657387800354264
3122,Boschi e zone naturali,0.008637793786193804
3211,Boschi e zone naturali,0.01686531997212058
333,Boschi e zone naturali,0.003979966081707061
3122,Boschi e zone naturali,0.04407307580181807
3241,Boschi e zone naturali,0.08365749335947986
333,Boschi e zone naturali,0.02048152274108424
3241,Boschi e zone naturali,0.017381961087700123
333,Boschi e zone naturali,0.0035471286855290893
3212,Boschi e zone naturali,0.01952427301079254
333,Boschi e zone naturali,0.0022715157886829943
333,Boschi e zone naturali,0.005993282290431784
3211,Boschi e zone naturali,0.12787851853912177
335,Boschi e zone naturali,4.846073421531936e-05
332,Boschi e zone naturali,0.005306945779440652
332,Boschi e zone naturali,0.0008672115008205392
332,Boschi e zone naturali,0.02713374781342631
335,Boschi e zone naturali,0.27755036593891913
335,Boschi e zone naturali,0.06978132080288661
335,Boschi e zone naturali,0.09082447865336554
332,Boschi e zone naturali,0.005298662783038675
333,Boschi e zone naturali,0.006748802066211859
332,Boschi e zone naturali,0.0023868992457713786
335,Boschi e zone naturali,0.14678726017504298
333,Boschi e zone naturali,0.0006968063360287292
335,Boschi e zone naturali,0.00675868882580317
335,Boschi e zone naturali,0.0073206289636417714
335,Boschi e zone naturali,0.004133566305025632
332,Boschi e zone naturali,0.002593417616812484
332,Boschi e zone naturali,0.014485218287050457
332,Boschi e zone naturali,0.005859636366182557
332,Boschi e zone naturali,0.0014904199562564622
335,Boschi e zone naturali,0.009742011057534965
332,Boschi e zone naturali,0.01866939804875138
332,Boschi e zone naturali,0.0069824370408292915
332,Boschi e zone naturali,0.03953259020233678
332,Boschi e zone naturali,0.004455653593448483
332,Boschi e zone naturali,0.0018372011293850284
332,Boschi e zone naturali,0.006933358572498451
332,Boschi e zone naturali,0.008067998711119625
335,Boschi e zone naturali,0.027520848882641395
332,Boschi e zone naturali,0.002508826143445897
5121,Corpi idrici,0.0031981300687153715
332,Boschi e zone naturali,0.014386050868827256
335,Boschi e zone naturali,0.026169097534009877
335,Boschi e zone naturali,0.006295059859547173
335,Boschi e zone naturali,0.005739987547639419
5121,Corpi idrici,0.0017416043061412461
335,Boschi e zone naturali,0.006175984580155762
335,Boschi e zone naturali,0.0566640489464591
332,Boschi e zone naturali,0.03062473089454923
332,Boschi e zone naturali,0.022867555701559013
332,Boschi e zone naturali,0.08690744072589109
332,Boschi e zone naturali,0.0026617047728818635
332,Boschi e zone naturali,0.006448516515556135
335,Boschi e zone naturali,0.007475128857664451
