anno_label,parametro,provincia,comune,giorni_presenti,giorni_attesi,completezza_pct
2021,PM10,SO,Castione Andevenno,365,365,100.0
2021,PM10,BG,Castione Della Presolana,365,365,100.0
2021,PM10,BG,Castro,365,365,100.0
2021,PM10,MB,Cavenago Di Brianza,365,365,100.0
2021,PM10,BG,Cavernago,365,365,100.0
2021,PM10,BG,Cazzano Sant'Andrea,365,365,100.0
2021,PM10,BS,Cedegolo,365,365,100.0
2021,PM10,SO,Cedrasco,365,365,100.0
2021,PM10,BG,Cenate Sopra,365,365,100.0
2021,PM10,BG,Cenate Sotto,365,365,100.0
2021,PM10,BG,Cene,365,365,100.0
2021,PM10,SO,Cercino,365,365,100.0
2021,PM10,BG,Cerete,365,365,100.0
2021,PM10,MB,Ceriano Laghetto,365,365,100.0
2021,PM10,LC,Cernusco Lombardone,365,365,100.0
2021,PM10,BS,Cerveno,365,365,100.0
2021,PM10,LC,Cesana Brianza,365,365,100.0
2021,PM10,MB,Cesano Maderno,365,365,100.0
2021,PM10,BS,Ceto,365,365,100.0
2021,PM10,BS,Cevo,365,365,100.0
2021,PM10,SO,Chiavenna,365,365,100.0
2021,PM10,SO,Chiesa In Valmalenco,365,365,100.0
2021,PM10,BG,Chignolo D'Isola,365,365,100.0
2021,PM10,BG,Chiuduno,365,365,100.0
2021,PM10,SO,Chiuro,365,365,100.0
2021,PM10,BS,Cimbergo,365,365,100.0
2021,PM10,SO,Cino,365,365,100.0
2021,PM10,BG,Cisano Bergamasco,365,365,100.0
2021,PM10,BG,Ciserano,365,365,100.0
2021,PM10,LC,Civate,365,365,100.0
2021,PM10,BG,Cividate Al Piano,365,365,100.0
2021,PM10,BS,Cividate Camuno,365,365,100.0
2021,PM10,SO,Civo,365,365,100.0
2021,PM10,BG,Clusone,365,365,100.0
2021,PM10,MB,Cogliate,365,365,100.0
2021,PM10,BG,Colere,365,365,100.0
2021,PM10,LC,Colico,365,365,100.0
2021,PM10,LC,Colle Brianza,365,365,100.0
2021,PM10,BG,Cologno Al Serio,365,365,100.0
2021,PM10,SO,Colorina,365,365,100.0
2021,PM10,BG,Colzate,365,365,100.0
2021,PM10,BG,Comun Nuovo,365,365,100.0
2021,PM10,MB,Concorezzo,365,365,100.0
2021,PM10,BG,Corna Imagna,365,365,100.0
2021,PM10,BG,Cornalba,365,365,100.0
2021,PM10,MB,Cornate D'Adda,365,365,100.0
2021,PM10,MB,Correzzana,365,365,100.0
2021,PM10,BS,Corteno Golgi,365,365,100.0
2021,PM10,LC,Cortenova,365,365,100.0
2021,PM10,BG,Cortenuova,365,365,100.0
2021,PM10,SO,Cosio Valtellino,365,365,100.0
2021,PM10,BG,Costa Di Mezzate,365,365,100.0
2021,PM10,LC,Costa Masnaga,365,365,100.0
2021,PM10,BG,Costa Serina,365,365,100.0
2021,PM10,BG,Costa Valle Imagna,365,365,100.0
2021,PM10,BG,Costa Volpino,365,365,100.0
2021,PM10,BG,Covo,365,365,100.0
2021,PM10,LC,Crandola Valsassina,365,365,100.0
2021,PM10,BG,Credaro,365,365,100.0
2021,PM10,LC,Cremella,365,365,100.0
2021,PM10,LC,Cremeno,365,365,100.0
2021,PM10,CO,Cremia,365,365,100.0
2021,PM10,BG,Curno,365,365,100.0
2021,PM10,BG,Cusio,365,365,100.0
2021,PM10,BG,Dalmine,365,365,100.0
2021,PM10,BS,Darfo Boario Terme,365,365,100.0
2021,PM10,SO,Dazio,365,365,100.0
2021,PM10,SO,Delebio,365,365,100.0
2021,PM10,LC,Dervio,365,365,100.0
2021,PM10,MB,Desio,365,365,100.0
2021,PM10,LC,Dolzago,365,365,100.0
2021,PM10,CO,Domaso,365,365,100.0
2021,PM10,CO,Dongo,365,365,100.0
2021,PM10,LC,Dorio,365,365,100.0
2021,PM10,BG,Dossena,365,365,100.0
2021,PM10,CO,Dosso Del Liro,365,365,100.0
2021,PM10,SO,Dubino,365,365,100.0
2021,PM10,BS,Edolo,365,365,100.0
2021,PM10,LC,Ello,365,365,100.0
2021,PM10,BG,Endine Gaiano,365,365,100.0
2021,PM10,BG,Entratico,365,365,100.0
2021,PM10,LC,Erve,365,365,100.0
2021,PM10,BS,Esine,365,365,100.0
2021,PM10,LC,Esino Lario,365,365,100.0
2021,PM10,SO,Faedo Valtellino,365,365,100.0
2021,PM10,BG,Fara Gera D'Adda,365,365,100.0
2021,PM10,BG,Fara Olivana Con Sola,365,365,100.0
2021,PM10,BG,Filago,365,365,100.0
2021,PM10,BG,Fino Del Monte,365,365,100.0
2021,PM10,BG,Fiorano Al Serio,365,365,100.0
2021,PM10,BG,Fontanella,365,365,100.0
2021,PM10,BG,Fonteno,365,365,100.0
2021,PM10,BG,Foppolo,365,365,100.0
2021,PM10,SO,Forcola,365,365,100.0
2021,PM10,BG,Foresto Sparso,365,365,100.0
2021,PM10,BG,Fornovo San Giovanni,365,365,100.0
2021,PM10,BG,Fuipiano Valle Imagna,365,365,100.0
2021,PM10,SO,Fusine,365,365,100.0
2021,PM10,LC,Galbiate,365,365,100.0
2021,PM10,BG,Gandellino,365,365,100.0
2021,PM10,BG,Gandino,365,365,100.0
2021,PM10,BG,Gandosso,365,365,100.0
2021,PM10,LC,Garbagnate Monastero,365,365,100.0
2021,PM10,LC,Garlate,365,365,100.0
2021,PM10,CO,Garzeno,365,365,100.0
2021,PM10,BG,Gaverina Terme,365,365,100.0
2021,PM10,BG,Gazzaniga,365,365,100.0
2021,PM10,CO,Gera Lario,365,365,100.0
2021,PM10,SO,Gerola Alta,365,365,100.0
2021,PM10,BG,Ghisalba,365,365,100.0
2021,PM10,BS,Gianico,365,365,100.0
2021,PM10,MB,Giussano,365,365,100.0
2021,PM10,SO,Gordona,365,365,100.0
2021,PM10,BG,Gorlago,365,365,100.0
2021,PM10,BG,Gorle,365,365,100.0
2021,PM10,BG,Gorno,365,365,100.0
2021,PM10,BG,Grassobbio,365,365,100.0
2021,PM10,CO,Gravedona Ed Uniti,365,365,100.0
2021,PM10,BG,Gromo,365,365,100.0
2021,PM10,BG,Grone,365,365,100.0
2021,PM10,SO,Grosio,365,365,100.0
2021,PM10,SO,Grosotto,365,365,100.0
2021,PM10,BG,Grumello Del Monte,365,365,100.0
2021,PM10,LC,Imbersago,365,365,100.0
2021,PM10,BS,Incudine,365,365,100.0
2021,PM10,LC,Introbio,365,365,100.0
2021,PM10,BG,Isola Di Fondra,365,365,100.0
2021,PM10,BG,Isso,365,365,100.0
2021,PM10,LC,La Valletta Brianza,365,365,100.0
2021,PM10,BG,Lallio,365,365,100.0
2021,PM10,SO,Lanzada,365,365,100.0
2021,PM10,MB,Lazzate,365,365,100.0
2021,PM10,LC,Lecco,365,365,100.0
2021,PM10,BG,Leffe,365,365,100.0
2021,PM10,BG,Lenna,365,365,100.0
2021,PM10,MB,Lentate Sul Seveso,365,365,100.0
2021,PM10,MB,Lesmo,365,365,100.0
2021,PM10,BG,Levate,365,365,100.0
2021,PM10,LC,Lierna,365,365,100.0
2021,PM10,MB,Limbiate,365,365,100.0
2021,PM10,MB,Lissone,365,365,100.0
2021,PM10,SO,Livigno,365,365,100.0
2021,PM10,CO,Livo,365,365,100.0
2021,PM10,BG,Locatello,365,365,100.0
2021,PM10,LC,Lomagna,365,365,100.0
2021,PM10,BS,Losine,365,365,100.0
2021,PM10,BG,Lovere,365,365,100.0
2021,PM10,SO,Lovero,365,365,100.0
2021,PM10,BS,Lozio,365,365,100.0
2021,PM10,BG,Lurano,365,365,100.0
2021,PM10,BG,Luzzana,365,365,100.0
2021,PM10,MB,Macherio,365,365,100.0
2021,PM10,SO,Madesimo,365,365,100.0
2021,PM10,BG,Madone,365,365,100.0
2021,PM10,BS,Malegno,365,365,100.0
2021,PM10,LC,Malgrate,365,365,100.0
2021,PM10,BS,Malonno,365,365,100.0
2021,PM10,LC,Mandello Del Lario,365,365,100.0
2021,PM10,SO,Mantello,365,365,100.0
2021,PM10,BG,Mapello,365,365,100.0
2021,PM10,LC,Margno,365,365,100.0
2021,PM10,BG,Martinengo,365,365,100.0
2021,PM10,SO,Mazzo Di Valtellina,365,365,100.0
2021,PM10,MB,Meda,365,365,100.0
2021,PM10,BG,Medolago,365,365,100.0
2021,PM10,SO,Mello,365,365,100.0
2021,PM10,LC,Merate,365,365,100.0
2021,PM10,SO,Mese,365,365,100.0
2021,PM10,MB,Mezzago,365,365,100.0
2021,PM10,BG,Mezzoldo,365,365,100.0
2021,PM10,BG,Misano Di Gera D'Adda,365,365,100.0
2021,PM10,MB,Misinto,365,365,100.0
2021,PM10,LC,Missaglia,365,365,100.0
2021,PM10,LC,Moggio,365,365,100.0
2021,PM10,BG,Moio De' Calvi,365,365,100.0
2021,PM10,LC,Molteno,365,365,100.0
2021,PM10,BG,Monasterolo Del Castello,365,365,100.0
2021,PM10,BS,Monno,365,365,100.0
2021,PM10,SO,Montagna In Valtellina,365,365,100.0
2021,PM10,LC,Monte Marenzo,365,365,100.0
2021,PM10,BG,Montello,365,365,100.0
2021,PM10,CO,Montemezzo,365,365,100.0
2021,PM10,LC,Montevecchia,365,365,100.0
2021,PM10,LC,Monticello Brianza,365,365,100.0
2021,PM10,MB,Monza,365,365,100.0
2021,PM10,SO,Morbegno,365,365,100.0
2021,PM10,BG,Morengo,365,365,100.0
2021,PM10,BG,Mornico Al Serio,365,365,100.0
2021,PM10,LC,Morterone,365,365,100.0
2021,PM10,BG,Mozzanica,365,365,100.0
2021,PM10,BG,Mozzo,365,365,100.0
2021,PM10,MB,Muggiò,365,365,100.0
2021,PM10,CO,Musso,365,365,100.0
2021,PM10,BG,Nembro,365,365,100.0
2021,PM10,BS,Niardo,365,365,100.0
2021,PM10,LC,Nibionno,365,365,100.0
2021,PM10,MB,Nova Milanese,365,365,100.0
2021,PM10,SO,Novate Mezzola,365,365,100.0
2021,PM10,LC,Oggiono,365,365,100.0
2021,PM10,LC,Olgiate Molgora,365,365,100.0
2021,PM10,LC,Olginate,365,365,100.0
2021,PM10,LC,Oliveto Lario,365,365,100.0
2021,PM10,BG,Olmo Al Brembo,365,365,100.0
2021,PM10,BG,Oltre Il Colle,365,365,100.0
2021,PM10,BG,Oltressenda Alta,365,365,100.0
2021,PM10,BG,Oneta,365,365,100.0
2021,PM10,BS,Ono San Pietro,365,365,100.0
2021,PM10,BG,Onore,365,365,100.0
2021,PM10,BG,Orio Al Serio,365,365,100.0
2021,PM10,MB,Ornago,365,365,100.0
2021,PM10,BG,Ornica,365,365,100.0
2021,PM10,BG,Osio Sopra,365,365,100.0
2021,PM10,BG,Osio Sotto,365,365,100.0
2021,PM10,LC,Osnago,365,365,100.0
2021,PM10,BS,Ossimo,365,365,100.0
2021,PM10,LC,Paderno D'Adda,365,365,100.0
2021,PM10,BG,Pagazzano,365,365,100.0
2021,PM10,LC,Pagnona,365,365,100.0
2021,PM10,BS,Paisco Loveno,365,365,100.0
2021,PM10,BG,Paladina,365,365,100.0
2021,PM10,BG,Palazzago,365,365,100.0
2021,PM10,BG,Palosco,365,365,100.0
2021,PM10,LC,Parlasco,365,365,100.0
2021,PM10,BG,Parre,365,365,100.0
2021,PM10,BG,Parzanica,365,365,100.0
2021,PM10,BS,Paspardo,365,365,100.0
2021,PM10,LC,Pasturo,365,365,100.0
2021,PM10,SO,Pedesina,365,365,100.0
2021,PM10,BG,Pedrengo,365,365,100.0
2021,PM10,CO,Peglio,365,365,100.0
2021,PM10,BG,Peia,365,365,100.0
2021,PM10,LC,Perledo,365,365,100.0
2021,PM10,LC,Pescate,365,365,100.0
2021,PM10,BS,Pian Camuno,365,365,100.0
2021,PM10,BS,Piancogno,365,365,100.0
2021,PM10,CO,Pianello Del Lario,365,365,100.0
2021,PM10,BG,Pianico,365,365,100.0
2021,PM10,SO,Piantedo,365,365,100.0
2021,PM10,BG,Piario,365,365,100.0
2021,PM10,SO,Piateda,365,365,100.0
2021,PM10,BG,Piazza Brembana,365,365,100.0
2021,PM10,BG,Piazzatorre,365,365,100.0
2021,PM10,BG,Piazzolo,365,365,100.0
2021,PM10,BS,Pisogne,365,365,100.0
2021,PM10,SO,Piuro,365,365,100.0
2021,PM10,SO,Poggiridenti,365,365,100.0
2021,PM10,BG,Pognano,365,365,100.0
2021,PM10,BS,Ponte Di Legno,365,365,100.0
2021,PM10,SO,Ponte In Valtellina,365,365,100.0
2021,PM10,BG,Ponte Nossa,365,365,100.0
2021,PM10,BG,Ponte San Pietro,365,365,100.0
2021,PM10,BG,Ponteranica,365,365,100.0
2021,PM10,BG,Pontida,365,365,100.0
2021,PM10,BG,Pontirolo Nuovo,365,365,100.0
2021,PM10,SO,Postalesio,365,365,100.0
2021,PM10,BG,Pradalunga,365,365,100.0
2021,PM10,SO,Prata Camportaccio,365,365,100.0
2021,PM10,BG,Predore,365,365,100.0
2021,PM10,LC,Premana,365,365,100.0
2021,PM10,BG,Premolo,365,365,100.0
2021,PM10,BG,Presezzo,365,365,100.0
2021,PM10,LC,Primaluna,365,365,100.0
2021,PM10,BG,Pumenengo,365,365,100.0
2021,PM10,BG,Ranica,365,365,100.0
2021,PM10,BG,Ranzanico,365,365,100.0
2021,PM10,SO,Rasura,365,365,100.0
2021,PM10,MB,Renate,365,365,100.0
2021,PM10,BG,Riva Di Solto,365,365,100.0
2021,PM10,LC,Robbiate,365,365,100.0
2021,PM10,LC,Rogeno,365,365,100.0
2021,PM10,BG,Rogno,365,365,100.0
2021,PM10,SO,Rogolo,365,365,100.0
2021,PM10,BG,Romano Di Lombardia,365,365,100.0
2021,PM10,MB,Roncello,365,365,100.0
2021,PM10,MB,Ronco Briantino,365,365,100.0
2021,PM10,BG,Roncobello,365,365,100.0
2021,PM10,BG,Roncola,365,365,100.0
2021,PM10,BG,Rota D'Imagna,365,365,100.0
2021,PM10,BG,Rovetta,365,365,100.0
2021,PM10,SO,Samolaco,365,365,100.0
2021,PM10,SO,San Giacomo Filippo,365,365,100.0
2021,PM10,BG,San Giovanni Bianco,365,365,100.0
2021,PM10,BG,San Paolo D'Argon,365,365,100.0
2021,PM10,BG,San Pellegrino Terme,365,365,100.0
2021,PM10,BG,Sant'Omobono Terme,365,365,100.0
2021,PM10,BG,Santa Brigida,365,365,100.0
2021,PM10,LC,Santa Maria Hoè,365,365,100.0
2021,PM10,BG,Sarnico,365,365,100.0
2021,PM10,BS,Saviore Dell'Adamello,365,365,100.0
2021,PM10,BG,Scanzorosciate,365,365,100.0
2021,PM10,BG,Schilpario,365,365,100.0
2021,PM10,BG,Sedrina,365,365,100.0
2021,PM10,BS,Sellero,365,365,100.0
2021,PM10,BG,Selvino,365,365,100.0
2021,PM10,MB,Seregno,365,365,100.0
2021,PM10,BG,Seriate,365,365,100.0
2021,PM10,BG,Serina,365,365,100.0
2021,PM10,SO,Sernio,365,365,100.0
2021,PM10,MB,Seveso,365,365,100.0
2021,PM10,LC,Sirone,365,365,100.0
2021,PM10,LC,Sirtori,365,365,100.0
2021,PM10,BG,Solto Collina,365,365,100.0
2021,PM10,BG,Solza,365,365,100.0
2021,PM10,SO,Sondalo,365,365,100.0
2021,PM10,SO,Sondrio,365,365,100.0
2021,PM10,BG,Songavazzo,365,365,100.0
2021,PM10,BS,Sonico,365,365,100.0
2021,PM10,CO,Sorico,365,365,100.0
2021,PM10,BG,Sorisole,365,365,100.0
2021,PM10,BG,Sotto Il Monte Giovanni Xxiii,365,365,100.0
2021,PM10,BG,Sovere,365,365,100.0
2021,PM10,MB,Sovico,365,365,100.0
2021,PM10,BG,Spinone Al Lago,365,365,100.0
2021,PM10,BG,Spirano,365,365,100.0
2021,PM10,SO,Spriana,365,365,100.0
2021,PM10,CO,Stazzona,365,365,100.0
2021,PM10,BG,Stezzano,365,365,100.0
2021,PM10,BG,Strozza,365,365,100.0
2021,PM10,LC,Sueglio,365,365,100.0
2021,PM10,LC,Suello,365,365,100.0
2021,PM10,BG,Suisio,365,365,100.0
2021,PM10,MB,Sulbiate,365,365,100.0
2021,PM10,LC,Taceno,365,365,100.0
2021,PM10,SO,Talamona,365,365,100.0
2021,PM10,BG,Taleggio,365,365,100.0
2021,PM10,SO,Tartano,365,365,100.0
2021,PM10,BG,Tavernola Bergamasca,365,365,100.0
2021,PM10,SO,Teglio,365,365,100.0
2021,PM10,BG,Telgate,365,365,100.0
2021,PM10,BS,Temù,365,365,100.0
2021,PM10,BG,Terno D'Isola,365,365,100.0
2021,PM10,SO,Tirano,365,365,100.0
2021,PM10,BG,Torre Boldone,365,365,100.0
2021,PM10,BG,Torre De' Roveri,365,365,100.0
2021,PM10,SO,Torre Di Santa Maria,365,365,100.0
2021,PM10,BG,Torre Pallavicina,365,365,100.0
2021,PM10,SO,Tovo Di Sant'Agata,365,365,100.0
2021,PM10,SO,Traona,365,365,100.0
2021,PM10,BG,Trescore Balneario,365,365,100.0
2021,PM10,SO,Tresivio,365,365,100.0
2021,PM10,BG,Treviglio,365,365,100.0
2021,PM10,BG,Treviolo,365,365,100.0
2021,PM10,CO,Trezzone,365,365,100.0
2021,PM10,MB,Triuggio,365,365,100.0
2021,PM10,BG,Ubiale Clanezzo,365,365,100.0
2021,PM10,BG,Urgnano,365,365,100.0
2021,PM10,MB,Usmate Velate,365,365,100.0
2021,PM10,BG,Val Brembilla,365,365,100.0
2021,PM10,SO,Val Masino,365,365,100.0
2021,PM10,BG,Valbondione,365,365,100.0
2021,PM10,BG,Valbrembo,365,365,100.0
2021,PM10,SO,Valdidentro,365,365,100.0
2021,PM10,SO,Valdisotto,365,365,100.0
2021,PM10,SO,Valfurva,365,365,100.0
2021,PM10,BG,Valgoglio,365,365,100.0
2021,PM10,LC,Valgreghentino,365,365,100.0
2021,PM10,BG,Valleve,365,365,100.0
2021,PM10,LC,Valmadrera,365,365,100.0
2021,PM10,BG,Valnegra,365,365,100.0
2021,PM10,BG,Valtorta,365,365,100.0
2021,PM10,MB,Varedo,365,365,100.0
2021,PM10,LC,Varenna,365,365,100.0
2021,PM10,MB,Vedano Al Lambro,365,365,100.0
2021,PM10,BG,Vedeseta,365,365,100.0
2021,PM10,MB,Veduggio Con Colzano,365,365,100.0
2021,PM10,MB,Verano Brianza,365,365,100.0
2021,PM10,CO,Vercana,365,365,100.0
2021,PM10,SO,Verceia,365,365,100.0
2021,PM10,LC,Vercurago,365,365,100.0
2021,PM10,BG,Verdellino,365,365,100.0
2021,PM10,BG,Verdello,365,365,100.0
2021,PM10,LC,Verderio,365,365,100.0
2021,PM10,BG,Vertova,365,365,100.0
2021,PM10,SO,Vervio,365,365,100.0
2021,PM10,BS,Vezza D'Oglio,365,365,100.0
2021,PM10,BG,Viadanica,365,365,100.0
2021,PM10,BG,Vigano San Martino,365,365,100.0
2021,PM10,LC,Viganò,365,365,100.0
2021,PM10,BG,Vigolo,365,365,100.0
2021,PM10,BG,Villa D'Adda,365,365,100.0
2021,PM10,BG,Villa D'Almè,365,365,100.0
2021,PM10,BG,Villa D'Ogna,365,365,100.0
2021,PM10,SO,Villa Di Chiavenna,365,365,100.0
2021,PM10,BG,Villa Di Serio,365,365,100.0
2021,PM10,SO,Villa Di Tirano,365,365,100.0
2021,PM10,MB,Villasanta,365,365,100.0
2021,PM10,BG,Villongo,365,365,100.0
2021,PM10,BG,Vilminore Di Scalve,365,365,100.0
2021,PM10,MB,Vimercate,365,365,100.0
2021,PM10,BS,Vione,365,365,100.0
2021,PM10,BG,Zandobbio,365,365,100.0
2021,PM10,BG,Zanica,365,365,100.0
2021,PM10,BG,Zogno,365,365,100.0
2021,Particelle sospese PM2.5,LC,Abbadia Lariana,365,365,100.0
2021,Particelle sospese PM2.5,BG,Adrara San Martino,365,365,100.0
2021,Particelle sospese PM2.5,BG,Adrara San Rocco,365,365,100.0
2021,Particelle sospese PM2.5,MB,Agrate Brianza,365,365,100.0
2021,Particelle sospese PM2.5,MB,Aicurzio,365,365,100.0
2021,Particelle sospese PM2.5,LC,Airuno,365,365,100.0
2021,Particelle sospese PM2.5,BG,Albano Sant'Alessandro,365,365,100.0
2021,Particelle sospese PM2.5,SO,Albaredo Per San Marco,365,365,100.0
2021,Particelle sospese PM2.5,MB,Albiate,365,365,100.0
2021,Particelle sospese PM2.5,BG,Albino,365,365,100.0
2021,Particelle sospese PM2.5,SO,Albosaggia,365,365,100.0
2021,Particelle sospese PM2.5,BG,Algua,365,365,100.0
2021,Particelle sospese PM2.5,BG,Almenno San Bartolomeo,365,365,100.0
2021,Particelle sospese PM2.5,BG,Almenno San Salvatore,365,365,100.0
2021,Particelle sospese PM2.5,BG,Almè,365,365,100.0
2021,Particelle sospese PM2.5,BG,Alzano Lombardo,365,365,100.0
2021,Particelle sospese PM2.5,BG,Ambivere,365,365,100.0
2021,Particelle sospese PM2.5,SO,Andalo Valtellino,365,365,100.0
2021,Particelle sospese PM2.5,BS,Angolo Terme,365,365,100.0
2021,Particelle sospese PM2.5,LC,Annone Di Brianza,365,365,100.0
2021,Particelle sospese PM2.5,BG,Antegnate,365,365,100.0
2021,Particelle sospese PM2.5,SO,Aprica,365,365,100.0
2021,Particelle sospese PM2.5,BG,Arcene,365,365,100.0
2021,Particelle sospese PM2.5,MB,Arcore,365,365,100.0
2021,Particelle sospese PM2.5,SO,Ardenno,365,365,100.0
2021,Particelle sospese PM2.5,BG,Ardesio,365,365,100.0
2021,Particelle sospese PM2.5,BS,Artogne,365,365,100.0
2021,Particelle sospese PM2.5,BG,Arzago D'Adda,365,365,100.0
2021,Particelle sospese PM2.5,BG,Averara,365,365,100.0
2021,Particelle sospese PM2.5,BG,Aviatico,365,365,100.0
2021,Particelle sospese PM2.5,BG,Azzano San Paolo,365,365,100.0
2021,Particelle sospese PM2.5,BG,Azzone,365,365,100.0
