anno_label,parametro,provincia,comune,giorni_presenti,giorni_attesi,completezza_pct
2024,Particelle sospese PM2.5,SO,Mazzo Di Valtellina,366,366,100.0
2024,Particelle sospese PM2.5,MB,Meda,366,366,100.0
2024,Particelle sospese PM2.5,BG,Medolago,366,366,100.0
2024,Particelle sospese PM2.5,SO,Mello,366,366,100.0
2024,Particelle sospese PM2.5,LC,Merate,366,366,100.0
2024,Particelle sospese PM2.5,SO,Mese,366,366,100.0
2024,Particelle sospese PM2.5,MB,Mezzago,366,366,100.0
2024,Particelle sospese PM2.5,BG,Mezzoldo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Misano Di Gera D'Adda,366,366,100.0
2024,Particelle sospese PM2.5,MB,Misinto,366,366,100.0
2024,Particelle sospese PM2.5,LC,Missaglia,366,366,100.0
2024,Particelle sospese PM2.5,LC,Moggio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Moio De' Calvi,366,366,100.0
2024,Particelle sospese PM2.5,LC,Molteno,366,366,100.0
2024,Particelle sospese PM2.5,BG,Monasterolo Del Castello,366,366,100.0
2024,Particelle sospese PM2.5,BS,Monno,366,366,100.0
2024,Particelle sospese PM2.5,SO,Montagna In Valtellina,366,366,100.0
2024,Particelle sospese PM2.5,LC,Monte Marenzo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Montello,366,366,100.0
2024,Particelle sospese PM2.5,CO,Montemezzo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Montevecchia,366,366,100.0
2024,Particelle sospese PM2.5,LC,Monticello Brianza,366,366,100.0
2024,Particelle sospese PM2.5,MB,Monza,366,366,100.0
2024,Particelle sospese PM2.5,SO,Morbegno,366,366,100.0
2024,Particelle sospese PM2.5,BG,Morengo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Mornico Al Serio,366,366,100.0
2024,Particelle sospese PM2.5,LC,Morterone,366,366,100.0
2024,Particelle sospese PM2.5,BG,Mozzanica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Mozzo,366,366,100.0
2024,Particelle sospese PM2.5,MB,Muggiò,366,366,100.0
2024,Particelle sospese PM2.5,CO,Musso,366,366,100.0
2024,Particelle sospese PM2.5,BG,Nembro,366,366,100.0
2024,Particelle sospese PM2.5,BS,Niardo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Nibionno,366,366,100.0
2024,Particelle sospese PM2.5,MB,Nova Milanese,366,366,100.0
2024,Particelle sospese PM2.5,SO,Novate Mezzola,366,366,100.0
2024,Particelle sospese PM2.5,LC,Oggiono,366,366,100.0
2024,Particelle sospese PM2.5,LC,Olgiate Molgora,366,366,100.0
2024,Particelle sospese PM2.5,LC,Olginate,366,366,100.0
2024,Particelle sospese PM2.5,LC,Oliveto Lario,366,366,100.0
2024,Particelle sospese PM2.5,BG,Olmo Al Brembo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Oltre Il Colle,366,366,100.0
2024,Particelle sospese PM2.5,BG,Oltressenda Alta,366,366,100.0
2024,Particelle sospese PM2.5,BG,Oneta,366,366,100.0
2024,Particelle sospese PM2.5,BS,Ono San Pietro,366,366,100.0
2024,Particelle sospese PM2.5,BG,Onore,366,366,100.0
2024,Particelle sospese PM2.5,BG,Orio Al Serio,366,366,100.0
2024,Particelle sospese PM2.5,MB,Ornago,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ornica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Osio Sopra,366,366,100.0
2024,Particelle sospese PM2.5,BG,Osio Sotto,366,366,100.0
2024,Particelle sospese PM2.5,LC,Osnago,366,366,100.0
2024,Particelle sospese PM2.5,BS,Ossimo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Paderno D'Adda,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pagazzano,366,366,100.0
2024,Particelle sospese PM2.5,LC,Pagnona,366,366,100.0
2024,Particelle sospese PM2.5,BS,Paisco Loveno,366,366,100.0
2024,Particelle sospese PM2.5,BG,Paladina,366,366,100.0
2024,Particelle sospese PM2.5,BG,Palazzago,366,366,100.0
2024,Particelle sospese PM2.5,BG,Palosco,366,366,100.0
2024,Particelle sospese PM2.5,LC,Parlasco,366,366,100.0
2024,Particelle sospese PM2.5,BG,Parre,194,366,53.0
2024,Particelle sospese PM2.5,BG,Parzanica,366,366,100.0
2024,Particelle sospese PM2.5,BS,Paspardo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Pasturo,346,366,94.5
2024,Particelle sospese PM2.5,SO,Pedesina,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pedrengo,366,366,100.0
2024,Particelle sospese PM2.5,CO,Peglio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Peia,366,366,100.0
2024,Particelle sospese PM2.5,LC,Perledo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Pescate,366,366,100.0
2024,Particelle sospese PM2.5,BS,Pian Camuno,366,366,100.0
2024,Particelle sospese PM2.5,BS,Piancogno,366,366,100.0
2024,Particelle sospese PM2.5,CO,Pianello Del Lario,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pianico,366,366,100.0
2024,Particelle sospese PM2.5,SO,Piantedo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Piario,366,366,100.0
2024,Particelle sospese PM2.5,SO,Piateda,366,366,100.0
2024,Particelle sospese PM2.5,BG,Piazza Brembana,366,366,100.0
2024,Particelle sospese PM2.5,BG,Piazzatorre,366,366,100.0
2024,Particelle sospese PM2.5,BG,Piazzolo,366,366,100.0
2024,Particelle sospese PM2.5,BS,Pisogne,366,366,100.0
2024,Particelle sospese PM2.5,SO,Piuro,366,366,100.0
2024,Particelle sospese PM2.5,SO,Poggiridenti,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pognano,366,366,100.0
2024,Particelle sospese PM2.5,BS,Ponte Di Legno,366,366,100.0
2024,Particelle sospese PM2.5,SO,Ponte In Valtellina,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ponte Nossa,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ponte San Pietro,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ponteranica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pontida,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pontirolo Nuovo,366,366,100.0
2024,Particelle sospese PM2.5,SO,Postalesio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pradalunga,366,366,100.0
2024,Particelle sospese PM2.5,SO,Prata Camportaccio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Predore,366,366,100.0
2024,Particelle sospese PM2.5,LC,Premana,366,366,100.0
2024,Particelle sospese PM2.5,BG,Premolo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Presezzo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Primaluna,366,366,100.0
2024,Particelle sospese PM2.5,BG,Pumenengo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ranica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ranzanico,366,366,100.0
2024,Particelle sospese PM2.5,SO,Rasura,366,366,100.0
2024,Particelle sospese PM2.5,MB,Renate,366,366,100.0
2024,Particelle sospese PM2.5,BG,Riva Di Solto,366,366,100.0
2024,Particelle sospese PM2.5,LC,Robbiate,366,366,100.0
2024,Particelle sospese PM2.5,LC,Rogeno,366,366,100.0
2024,Particelle sospese PM2.5,BG,Rogno,366,366,100.0
2024,Particelle sospese PM2.5,SO,Rogolo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Romano Di Lombardia,366,366,100.0
2024,Particelle sospese PM2.5,MB,Roncello,366,366,100.0
2024,Particelle sospese PM2.5,MB,Ronco Briantino,366,366,100.0
2024,Particelle sospese PM2.5,BG,Roncobello,366,366,100.0
2024,Particelle sospese PM2.5,BG,Roncola,366,366,100.0
2024,Particelle sospese PM2.5,BG,Rota D'Imagna,366,366,100.0
2024,Particelle sospese PM2.5,BG,Rovetta,366,366,100.0
2024,Particelle sospese PM2.5,SO,Samolaco,366,366,100.0
2024,Particelle sospese PM2.5,SO,San Giacomo Filippo,366,366,100.0
2024,Particelle sospese PM2.5,BG,San Giovanni Bianco,366,366,100.0
2024,Particelle sospese PM2.5,BG,San Paolo D'Argon,366,366,100.0
2024,Particelle sospese PM2.5,BG,San Pellegrino Terme,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sant'Omobono Terme,366,366,100.0
2024,Particelle sospese PM2.5,BG,Santa Brigida,366,366,100.0
2024,Particelle sospese PM2.5,LC,Santa Maria Hoè,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sarnico,366,366,100.0
2024,Particelle sospese PM2.5,BS,Saviore Dell'Adamello,366,366,100.0
2024,Particelle sospese PM2.5,BG,Scanzorosciate,366,366,100.0
2024,Particelle sospese PM2.5,BG,Schilpario,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sedrina,366,366,100.0
2024,Particelle sospese PM2.5,BS,Sellero,366,366,100.0
2024,Particelle sospese PM2.5,BG,Selvino,366,366,100.0
2024,Particelle sospese PM2.5,MB,Seregno,366,366,100.0
2024,Particelle sospese PM2.5,BG,Seriate,366,366,100.0
2024,Particelle sospese PM2.5,BG,Serina,366,366,100.0
2024,Particelle sospese PM2.5,SO,Sernio,366,366,100.0
2024,Particelle sospese PM2.5,MB,Seveso,366,366,100.0
2024,Particelle sospese PM2.5,LC,Sirone,366,366,100.0
2024,Particelle sospese PM2.5,LC,Sirtori,366,366,100.0
2024,Particelle sospese PM2.5,BG,Solto Collina,366,366,100.0
2024,Particelle sospese PM2.5,BG,Solza,366,366,100.0
2024,Particelle sospese PM2.5,SO,Sondalo,366,366,100.0
2024,Particelle sospese PM2.5,SO,Sondrio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Songavazzo,366,366,100.0
2024,Particelle sospese PM2.5,BS,Sonico,366,366,100.0
2024,Particelle sospese PM2.5,CO,Sorico,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sorisole,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sotto Il Monte Giovanni Xxiii,366,366,100.0
2024,Particelle sospese PM2.5,BG,Sovere,366,366,100.0
2024,Particelle sospese PM2.5,MB,Sovico,366,366,100.0
2024,Particelle sospese PM2.5,BG,Spinone Al Lago,366,366,100.0
2024,Particelle sospese PM2.5,BG,Spirano,366,366,100.0
2024,Particelle sospese PM2.5,SO,Spriana,366,366,100.0
2024,Particelle sospese PM2.5,CO,Stazzona,46,366,12.6
2024,Particelle sospese PM2.5,BG,Stezzano,366,366,100.0
2024,Particelle sospese PM2.5,BG,Strozza,366,366,100.0
2024,Particelle sospese PM2.5,LC,Sueglio,366,366,100.0
2024,Particelle sospese PM2.5,LC,Suello,366,366,100.0
2024,Particelle sospese PM2.5,BG,Suisio,366,366,100.0
2024,Particelle sospese PM2.5,MB,Sulbiate,366,366,100.0
2024,Particelle sospese PM2.5,LC,Taceno,366,366,100.0
2024,Particelle sospese PM2.5,SO,Talamona,366,366,100.0
2024,Particelle sospese PM2.5,BG,Taleggio,366,366,100.0
2024,Particelle sospese PM2.5,SO,Tartano,366,366,100.0
2024,Particelle sospese PM2.5,BG,Tavernola Bergamasca,366,366,100.0
2024,Particelle sospese PM2.5,SO,Teglio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Telgate,366,366,100.0
2024,Particelle sospese PM2.5,BS,Temù,366,366,100.0
2024,Particelle sospese PM2.5,BG,Terno D'Isola,366,366,100.0
2024,Particelle sospese PM2.5,SO,Tirano,366,366,100.0
2024,Particelle sospese PM2.5,BG,Torre Boldone,366,366,100.0
2024,Particelle sospese PM2.5,BG,Torre De' Roveri,366,366,100.0
2024,Particelle sospese PM2.5,SO,Torre Di Santa Maria,366,366,100.0
2024,Particelle sospese PM2.5,BG,Torre Pallavicina,366,366,100.0
2024,Particelle sospese PM2.5,SO,Tovo Di Sant'Agata,366,366,100.0
2024,Particelle sospese PM2.5,SO,Traona,366,366,100.0
2024,Particelle sospese PM2.5,BG,Trescore Balneario,366,366,100.0
2024,Particelle sospese PM2.5,SO,Tresivio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Treviglio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Treviolo,366,366,100.0
2024,Particelle sospese PM2.5,CO,Trezzone,366,366,100.0
2024,Particelle sospese PM2.5,MB,Triuggio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Ubiale Clanezzo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Urgnano,366,366,100.0
2024,Particelle sospese PM2.5,MB,Usmate Velate,366,366,100.0
2024,Particelle sospese PM2.5,BG,Val Brembilla,366,366,100.0
2024,Particelle sospese PM2.5,SO,Val Masino,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valbondione,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valbrembo,366,366,100.0
2024,Particelle sospese PM2.5,SO,Valdidentro,366,366,100.0
2024,Particelle sospese PM2.5,SO,Valdisotto,366,366,100.0
2024,Particelle sospese PM2.5,SO,Valfurva,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valgoglio,366,366,100.0
2024,Particelle sospese PM2.5,LC,Valgreghentino,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valleve,366,366,100.0
2024,Particelle sospese PM2.5,LC,Valmadrera,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valnegra,366,366,100.0
2024,Particelle sospese PM2.5,BG,Valtorta,366,366,100.0
2024,Particelle sospese PM2.5,MB,Varedo,366,366,100.0
2024,Particelle sospese PM2.5,LC,Varenna,366,366,100.0
2024,Particelle sospese PM2.5,MB,Vedano Al Lambro,366,366,100.0
2024,Particelle sospese PM2.5,BG,Vedeseta,366,366,100.0
2024,Particelle sospese PM2.5,MB,Veduggio Con Colzano,366,366,100.0
2024,Particelle sospese PM2.5,MB,Verano Brianza,366,366,100.0
2024,Particelle sospese PM2.5,CO,Vercana,366,366,100.0
2024,Particelle sospese PM2.5,SO,Verceia,366,366,100.0
2024,Particelle sospese PM2.5,LC,Vercurago,366,366,100.0
2024,Particelle sospese PM2.5,BG,Verdellino,366,366,100.0
2024,Particelle sospese PM2.5,BG,Verdello,366,366,100.0
2024,Particelle sospese PM2.5,LC,Verderio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Vertova,366,366,100.0
2024,Particelle sospese PM2.5,SO,Vervio,366,366,100.0
2024,Particelle sospese PM2.5,BS,Vezza D'Oglio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Viadanica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Vigano San Martino,366,366,100.0
2024,Particelle sospese PM2.5,LC,Viganò,366,366,100.0
2024,Particelle sospese PM2.5,BG,Vigolo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Villa D'Adda,366,366,100.0
2024,Particelle sospese PM2.5,BG,Villa D'Almè,366,366,100.0
2024,Particelle sospese PM2.5,BG,Villa D'Ogna,366,366,100.0
2024,Particelle sospese PM2.5,SO,Villa Di Chiavenna,366,366,100.0
2024,Particelle sospese PM2.5,BG,Villa Di Serio,366,366,100.0
2024,Particelle sospese PM2.5,SO,Villa Di Tirano,366,366,100.0
2024,Particelle sospese PM2.5,MB,Villasanta,366,366,100.0
2024,Particelle sospese PM2.5,BG,Villongo,366,366,100.0
2024,Particelle sospese PM2.5,BG,Vilminore Di Scalve,366,366,100.0
2024,Particelle sospese PM2.5,MB,Vimercate,366,366,100.0
2024,Particelle sospese PM2.5,BS,Vione,366,366,100.0
2024,Particelle sospese PM2.5,BG,Zandobbio,366,366,100.0
2024,Particelle sospese PM2.5,BG,Zanica,366,366,100.0
2024,Particelle sospese PM2.5,BG,Zogno,366,366,100.0
2024,Biossido di Azoto,LC,Abbadia Lariana,366,366,100.0
2024,Biossido di Azoto,BG,Adrara San Martino,366,366,100.0
2024,Biossido di Azoto,BG,Adrara San Rocco,366,366,100.0
2024,Biossido di Azoto,MB,Agrate Brianza,366,366,100.0
2024,Biossido di Azoto,MB,Aicurzio,366,366,100.0
2024,Biossido di Azoto,LC,Airuno,366,366,100.0
2024,Biossido di Azoto,BG,Albano Sant'Alessandro,366,366,100.0
2024,Biossido di Azoto,SO,Albaredo Per San Marco,366,366,100.0
2024,Biossido di Azoto,MB,Albiate,366,366,100.0
2024,Biossido di Azoto,BG,Albino,366,366,100.0
2024,Biossido di Azoto,SO,Albosaggia,366,366,100.0
2024,Biossido di Azoto,BG,Algua,366,366,100.0
2024,Biossido di Azoto,BG,Almenno San Bartolomeo,366,366,100.0
2024,Biossido di Azoto,BG,Almenno San Salvatore,366,366,100.0
2024,Biossido di Azoto,BG,Almè,366,366,100.0
2024,Biossido di Azoto,BG,Alzano Lombardo,366,366,100.0
2024,Biossido di Azoto,BG,Ambivere,366,366,100.0
2024,Biossido di Azoto,SO,Andalo Valtellino,366,366,100.0
2024,Biossido di Azoto,BS,Angolo Terme,366,366,100.0
2024,Biossido di Azoto,LC,Annone Di Brianza,366,366,100.0
2024,Biossido di Azoto,BG,Antegnate,366,366,100.0
2024,Biossido di Azoto,SO,Aprica,366,366,100.0
2024,Biossido di Azoto,BG,Arcene,366,366,100.0
2024,Biossido di Azoto,MB,Arcore,366,366,100.0
2024,Biossido di Azoto,SO,Ardenno,366,366,100.0
2024,Biossido di Azoto,BG,Ardesio,366,366,100.0
2024,Biossido di Azoto,BS,Artogne,366,366,100.0
2024,Biossido di Azoto,BG,Arzago D'Adda,366,366,100.0
2024,Biossido di Azoto,BG,Averara,366,366,100.0
2024,Biossido di Azoto,BG,Aviatico,366,366,100.0
2024,Biossido di Azoto,BG,Azzano San Paolo,366,366,100.0
2024,Biossido di Azoto,BG,Azzone,366,366,100.0
2024,Biossido di Azoto,BG,Bagnatica,366,366,100.0
2024,Biossido di Azoto,LC,Ballabio,366,366,100.0
2024,Biossido di Azoto,BG,Barbata,366,366,100.0
2024,Biossido di Azoto,BG,Bariano,366,366,100.0
2024,Biossido di Azoto,MB,Barlassina,366,366,100.0
2024,Biossido di Azoto,LC,Barzago,366,366,100.0
2024,Biossido di Azoto,BG,Barzana,366,366,100.0
2024,Biossido di Azoto,LC,Barzanò,366,366,100.0
2024,Biossido di Azoto,LC,Barzio,366,366,100.0
2024,Biossido di Azoto,BG,Bedulita,366,366,100.0
2024,Biossido di Azoto,LC,Bellano,366,366,100.0
2024,Biossido di Azoto,MB,Bellusco,366,366,100.0
2024,Biossido di Azoto,SO,Bema,366,366,100.0
2024,Biossido di Azoto,BG,Berbenno,366,366,100.0
2024,Biossido di Azoto,SO,Berbenno Di Valtellina,366,366,100.0
2024,Biossido di Azoto,BG,Bergamo,366,366,100.0
2024,Biossido di Azoto,MB,Bernareggio,366,366,100.0
2024,Biossido di Azoto,BS,Berzo Demo,366,366,100.0
2024,Biossido di Azoto,BS,Berzo Inferiore,366,366,100.0
2024,Biossido di Azoto,BG,Berzo San Fermo,366,366,100.0
2024,Biossido di Azoto,MB,Besana In Brianza,336,366,91.8
2024,Biossido di Azoto,BG,Bianzano,366,366,100.0
2024,Biossido di Azoto,SO,Bianzone,366,366,100.0
2024,Biossido di Azoto,MB,Biassono,366,366,100.0
2024,Biossido di Azoto,BS,Bienno,366,366,100.0
2024,Biossido di Azoto,BG,Blello,366,366,100.0
2024,Biossido di Azoto,BG,Bolgare,366,366,100.0
2024,Biossido di Azoto,BG,Boltiere,366,366,100.0
2024,Biossido di Azoto,BG,Bonate Sopra,366,366,100.0
2024,Biossido di Azoto,BG,Bonate Sotto,366,366,100.0
2024,Biossido di Azoto,BG,Borgo Di Terzo,366,366,100.0
2024,Biossido di Azoto,SO,Bormio,366,366,100.0
2024,Biossido di Azoto,BS,Borno,366,366,100.0
2024,Biossido di Azoto,LC,Bosisio Parini,366,366,100.0
2024,Biossido di Azoto,BG,Bossico,366,366,100.0
2024,Biossido di Azoto,BG,Bottanuco,366,366,100.0
2024,Biossido di Azoto,MB,Bovisio-Masciago,366,366,100.0
2024,Biossido di Azoto,BG,Bracca,366,366,100.0
2024,Biossido di Azoto,BG,Branzi,366,366,100.0
2024,Biossido di Azoto,BS,Braone,366,366,100.0
2024,Biossido di Azoto,BG,Brembate,366,366,100.0
2024,Biossido di Azoto,BG,Brembate Di Sopra,366,366,100.0
2024,Biossido di Azoto,BS,Breno,366,366,100.0
2024,Biossido di Azoto,BG,Brignano Gera D'Adda,366,366,100.0
2024,Biossido di Azoto,MB,Briosco,366,366,100.0
2024,Biossido di Azoto,LC,Brivio,366,366,100.0
2024,Biossido di Azoto,MB,Brugherio,366,366,100.0
2024,Biossido di Azoto,BG,Brumano,366,366,100.0
2024,Biossido di Azoto,BG,Brusaporto,366,366,100.0
2024,Biossido di Azoto,SO,Buglio In Monte,366,366,100.0
2024,Biossido di Azoto,LC,Bulciago,366,366,100.0
2024,Biossido di Azoto,MB,Burago Di Molgora,366,366,100.0
2024,Biossido di Azoto,MB,Busnago,366,366,100.0
2024,Biossido di Azoto,SO,Caiolo,366,366,100.0
2024,Biossido di Azoto,BG,Calcinate,366,366,100.0
2024,Biossido di Azoto,BG,Calcio,366,366,100.0
2024,Biossido di Azoto,LC,Calco,366,366,100.0
2024,Biossido di Azoto,LC,Calolziocorte,366,366,100.0
2024,Biossido di Azoto,BG,Calusco D'Adda,366,366,100.0
2024,Biossido di Azoto,BG,Calvenzano,366,366,100.0
2024,Biossido di Azoto,BG,Camerata Cornello,366,366,100.0
2024,Biossido di Azoto,MB,Camparada,366,366,100.0
2024,Biossido di Azoto,SO,Campodolcino,366,366,100.0
2024,Biossido di Azoto,BG,Canonica D'Adda,366,366,100.0
2024,Biossido di Azoto,BG,Capizzone,366,366,100.0
2024,Biossido di Azoto,BS,Capo Di Ponte,366,366,100.0
2024,Biossido di Azoto,MB,Caponago,366,366,100.0
2024,Biossido di Azoto,BG,Capriate San Gervasio,366,366,100.0
2024,Biossido di Azoto,BG,Caprino Bergamasco,366,366,100.0
2024,Biossido di Azoto,MB,Carate Brianza,366,366,100.0
2024,Biossido di Azoto,BG,Caravaggio,366,366,100.0
2024,Biossido di Azoto,LC,Carenno,366,366,100.0
2024,Biossido di Azoto,MB,Carnate,366,366,100.0
2024,Biossido di Azoto,BG,Carobbio Degli Angeli,366,366,100.0
2024,Biossido di Azoto,BG,Carona,366,366,100.0
2024,Biossido di Azoto,BG,Carvico,366,366,100.0
2024,Biossido di Azoto,LC,Casargo,366,366,100.0
2024,Biossido di Azoto,LC,Casatenovo,366,366,100.0
2024,Biossido di Azoto,BG,Casazza,366,366,100.0
2024,Biossido di Azoto,BG,Casirate D'Adda,366,366,100.0
2024,Biossido di Azoto,BG,Casnigo,366,366,100.0
2024,Biossido di Azoto,SO,Caspoggio,366,366,100.0
2024,Biossido di Azoto,LC,Cassago Brianza,366,366,100.0
2024,Biossido di Azoto,BG,Cassiglio,366,366,100.0
2024,Biossido di Azoto,LC,Cassina Valsassina,366,366,100.0
2024,Biossido di Azoto,BG,Castel Rozzone,366,366,100.0
2024,Biossido di Azoto,BG,Castelli Calepio,366,366,100.0
2024,Biossido di Azoto,SO,Castello Dell'Acqua,366,366,100.0
2024,Biossido di Azoto,LC,Castello Di Brianza,366,366,100.0
2024,Biossido di Azoto,SO,Castione Andevenno,366,366,100.0
2024,Biossido di Azoto,BG,Castione Della Presolana,366,366,100.0
2024,Biossido di Azoto,BG,Castro,366,366,100.0
2024,Biossido di Azoto,MB,Cavenago Di Brianza,366,366,100.0
2024,Biossido di Azoto,BG,Cavernago,366,366,100.0
2024,Biossido di Azoto,BG,Cazzano Sant'Andrea,366,366,100.0
2024,Biossido di Azoto,BS,Cedegolo,366,366,100.0
2024,Biossido di Azoto,SO,Cedrasco,366,366,100.0
2024,Biossido di Azoto,BG,Cenate Sopra,366,366,100.0
2024,Biossido di Azoto,BG,Cenate Sotto,366,366,100.0
2024,Biossido di Azoto,BG,Cene,366,366,100.0
2024,Biossido di Azoto,SO,Cercino,366,366,100.0
2024,Biossido di Azoto,BG,Cerete,366,366,100.0
2024,Biossido di Azoto,MB,Ceriano Laghetto,366,366,100.0
2024,Biossido di Azoto,LC,Cernusco Lombardone,366,366,100.0
2024,Biossido di Azoto,BS,Cerveno,366,366,100.0
2024,Biossido di Azoto,LC,Cesana Brianza,366,366,100.0
2024,Biossido di Azoto,MB,Cesano Maderno,366,366,100.0
2024,Biossido di Azoto,BS,Ceto,366,366,100.0
2024,Biossido di Azoto,BS,Cevo,366,366,100.0
2024,Biossido di Azoto,SO,Chiavenna,366,366,100.0
2024,Biossido di Azoto,SO,Chiesa In Valmalenco,366,366,100.0
2024,Biossido di Azoto,BG,Chignolo D'Isola,366,366,100.0
2024,Biossido di Azoto,BG,Chiuduno,366,366,100.0
2024,Biossido di Azoto,SO,Chiuro,366,366,100.0
2024,Biossido di Azoto,BS,Cimbergo,366,366,100.0
2024,Biossido di Azoto,SO,Cino,366,366,100.0
2024,Biossido di Azoto,BG,Cisano Bergamasco,366,366,100.0
2024,Biossido di Azoto,BG,Ciserano,366,366,100.0
2024,Biossido di Azoto,LC,Civate,366,366,100.0
2024,Biossido di Azoto,BG,Cividate Al Piano,366,366,100.0
2024,Biossido di Azoto,BS,Cividate Camuno,366,366,100.0
2024,Biossido di Azoto,SO,Civo,366,366,100.0
2024,Biossido di Azoto,BG,Clusone,366,366,100.0
2024,Biossido di Azoto,MB,Cogliate,366,366,100.0
2024,Biossido di Azoto,BG,Colere,366,366,100.0
2024,Biossido di Azoto,LC,Colico,366,366,100.0
2024,Biossido di Azoto,LC,Colle Brianza,366,366,100.0
2024,Biossido di Azoto,BG,Cologno Al Serio,366,366,100.0
2024,Biossido di Azoto,SO,Colorina,366,366,100.0
2024,Biossido di Azoto,BG,Colzate,366,366,100.0
2024,Biossido di Azoto,BG,Comun Nuovo,366,366,100.0
2024,Biossido di Azoto,MB,Concorezzo,366,366,100.0
2024,Biossido di Azoto,BG,Corna Imagna,366,366,100.0
2024,Biossido di Azoto,BG,Cornalba,366,366,100.0
2024,Biossido di Azoto,MB,Cornate D'Adda,366,366,100.0
2024,Biossido di Azoto,MB,Correzzana,366,366,100.0
2024,Biossido di Azoto,BS,Corteno Golgi,366,366,100.0
2024,Biossido di Azoto,LC,Cortenova,366,366,100.0
2024,Biossido di Azoto,BG,Cortenuova,366,366,100.0
2024,Biossido di Azoto,SO,Cosio Valtellino,366,366,100.0
2024,Biossido di Azoto,BG,Costa Di Mezzate,366,366,100.0
2024,Biossido di Azoto,LC,Costa Masnaga,366,366,100.0
2024,Biossido di Azoto,BG,Costa Serina,366,366,100.0
2024,Biossido di Azoto,BG,Costa Valle Imagna,366,366,100.0
2024,Biossido di Azoto,BG,Costa Volpino,366,366,100.0
2024,Biossido di Azoto,BG,Covo,366,366,100.0
2024,Biossido di Azoto,LC,Crandola Valsassina,366,366,100.0
2024,Biossido di Azoto,BG,Credaro,366,366,100.0
2024,Biossido di Azoto,LC,Cremella,366,366,100.0
2024,Biossido di Azoto,LC,Cremeno,366,366,100.0
2024,Biossido di Azoto,CO,Cremia,366,366,100.0
2024,Biossido di Azoto,BG,Curno,366,366,100.0
2024,Biossido di Azoto,BG,Cusio,366,366,100.0
2024,Biossido di Azoto,BG,Dalmine,366,366,100.0
2024,Biossido di Azoto,BS,Darfo Boario Terme,366,366,100.0
2024,Biossido di Azoto,SO,Dazio,366,366,100.0
2024,Biossido di Azoto,SO,Delebio,366,366,100.0
2024,Biossido di Azoto,LC,Dervio,366,366,100.0
2024,Biossido di Azoto,MB,Desio,366,366,100.0
2024,Biossido di Azoto,LC,Dolzago,366,366,100.0
2024,Biossido di Azoto,CO,Domaso,366,366,100.0
2024,Biossido di Azoto,CO,Dongo,366,366,100.0
2024,Biossido di Azoto,LC,Dorio,366,366,100.0
2024,Biossido di Azoto,BG,Dossena,366,366,100.0
