Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6179,2022/01/01 00:00,84.0,59.1,93.8
6179,2022/01/02 00:00,79.4,69.1,91.9
6179,2022/01/03 00:00,94.8,81.6,99.3
6179,2022/01/04 00:00,96.4,89.6,99.3
6179,2022/01/05 00:00,88.6,31.2,99.3
6179,2022/01/06 00:00,73.0,35.4,90.2
6179,2022/01/07 00:00,63.8,47.3,80.6
6179,2022/01/08 00:00,78.8,56.0,99.2
6179,2022/01/09 00:00,83.2,63.9,94.5
6179,2022/01/10 00:00,76.9,61.8,90.8
6179,2022/01/11 00:00,58.7,35.8,82.7
6179,2022/01/12 00:00,59.5,49.6,70.4
6179,2022/01/13 00:00,62.0,40.1,80.9
6179,2022/01/14 00:00,52.7,34.9,67.5
6179,2022/01/15 00:00,52.6,31.2,71.1
6179,2022/01/16 00:00,57.5,42.3,73.2
6179,2022/01/17 00:00,50.2,29.3,69.1
6179,2022/01/18 00:00,66.7,45.4,78.2
6179,2022/01/19 00:00,72.4,59.5,82.9
6179,2022/01/20 00:00,85.2,63.6,97.1
6179,2022/01/21 00:00,92.1,80.5,99.3
6179,2022/01/22 00:00,81.9,60.3,99.3
6179,2022/01/23 00:00,79.1,68.5,87.8
6179,2022/01/24 00:00,91.6,83.1,99.3
6179,2022/01/25 00:00,88.3,81.9,93.9
6179,2022/01/26 00:00,93.0,86.8,99.3
6179,2022/01/27 00:00,96.6,73.7,99.3
6179,2022/01/28 00:00,62.9,11.3,99.3
6179,2022/01/29 00:00,55.3,41.3,76.5
6179,2022/01/30 00:00,51.1,42.0,75.6
6179,2022/01/31 00:00,56.7,20.9,80.3
6179,2022/02/01 00:00,24.0,13.6,34.9
6179,2022/02/02 00:00,35.1,21.7,53.3
6179,2022/02/03 00:00,57.4,39.2,72.8
6179,2022/02/04 00:00,80.2,73.0,89.6
6179,2022/02/05 00:00,92.8,75.2,99.3
6179,2022/02/06 00:00,87.3,73.2,94.1
6179,2022/02/07 00:00,41.0,10.2,96.3
6179,2022/02/08 00:00,27.8,13.5,48.1
6179,2022/02/09 00:00,56.7,43.0,77.1
6179,2022/02/10 00:00,75.4,64.7,86.6
6179,2022/02/11 00:00,55.5,12.7,73.7
6179,2022/02/12 00:00,48.0,26.0,74.9
6179,2022/02/13 00:00,44.7,36.1,52.2
6179,2022/02/14 00:00,67.3,52.5,95.0
6179,2022/02/15 00:00,94.4,88.5,99.1
6179,2022/02/16 00:00,86.9,65.2,99.2
6179,2022/02/17 00:00,71.7,51.7,94.5
6179,2022/02/18 00:00,81.4,64.9,93.4
6179,2022/02/19 00:00,90.9,68.4,99.3
6179,2022/02/20 00:00,72.1,49.0,99.0
6179,2022/02/21 00:00,51.1,12.4,86.5
6179,2022/02/22 00:00,29.4,11.2,45.4
6179,2022/02/23 00:00,37.3,25.2,48.5
6179,2022/02/24 00:00,50.1,39.7,56.9
6179,2022/02/25 00:00,38.7,10.7,66.0
6179,2022/02/26 00:00,41.5,7.5,82.3
6179,2022/02/27 00:00,38.3,21.4,56.6
6179,2022/02/28 00:00,39.6,22.0,62.1
