Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6185,2022/01/01 00:00,91.5,59.5,100.0
6185,2022/01/02 00:00,97.1,84.2,100.0
6185,2022/01/03 00:00,98.2,91.3,100.0
6185,2022/01/04 00:00,99.9,98.6,100.0
6185,2022/01/05 00:00,89.3,30.0,100.0
6185,2022/01/06 00:00,77.9,33.3,100.0
6185,2022/01/07 00:00,76.9,47.8,99.9
6185,2022/01/08 00:00,89.0,69.0,99.8
6185,2022/01/09 00:00,91.5,70.5,100.0
6185,2022/01/10 00:00,93.6,71.6,100.0
6185,2022/01/11 00:00,75.3,32.9,100.0
6185,2022/01/12 00:00,72.1,45.0,90.6
6185,2022/01/13 00:00,73.0,39.0,95.4
6185,2022/01/14 00:00,67.8,43.9,95.4
6185,2022/01/15 00:00,68.0,33.1,90.8
6185,2022/01/16 00:00,74.4,52.9,94.4
6185,2022/01/17 00:00,59.3,37.7,85.7
6185,2022/01/18 00:00,72.9,48.5,98.7
6185,2022/01/19 00:00,86.3,69.4,99.6
6185,2022/01/20 00:00,92.8,74.7,100.0
6185,2022/01/21 00:00,95.4,82.2,100.0
6185,2022/01/22 00:00,91.5,75.5,100.0
6185,2022/01/23 00:00,84.8,67.8,100.0
6185,2022/01/24 00:00,98.4,84.6,100.0
6185,2022/01/25 00:00,97.0,87.9,100.0
6185,2022/01/26 00:00,100.0,100.0,100.0
6185,2022/01/27 00:00,100.0,99.5,100.0
6185,2022/01/28 00:00,71.7,12.2,100.0
6185,2022/01/29 00:00,63.1,37.7,85.7
6185,2022/01/30 00:00,58.9,45.7,82.8
6185,2022/01/31 00:00,65.0,24.4,94.0
6185,2022/02/01 00:00,28.6,16.5,39.7
6185,2022/02/02 00:00,42.1,25.3,65.2
6185,2022/02/03 00:00,64.2,51.8,79.2
6185,2022/02/04 00:00,84.7,70.6,100.0
6185,2022/02/05 00:00,92.9,70.8,100.0
6185,2022/02/06 00:00,97.4,81.4,100.0
6185,2022/02/07 00:00,48.2,11.9,100.0
6185,2022/02/08 00:00,31.6,15.0,53.9
6185,2022/02/09 00:00,65.8,53.3,94.3
6185,2022/02/10 00:00,86.5,70.7,96.6
6185,2022/02/11 00:00,63.7,15.4,88.3
6185,2022/02/12 00:00,55.5,29.1,86.2
6185,2022/02/13 00:00,52.1,38.2,69.1
6185,2022/02/14 00:00,76.7,57.9,100.0
6185,2022/02/15 00:00,99.5,96.2,100.0
6185,2022/02/16 00:00,93.1,63.0,100.0
6185,2022/02/17 00:00,83.5,59.2,100.0
6185,2022/02/18 00:00,87.6,68.6,100.0
6185,2022/02/19 00:00,95.3,79.5,100.0
6185,2022/02/20 00:00,81.9,54.8,100.0
6185,2022/02/21 00:00,57.5,14.9,93.5
6185,2022/02/22 00:00,36.1,13.8,54.6
6185,2022/02/23 00:00,41.0,27.0,60.7
6185,2022/02/24 00:00,58.0,39.5,76.4
6185,2022/02/25 00:00,49.6,11.3,92.0
