Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6597,2022/01/01 00:00,87.8,60.4,95.8
6597,2022/01/02 00:00,87.7,73.8,96.2
6597,2022/01/03 00:00,94.3,88.2,99.4
6597,2022/01/04 00:00,96.6,90.7,99.4
6597,2022/01/05 00:00,87.3,34.0,99.4
6597,2022/01/06 00:00,77.7,36.5,90.1
6597,2022/01/07 00:00,69.2,51.7,88.9
6597,2022/01/08 00:00,81.8,63.6,96.6
6597,2022/01/09 00:00,84.1,67.1,93.2
6597,2022/01/10 00:00,82.4,63.1,94.4
6597,2022/01/11 00:00,63.1,34.7,82.7
6597,2022/01/12 00:00,65.0,46.5,80.4
6597,2022/01/13 00:00,64.0,33.8,78.3
6597,2022/01/14 00:00,61.8,40.9,76.2
6597,2022/01/15 00:00,62.0,35.3,76.2
6597,2022/01/16 00:00,65.8,47.1,80.7
6597,2022/01/17 00:00,52.6,31.2,69.6
6597,2022/01/18 00:00,69.8,48.3,81.1
6597,2022/01/19 00:00,73.6,63.3,85.4
6597,2022/01/20 00:00,84.6,69.3,95.3
6597,2022/01/21 00:00,92.6,82.3,99.4
6597,2022/01/22 00:00,85.4,67.7,99.4
6597,2022/01/23 00:00,81.1,65.7,93.2
6597,2022/01/24 00:00,92.1,78.2,99.4
6597,2022/01/25 00:00,88.6,81.2,94.6
6597,2022/01/26 00:00,93.3,88.6,98.7
6597,2022/01/27 00:00,94.2,77.9,99.4
6597,2022/01/28 00:00,63.5,12.8,99.4
6597,2022/01/29 00:00,56.9,38.8,76.4
6597,2022/01/30 00:00,53.8,43.6,78.2
6597,2022/01/31 00:00,60.3,22.7,82.8
6597,2022/02/01 00:00,26.3,15.4,36.8
6597,2022/02/02 00:00,36.8,22.9,53.8
6597,2022/02/03 00:00,61.0,46.0,75.5
6597,2022/02/04 00:00,79.0,68.3,88.3
6597,2022/02/05 00:00,90.0,72.8,99.4
6597,2022/02/06 00:00,88.6,75.6,94.9
6597,2022/02/07 00:00,43.2,12.0,96.1
6597,2022/02/08 00:00,29.3,15.1,47.0
6597,2022/02/09 00:00,58.5,44.5,81.8
6597,2022/02/10 00:00,75.8,66.5,84.9
6597,2022/02/11 00:00,58.1,16.0,77.1
6597,2022/02/12 00:00,51.8,27.1,77.4
6597,2022/02/13 00:00,49.6,36.3,58.4
6597,2022/02/14 00:00,69.7,53.3,96.8
6597,2022/02/15 00:00,94.8,88.6,99.4
6597,2022/02/16 00:00,88.8,65.5,99.4
6597,2022/02/17 00:00,77.6,54.0,99.4
6597,2022/02/18 00:00,81.9,66.7,94.7
6597,2022/02/19 00:00,87.8,73.0,99.3
6597,2022/02/20 00:00,75.1,49.8,99.4
