"Codice comune","Comune","Celibi","Coniugati","Divorziati","Vedovi","Uniti civilmente","Maschi già in unione civile (per scioglimento unione)","Maschi già in unione civile (per decesso del partner)","Totale maschi","Nubili","Coniugate","Divorziate","Vedove","Unite civilmente","Femmine già in unione civile (per scioglimento unione)","Femmine già in unione civile (per decesso del partner)","Totale femmine","Totale"
"013095","Erba","3710","3700","280","231","","","","7921","3202","3688","398","1055","","","","8343","16264"
"013097","Eupilio","581","592","62","38","","","","1273","489","582","58","129","","","","1258","2531"
"013098","Faggeto Lario","267","246","27","23","","","","563","205","254","23","55","","","","537","1100"
"013099","Faloppio","1195","1075","90","48","","","","2408","1070","1075","101","235","","","","2481","4889"
"013100","Fenegrò","831","734","67","30","","","","1662","673","732","70","133","","","","1608","3270"
"013101","Figino Serenza","1164","1164","64","52","","","","2444","982","1162","99","274","","","","2517","4961"
"013102","Fino Mornasco","2477","2290","167","108","","","","5042","2007","2297","228","480","","","","5012","10054"
"013106","Garzeno","156","137","17","14","","","","324","112","129","14","76","","","","331","655"
"013107","Gera Lario","287","226","33","8","","","","554","215","213","20","69","","","","517","1071"
"013110","Grandate","625","653","40","33","","","","1351","572","665","61","175","","","","1473","2824"
"013111","Grandola ed Uniti","325","266","30","16","","","","637","253","268","44","77","","","","642","1279"
"013113","Griante","140","124","6","9","","","","279","101","133","10","45","","","","289","568"
"013114","Guanzate","1425","1255","92","74","","","","2846","1226","1281","123","274","","","","2904","5750"
"013118","Inverigo","2161","2119","155","123","","","","4558","1849","2117","186","486","","","","4638","9196"
"013119","Laglio","169","193","28","9","","","","399","182","204","19","37","","","","442","841"
"013120","Laino","139","116","24","7","","","","286","101","110","20","41","","","","272","558"
"013121","Lambrugo","632","560","39","31","","","","1262","522","570","46","139","","","","1277","2539"
"013123","Lasnigo","109","103","4","9","","","","225","91","98","8","35","","","","232","457"
"013126","Lezzeno","446","423","28","24","","","","921","360","426","37","147","","","","970","1891"
"013128","Limido Comasco","997","860","66","48","","","","1971","856","877","79","155","","","","1967","3938"
"013129","Lipomo","1325","1329","115","90","","","","2859","1168","1326","164","362","","","","3020","5879"
"013130","Livo","40","37","7","5","","","","89","19","33","4","12","","","","68","157"
"013131","Locate Varesino","1014","1025","72","47","","","","2158","838","997","93","228","","","","2156","4314"
"013133","Lomazzo","2439","2178","175","113","","","","4905","2126","2201","247","536","","","","5110","10015"
"013134","Longone al Segrino","446","464","27","17","","","","954","402","473","40","98","","","","1013","1967"
"013135","Luisago","697","609","51","35","","","","1392","602","603","62","157","","","","1424","2816"
"013136","Lurago d'Erba","1317","1255","110","62","","","","2744","1111","1311","104","268","","","","2794","5538"
"013137","Lurago Marinone","632","596","36","35","","","","1299","516","600","44","135","","","","1295","2594"
"013138","Lurate Caccivio","2358","2148","159","106","","","","4771","1911","2152","256","640","","","","4959","9730"
"013139","Magreglio","149","158","19","10","","","","336","116","157","19","35","","","","327","663"
"013143","Mariano Comense","6048","5752","420","326","13","1","1","12561","5144","5817","552","1344","12","0","0","12869","25430"
"013144","Maslianico","782","694","56","35","","","","1567","600","685","83","211","","","","1579","3146"
"013145","Menaggio","744","634","63","48","","","","1489","604","644","67","210","","","","1525","3014"
"013147","Merone","952","942","73","56","","","","2023","807","929","89","195","","","","2020","4043"
"013152","Moltrasio","315","324","30","27","","","","696","317","329","47","119","","","","812","1508"
"013153","Monguzzo","576","537","49","19","","","","1181","469","538","39","131","","","","1177","2358"
"013154","Montano Lucino","1324","1237","94","73","","","","2728","1142","1224","120","258","","","","2744","5472"
"013155","Montemezzo","53","42","8","1","","","","104","37","42","6","14","","","","99","203"
"013157","Montorfano","548","582","46","33","","","","1209","486","620","53","153","","","","1312","2521"
"013159","Mozzate","2090","1974","168","87","","","","4319","1793","1975","218","457","","","","4443","8762"
"013160","Musso","221","228","19","19","","","","487","166","219","22","59","","","","466","953"
"013161","Nesso","239","271","19","24","","","","553","195","262","19","78","","","","554","1107"
"013163","Novedrate","688","708","37","36","","","","1469","520","692","43","156","","","","1411","2880"
"013165","Olgiate Comasco","3021","2639","197","142","","","","5999","2443","2647","321","701","","","","6112","12111"
"013169","Oltrona di San Mamette","567","550","31","27","","","","1175","480","547","47","116","","","","1190","2365"
"013170","Orsenigo","591","643","45","25","","","","1304","494","648","55","129","","","","1326","2630"
"013178","Peglio","60","32","2","2","","","","96","45","36","5","18","","","","104","200"
"013183","Pianello del Lario","253","232","34","21","","","","540","207","227","26","86","","","","546","1086"
"013184","Pigra","55","55","7","7","","","","124","29","53","6","27","","","","115","239"
"013185","Plesio","212","173","16","16","","","","417","145","171","18","56","","","","390","807"
"013186","Pognana Lario","157","144","14","12","","","","327","114","143","11","66","","","","334","661"
"013187","Ponna","51","58","6","4","","","","119","37","52","5","20","","","","114","233"
"013188","Ponte Lambro","1015","953","73","47","","","","2088","857","951","95","252","","","","2155","4243"
"013189","Porlezza","1175","1061","100","67","","","","2403","1007","1040","155","300","","","","2502","4905"
"013192","Proserpio","225","227","13","12","","","","477","190","232","14","50","","","","486","963"
"013193","Pusiano","305","276","33","16","","","","630","281","284","34","63","","","","662","1292"
"013195","Rezzago","82","69","9","6","","","","166","51","63","5","15","","","","134","300"
"013197","Rodero","353","269","25","11","","","","658","279","272","27","55","","","","633","1291"
"013201","Rovellasca","1922","1782","154","87","","","","3945","1614","1807","204","430","","","","4055","8000"
"013202","Rovello Porro","1554","1399","107","62","","","","3122","1317","1396","141","344","","","","3198","6320"
"013203","Sala Comacina","101","102","12","8","","","","223","85","93","10","42","","","","230","453"
"013204","San Bartolomeo Val Cavargna","207","218","15","16","","","","456","191","216","13","70","","","","490","946"
"013206","San Fermo della Battaglia","1798","1710","130","106","","","","3744","1586","1760","232","424","","","","4002","7746"
"013207","San Nazzaro Val Cavargna","68","58","9","4","","","","139","39","58","2","23","","","","122","261"
"013211","Schignano","230","187","24","17","","","","458","151","186","22","62","","","","421","879"
"013212","Senna Comasco","744","735","54","39","","","","1572","635","750","74","131","","","","1590","3162"
"013216","Sorico","308","282","36","13","","","","639","252","268","17","78","","","","615","1254"
"013217","Sormano","183","142","39","14","","","","378","117","115","20","44","","","","296","674"
"013218","Stazzona","147","140","5","11","","","","303","116","147","6","33","","","","302","605"
"013222","Tavernerio","1276","1319","99","81","","","","2775","1094","1324","132","308","","","","2858","5633"
"013223","Torno","247","222","20","16","","","","505","190","215","30","101","","","","536","1041"
"013226","Trezzone","58","55","3","2","","","","118","43","56","1","15","","","","115","233"
"013227","Turate","2423","2185","188","109","","","","4905","2012","2150","198","509","","","","4869","9774"
"013229","Valbrona","642","579","57","41","","","","1319","510","565","65","171","","","","1311","2630"
"013232","Valmorea","634","567","49","27","","","","1277","513","568","85","155","","","","1321","2598"
"013233","Val Rezzo","43","40","0","2","","","","85","34","39","3","10","","","","86","171"
"013234","Valsolda","353","298","36","25","","","","712","292","294","40","102","","","","728","1440"
"013236","Veleso","46","40","10","3","","","","99","33","38","6","17","","","","94","193"
"013238","Veniano","748","675","68","39","","","","1530","671","689","66","169","","","","1595","3125"
"013239","Vercana","201","149","12","6","","","","368","141","149","16","53","","","","359","727"
"013242","Vertemate con Minoprio","1001","946","77","42","","","","2066","827","966","79","254","","","","2126","4192"
"013245","Villa Guardia","1838","1746","128","101","","","","3813","1595","1794","185","415","","","","3989","7802"
"013246","Zelbio","57","33","6","6","","","","102","34","31","6","11","","","","82","184"
"013248","San Siro","399","363","30","33","","","","825","308","366","35","130","","","","839","1664"
"013249","Gravedona ed Uniti","959","881","79","53","","","","1972","777","886","110","290","","","","2063","4035"
"013250","Bellagio","784","785","76","61","","","","1706","715","787","89","257","","","","1848","3554"
"013251","Colverde","1311","1242","112","46","","","","2711","1191","1258","133","248","","","","2830","5541"
"013252","Tremezzina","1226","1072","80","71","","","","2449","955","1107","119","349","","","","2530","4979"
"013253","Alta Valle Intelvi","755","691","91","44","","","","1581","588","667","118","197","","","","1570","3151"
"013254","Centro Valle Intelvi","933","815","107","35","","","","1890","743","813","122","234","","","","1912","3802"
"013255","Solbiate con Cagno","1101","1037","87","73","","","","2298","975","1030","110","251","","","","2366","4664"
"013256","Uggiate con Ronago","1663","1515","138","76","","","","3392","1409","1530","175","356","","","","3470","6862"
