data,ATS,temperatura_C,umidita_assoluta_gm3,umidita_relativa_pct
2024-02-24,ATS_Montagna,-4.108246,32.77138,89.22652
2024-02-25,ATS_Montagna,-3.5202332,33.33088,87.276825
2024-02-26,ATS_Montagna,-3.8005066,34.367035,91.77656
2024-02-27,ATS_Montagna,-1.2010193,43.406303,96.95692
2024-02-28,ATS_Montagna,1.08078,47.501125,90.9038
2024-02-29,ATS_Montagna,1.249176,47.18848,89.25423
2024-03-01,ATS_Montagna,0.5624695,48.449833,95.831795
2024-03-02,ATS_Montagna,-0.19473267,45.72044,95.11272
2024-03-03,ATS_Montagna,-0.8546448,39.249702,85.23575
2024-03-04,ATS_Montagna,0.3831482,40.70156,80.71571
2024-03-05,ATS_Montagna,-0.15158081,40.413216,82.85864
2024-03-06,ATS_Montagna,-1.38797,36.857475,82.911224
2024-03-07,ATS_Montagna,-1.8385315,35.81804,82.85353
2024-03-08,ATS_Montagna,-1.830719,38.957085,90.20766
2024-03-09,ATS_Montagna,-1.6181335,39.10618,89.445854
2024-03-10,ATS_Montagna,-1.4892273,40.251766,91.33604
2024-03-11,ATS_Montagna,-2.342682,28.626312,67.65772
2024-03-12,ATS_Montagna,-3.0967712,25.038643,64.092545
2024-03-13,ATS_Montagna,-1.2094421,34.48483,77.08089
2024-03-14,ATS_Montagna,1.1549988,36.947662,68.88608
2024-03-15,ATS_Montagna,2.1498718,42.104313,73.60838
2024-03-16,ATS_Montagna,2.6996155,38.88806,65.67012
2024-03-17,ATS_Montagna,1.8441467,35.759007,63.965847
2024-03-18,ATS_Montagna,1.4605408,43.80665,80.79251
2024-03-19,ATS_Montagna,2.4563904,40.937706,70.172226
2024-03-20,ATS_Montagna,2.2598572,42.976974,74.11386
2024-03-21,ATS_Montagna,2.9353943,40.93515,68.752846
2024-03-22,ATS_Montagna,3.7017517,35.231613,55.65438
2024-03-23,ATS_Montagna,1.459259,40.181313,73.83877
2024-03-24,ATS_Montagna,-2.0795593,22.125458,52.809784
2024-03-25,ATS_Montagna,-4.023041,19.962507,54.7154
2024-03-26,ATS_Montagna,-2.4936218,31.933868,78.19534
2024-03-27,ATS_Montagna,-0.5627136,44.160934,94.31649
2024-03-28,ATS_Montagna,-2.1296082,40.015938,95.03489
2024-03-29,ATS_Montagna,0.38790894,45.650032,91.29877
2024-03-30,ATS_Montagna,2.4882507,49.275948,85.62402
2024-03-31,ATS_Montagna,0.58303833,48.1594,95.24649
2024-04-01,ATS_Montagna,1.611908,51.115997,93.7417
2024-04-02,ATS_Montagna,0.5861511,34.162895,67.1689
2024-04-03,ATS_Montagna,-0.1737976,39.048637,81.02515
2024-04-04,ATS_Montagna,2.6256409,44.58355,76.208466
2024-04-05,ATS_Montagna,4.2826233,50.440826,77.23062
2024-04-06,ATS_Montagna,6.520233,49.292778,64.26558
2024-04-07,ATS_Montagna,7.709503,43.879112,52.044445
2024-04-08,ATS_Montagna,9.426544,56.81779,62.32641
2024-04-09,ATS_Montagna,4.9027405,56.571915,83.1223
2024-04-10,ATS_Montagna,1.5191345,47.708313,88.19551
2024-04-11,ATS_Montagna,5.7587585,51.224045,71.281494
2024-04-12,ATS_Montagna,6.787018,50.35421,65.04276
2024-04-13,ATS_Montagna,7.3472595,49.38298,61.063087
2024-04-14,ATS_Montagna,8.551239,46.26992,52.452507
2024-11-11,ATS_Montagna,1.3072205,32.319168,59.959076
2024-11-12,ATS_Montagna,0.13327026,39.29722,79.27754
2024-11-13,ATS_Montagna,-0.57766724,30.33204,64.41879
2024-11-14,ATS_Montagna,-1.5162659,31.355705,70.45383
2024-11-15,ATS_Montagna,-1.060669,23.379822,51.342796
2024-11-16,ATS_Montagna,0.8080139,23.456371,45.41664
2024-11-17,ATS_Montagna,0.12475586,24.259315,49.062077
2024-11-18,ATS_Montagna,0.315094,28.30897,56.58201
2024-11-19,ATS_Montagna,-0.36965942,35.486557,74.66417
2024-11-20,ATS_Montagna,-1.6382751,25.580435,59.141747
2024-11-21,ATS_Montagna,-7.2276917,14.839671,51.36122
2024-11-22,ATS_Montagna,-8.046783,17.196823,63.05426
2024-11-23,ATS_Montagna,-5.9494324,13.917639,43.76889
2024-11-24,ATS_Montagna,-2.608673,23.444454,57.49642
2024-11-25,ATS_Montagna,-0.5534363,36.585938,78.1086
2024-11-26,ATS_Montagna,1.2951965,50.63407,95.31788
2024-11-27,ATS_Montagna,1.5118103,46.650307,85.968445
2024-11-28,ATS_Montagna,1.3374939,40.022057,74.88527
2024-11-29,ATS_Montagna,-3.0066833,22.461645,55.571545
2024-11-30,ATS_Montagna,-3.9128418,18.145626,46.990784
2024-12-01,ATS_Montagna,-2.7483215,15.754847,38.331844
2024-12-02,ATS_Montagna,-1.4822083,19.334627,43.402473
2024-12-03,ATS_Montagna,-0.9772644,27.860935,61.206184
2024-12-04,ATS_Montagna,-2.72464,34.322678,84.267975
2024-12-05,ATS_Montagna,-6.4284973,17.72575,55.480545
2024-12-06,ATS_Montagna,-3.0032654,22.947124,57.413704
2024-12-07,ATS_Montagna,-6.142578,16.833094,52.975647
2024-12-08,ATS_Montagna,-4.0680847,29.05151,79.46135
2024-12-09,ATS_Montagna,-4.1894836,29.274414,80.15105
2024-12-10,ATS_Montagna,-5.613434,26.23351,77.55176
2024-12-11,ATS_Montagna,-5.717987,22.086464,66.5005
2024-12-12,ATS_Montagna,-6.407379,19.584492,62.390278
2024-12-13,ATS_Montagna,-5.9339905,16.39785,49.936714
2024-12-14,ATS_Montagna,-3.801422,25.469704,67.727264
2024-12-15,ATS_Montagna,-5.261078,23.203812,70.02816
2024-12-16,ATS_Montagna,-0.21307373,34.653725,72.79223
2024-12-17,ATS_Montagna,-2.195221,28.066204,65.00892
2024-12-18,ATS_Montagna,0.30871582,24.552029,48.165092
2024-12-19,ATS_Montagna,-0.7512207,33.854187,72.59837
2024-12-20,ATS_Montagna,-4.44693,22.230995,62.641365
2024-12-21,ATS_Montagna,-10.898468,14.001685,62.98352
2024-12-22,ATS_Montagna,-6.3614807,24.131535,78.20784
2024-12-23,ATS_Montagna,-8.650421,17.009302,66.44412
2024-12-24,ATS_Montagna,-8.535126,15.904484,62.569958
2024-12-25,ATS_Montagna,-9.497833,12.349521,49.837864
2024-12-26,ATS_Montagna,-6.9753113,10.905899,35.40454
2024-12-27,ATS_Montagna,-4.9604187,12.194088,34.839848
2024-12-28,ATS_Montagna,-2.4683533,18.792107,45.641266
2024-12-29,ATS_Montagna,-3.8235168,18.585232,49.215683
2024-12-30,ATS_Montagna,-4.4927673,17.935898,49.779263
2024-12-31,ATS_Montagna,-6.144684,15.387386,48.776833
2025-01-01,ATS_Montagna,-8.192291,15.938157,59.052574
2025-01-02,ATS_Montagna,-7.969879,22.29417,80.480286
2025-01-03,ATS_Montagna,-8.796661,19.84653,76.88489
2025-01-04,ATS_Montagna,-16.269073,9.00602,57.736984
2025-01-05,ATS_Montagna,-7.8005066,22.994007,81.93014
2025-01-06,ATS_Montagna,-2.676178,36.467888,90.23097
2025-01-07,ATS_Montagna,-2.1781921,39.86042,94.87578
2025-01-08,ATS_Montagna,-5.5087585,28.086227,85.473305
2025-01-09,ATS_Montagna,-0.9960022,42.87004,94.073685
2025-01-10,ATS_Montagna,-5.211212,25.544529,75.19267
2025-01-11,ATS_Montagna,-7.683319,20.542892,72.544464
2025-01-12,ATS_Montagna,-12.580841,12.288555,63.743454
2025-01-13,ATS_Montagna,-15.180954,7.752691,47.9615
2025-01-14,ATS_Montagna,-12.765137,6.551098,33.65301
2025-01-15,ATS_Montagna,-9.907379,12.794979,53.36329
2025-01-16,ATS_Montagna,-9.10672,18.057522,71.12239
2025-01-17,ATS_Montagna,-9.756866,15.5579405,64.79286
2025-01-18,ATS_Montagna,-6.7623596,14.875383,48.985764
2025-01-19,ATS_Montagna,-4.0815125,27.560312,74.803955
2025-01-20,ATS_Montagna,-3.0879822,35.25566,89.737
2025-01-21,ATS_Montagna,-3.5052185,31.532581,82.30823
2025-01-22,ATS_Montagna,-6.2031555,26.149355,83.30983
2025-01-23,ATS_Montagna,-2.0271912,39.351917,92.44397
2025-01-24,ATS_Montagna,-2.3302307,22.362808,53.553673
2025-01-25,ATS_Montagna,-1.698883,28.3708,65.47057
2025-01-26,ATS_Montagna,-0.6699524,43.699524,93.53833
2025-01-27,ATS_Montagna,-1.2207336,42.163544,93.808624
2025-01-28,ATS_Montagna,-0.45706177,45.030563,95.042786
2025-01-29,ATS_Montagna,-4.5016785,28.078373,78.98074
2025-01-30,ATS_Montagna,-5.1701965,27.520988,81.453
2025-01-31,ATS_Montagna,-6.534027,26.029179,84.89966
2025-02-01,ATS_Montagna,-2.9049377,37.505665,94.068634
2025-02-02,ATS_Montagna,-4.3196106,27.562443,75.88783
2025-02-03,ATS_Montagna,-5.655365,19.319525,59.06247
2025-02-04,ATS_Montagna,-7.2521057,14.303066,48.583153
2025-02-05,ATS_Montagna,-5.943268,12.83341,39.55365
2025-02-06,ATS_Montagna,-4.7901306,14.763256,41.80575
2025-02-07,ATS_Montagna,-7.435028,20.111864,70.29468
2025-02-08,ATS_Montagna,-5.9084167,28.33627,88.211525
2025-02-09,ATS_Montagna,-2.4942322,38.581436,93.8586
2025-02-10,ATS_Montagna,-1.6619568,39.07786,89.19469
2025-02-11,ATS_Montagna,-1.5307312,40.125443,91.19937
2025-02-12,ATS_Montagna,-1.4520569,41.37059,93.57448
2025-02-13,ATS_Montagna,-2.0456238,38.278133,89.69217
2025-02-14,ATS_Montagna,-5.4254456,24.648277,74.287674
2025-02-15,ATS_Montagna,-6.0798035,17.617765,54.761543
2025-02-16,ATS_Montagna,-4.948883,16.019318,43.753777
2025-02-17,ATS_Montagna,-4.3440857,25.241009,68.4854
2025-02-18,ATS_Montagna,-4.612335,23.25607,63.10378
2025-02-19,ATS_Montagna,-5.5434265,24.0571,71.97865
2025-02-20,ATS_Montagna,-3.1315918,26.184772,66.14396
2025-02-21,ATS_Montagna,-2.356598,29.47923,71.13809
2025-02-22,ATS_Montagna,-0.93777466,38.2436,83.42183
2025-02-23,ATS_Montagna,-0.78585815,36.64628,79.06604
2025-02-24,ATS_Montagna,-0.2694397,37.790455,78.635376
2025-02-25,ATS_Montagna,-0.5170593,42.77243,90.30249
2025-02-26,ATS_Montagna,-0.8658142,37.039875,80.218414
2025-02-27,ATS_Montagna,-1.919342,29.605541,68.83836
2025-02-28,ATS_Montagna,-3.54599,25.695671,66.42613
2025-03-01,ATS_Montagna,-4.2016296,27.701159,75.431015
2025-03-02,ATS_Montagna,-4.0785217,23.167658,62.092415
2025-03-03,ATS_Montagna,-2.6579285,16.483187,38.429718
2025-03-04,ATS_Montagna,-1.809845,16.831902,38.179058
2025-03-05,ATS_Montagna,-0.18130493,22.914867,46.613167
2025-03-06,ATS_Montagna,-0.4253235,28.580883,60.34975
2025-03-07,ATS_Montagna,-1.7349548,27.11427,61.961037
2025-03-08,ATS_Montagna,-1.5207214,26.700813,60.059113
2025-03-09,ATS_Montagna,-0.21444702,33.575607,70.15765
2025-03-10,ATS_Montagna,-0.4289856,42.63546,89.688995
2025-03-11,ATS_Montagna,-0.4302063,40.886703,86.11858
2025-03-12,ATS_Montagna,-0.79922485,42.656902,92.51905
2025-03-13,ATS_Montagna,-1.3899841,42.07315,94.89279
2025-03-14,ATS_Montagna,-0.7557678,43.120045,92.94008
2025-03-15,ATS_Montagna,-0.43624878,46.191093,97.763695
2025-03-16,ATS_Montagna,-0.6760559,42.68702,91.84271
2025-03-17,ATS_Montagna,-1.8916931,34.71615,80.66413
2025-03-18,ATS_Montagna,-3.1667786,33.555397,85.164566
2025-03-19,ATS_Montagna,-3.271759,25.618137,65.0481
2025-03-20,ATS_Montagna,-1.7425842,26.039402,59.357502
2025-03-21,ATS_Montagna,-0.45419312,35.777187,75.29588
2025-03-22,ATS_Montagna,0.502655,46.78839,92.37173
2025-03-23,ATS_Montagna,-0.36306763,43.221664,90.506836
2025-03-24,ATS_Montagna,0.041229248,40.376934,81.95378
2025-03-25,ATS_Montagna,-0.32022095,35.101227,73.38878
2025-03-26,ATS_Montagna,1.4570618,38.48317,70.928955
2025-03-27,ATS_Montagna,1.8681946,36.254135,65.58835
2025-03-28,ATS_Montagna,1.514679,29.3,51.60895
2025-03-29,ATS_Montagna,2.2376404,41.519867,72.673355
2025-03-30,ATS_Montagna,3.7400208,37.822083,60.420776
2025-03-31,ATS_Montagna,0.7333069,26.62907,52.93971
2025-04-01,ATS_Montagna,-1.3159485,24.849522,56.397095
2025-04-02,ATS_Montagna,1.7153015,37.73287,68.64726
2025-04-03,ATS_Montagna,3.0583801,39.03678,64.212395
2025-04-04,ATS_Montagna,3.6515198,43.455536,68.88069
2025-04-05,ATS_Montagna,4.8996887,42.927025,62.056656
2025-04-06,ATS_Montagna,4.7467346,41.447746,60.843765
2025-04-07,ATS_Montagna,1.1811829,36.10911,67.86279
2025-04-08,ATS_Montagna,0.67404175,35.57882,69.2719
2025-04-09,ATS_Montagna,1.7393494,36.188988,65.10229
2025-04-10,ATS_Montagna,2.9164734,33.979164,56.170853
2025-04-11,ATS_Montagna,5.413727,37.433525,52.291306
2025-04-12,ATS_Montagna,5.554413,50.697643,71.100105
2025-04-13,ATS_Montagna,3.6609192,56.738846,90.42699
2025-11-10,ATS_Montagna,0.17562866,34.888363,71.032394
2025-11-11,ATS_Montagna,1.4989319,33.487694,61.663246
2025-11-12,ATS_Montagna,2.122284,36.08827,63.40269
2025-11-13,ATS_Montagna,3.2668152,40.027824,64.93204
2025-11-14,ATS_Montagna,2.9722595,43.40717,72.49545
2025-11-15,ATS_Montagna,3.077301,53.82573,89.54846
2025-11-16,ATS_Montagna,2.6941833,56.5388,96.21058
2025-11-17,ATS_Montagna,2.1470642,52.06997,91.81981
2025-11-18,ATS_Montagna,-4.7549744,23.71666,67.84846
2025-11-19,ATS_Montagna,-4.476898,28.103706,76.844986
2025-11-20,ATS_Montagna,-4.4881287,27.883934,77.41405
2025-11-21,ATS_Montagna,-6.8037415,21.919773,73.22019
2025-11-22,ATS_Montagna,-10.830048,13.69507,62.619343
2025-11-23,ATS_Montagna,-13.803162,9.619273,50.75139
2025-11-24,ATS_Montagna,-4.985565,29.203274,84.69656
2025-11-25,ATS_Montagna,-3.856659,31.715956,85.63573
2025-11-26,ATS_Montagna,-7.8454285,19.909088,72.76394
2025-11-27,ATS_Montagna,-9.470612,16.182343,66.13118
2025-11-28,ATS_Montagna,-11.35611,10.734632,49.20037
2025-11-29,ATS_Montagna,-5.659668,14.712967,45.991173
2025-11-30,ATS_Montagna,-4.6978455,22.789406,66.43951
2025-12-01,ATS_Montagna,-2.2568054,36.23577,87.31378
2025-12-02,ATS_Montagna,-1.4758606,40.11463,90.98926
2025-12-03,ATS_Montagna,-3.1516418,34.48298,87.325386
2025-12-04,ATS_Montagna,-2.9311829,33.994152,84.8728
2025-12-05,ATS_Montagna,-2.7651672,35.895752,88.825516
2025-12-06,ATS_Montagna,-5.9687195,23.842274,71.59575
2025-12-07,ATS_Montagna,-3.3835144,26.589428,68.539055
2025-12-08,ATS_Montagna,0.62612915,43.17026,85.04574
2025-12-09,ATS_Montagna,-1.388031,33.726265,75.25354
2025-12-10,ATS_Montagna,-2.1890564,29.572313,68.32031
2025-12-11,ATS_Montagna,-2.0749207,26.965355,62.139763
2025-12-12,ATS_Montagna,-2.0793152,27.10762,63.523254
2025-12-13,ATS_Montagna,-2.0074768,26.387432,61.298187
2025-12-14,ATS_Montagna,-2.6273499,21.747463,52.52453
2025-12-15,ATS_Montagna,-2.4288635,23.782097,57.104424
2025-12-16,ATS_Montagna,-1.2366028,37.392445,83.81294
2025-12-17,ATS_Montagna,0.75405884,48.570236,94.75356
2025-12-18,ATS_Montagna,0.3406067,46.478874,92.98709
2025-12-19,ATS_Montagna,-2.5993347,34.20092,82.452255
2025-12-20,ATS_Montagna,-2.4145813,28.594757,68.688126
2025-12-21,ATS_Montagna,-2.2870789,33.873074,81.34703
2025-12-22,ATS_Montagna,-5.446747,27.252499,79.89032
2025-12-23,ATS_Montagna,-2.4926453,33.48516,81.38669
2025-12-24,ATS_Montagna,-5.155792,30.571903,87.97551
2025-12-25,ATS_Montagna,-2.7727356,35.932194,89.64035
2025-12-26,ATS_Montagna,-6.384247,23.476948,72.83564
2025-12-27,ATS_Montagna,-6.669525,17.415207,54.42488
2025-12-28,ATS_Montagna,-4.559845,18.472612,49.113594
2025-12-29,ATS_Montagna,-6.094208,19.087757,56.758484
2025-12-30,ATS_Montagna,-9.334656,15.850067,61.591125
2025-12-31,ATS_Montagna,-12.5301895,11.317511,54.671837
2026-01-01,ATS_Montagna,-12.533112,11.967523,58.559196
2026-01-02,ATS_Montagna,-9.116089,18.64663,71.442444
2026-01-03,ATS_Montagna,-12.97702,13.048106,68.16085
2026-01-04,ATS_Montagna,-14.394012,9.435689,55.22465
2026-01-05,ATS_Montagna,-14.837784,7.8684464,46.018707
2026-01-06,ATS_Montagna,-14.593231,5.9736133,39.344078
2026-01-07,ATS_Montagna,-17.356956,8.302894,62.376873
2026-01-08,ATS_Montagna,-15.817932,10.027912,68.912254
2026-01-09,ATS_Montagna,-8.0466,23.399227,86.23651
2026-01-10,ATS_Montagna,-10.744568,14.913584,68.093796
2026-01-11,ATS_Montagna,-12.130829,11.886958,61.46177
2026-01-12,ATS_Montagna,-11.215179,11.533268,55.910683
2026-01-13,ATS_Montagna,-4.9812317,26.013393,75.846344
2026-01-14,ATS_Montagna,-2.3647156,35.16822,84.51001
2026-01-15,ATS_Montagna,-2.4324036,37.05725,89.65675
2026-01-16,ATS_Montagna,-1.1867371,38.9887,86.50611
2026-01-17,ATS_Montagna,-1.0897522,39.88536,87.91274
2026-01-18,ATS_Montagna,-1.4501038,38.429325,86.96927
2026-01-19,ATS_Montagna,-2.2879944,36.93329,88.78995
2026-01-20,ATS_Montagna,-5.2170105,26.086628,76.77084
2026-01-21,ATS_Montagna,-7.235626,20.193455,67.79318
2026-01-22,ATS_Montagna,-7.869812,19.839909,70.192
2026-01-23,ATS_Montagna,-5.515167,23.83128,71.7112
2026-01-24,ATS_Montagna,-2.4577332,37.462433,91.27693
2026-01-25,ATS_Montagna,-3.1163635,37.056046,94.41281
2026-01-26,ATS_Montagna,-6.7345886,20.974474,69.71411
2026-01-27,ATS_Montagna,-8.105133,18.72763,68.74718
2026-01-28,ATS_Montagna,-3.4425964,36.65331,94.98893
2026-01-29,ATS_Montagna,-3.7320251,32.00753,84.77474
2026-01-30,ATS_Montagna,-5.89859,27.321127,84.8475
2026-01-31,ATS_Montagna,-6.3382874,25.327644,81.45346
2026-02-01,ATS_Montagna,-9.319977,19.080086,76.38611
2026-02-02,ATS_Montagna,-7.6797485,23.43896,81.161736
2026-02-03,ATS_Montagna,-3.8404236,35.0782,93.62804
2026-02-04,ATS_Montagna,-3.7591248,33.746155,90.22112
2026-02-05,ATS_Montagna,-2.3038635,35.14511,84.69893
2026-02-06,ATS_Montagna,-1.6420593,38.30705,87.80145
2026-02-07,ATS_Montagna,-1.9980774,34.871532,81.61841
2026-02-08,ATS_Montagna,-3.0232239,31.376495,78.73802
2026-02-09,ATS_Montagna,-4.166168,29.080854,79.06003
2026-02-10,ATS_Montagna,-2.8695984,35.77753,88.63028
2026-02-11,ATS_Montagna,-1.0937195,40.677437,89.54341
2026-02-12,ATS_Montagna,-0.9516907,38.713776,84.23021
2026-02-13,ATS_Montagna,-0.15579224,27.859606,57.44154
2026-02-14,ATS_Montagna,-1.5290222,38.979202,88.58104
2026-02-15,ATS_Montagna,-2.8593445,25.0604,62.915985
2026-02-16,ATS_Montagna,-4.280609,30.90466,84.876236
2026-02-17,ATS_Montagna,-5.143402,21.14949,63.14958
2026-02-18,ATS_Montagna,-5.581665,18.702936,56.392593
2026-02-19,ATS_Montagna,-4.209137,32.653492,89.58743
2026-02-20,ATS_Montagna,-2.7434387,29.09481,72.9144
2026-02-21,ATS_Montagna,-3.1996765,30.52418,79.250374
2026-02-22,ATS_Montagna,-1.0682678,30.640064,67.58615
2026-02-23,ATS_Montagna,-0.5383606,28.380983,60.447426
2026-02-24,ATS_Montagna,1.8998718,42.007523,75.932076
2026-02-25,ATS_Montagna,1.6336975,37.68753,67.83919
2026-02-26,ATS_Montagna,1.9265442,27.026152,47.079926
2026-02-27,ATS_Montagna,1.4740906,29.4305,53.123672
2026-02-28,ATS_Montagna,0.31063843,31.540672,61.362457
2026-03-01,ATS_Montagna,0.26608276,44.851143,88.14978
2026-03-02,ATS_Montagna,0.0262146,46.054184,93.601685
2026-03-03,ATS_Montagna,0.07296753,38.140457,77.457565
2026-03-04,ATS_Montagna,0.21334839,38.41671,77.01099
2026-03-05,ATS_Montagna,0.13369751,35.01599,69.93468
2026-03-06,ATS_Montagna,0.90322876,36.938873,70.50456
2026-03-07,ATS_Montagna,0.99069214,34.982788,66.51533
2026-03-08,ATS_Montagna,0.15310669,35.369644,71.272125
2026-03-09,ATS_Montagna,0.13693237,35.545586,72.1927
2026-03-10,ATS_Montagna,0.32510376,43.369053,86.400665
2026-03-11,ATS_Montagna,0.073516846,44.46924,90.22793
2026-03-12,ATS_Montagna,0.9944763,42.386257,81.09975
2026-03-13,ATS_Montagna,0.8996277,41.585686,80.35445
2026-03-14,ATS_Montagna,-0.33151245,43.82344,91.64003
2026-03-15,ATS_Montagna,-0.40975952,44.03602,93.14452
2026-03-16,ATS_Montagna,-0.07266235,31.87226,65.925064
2026-03-17,ATS_Montagna,-0.33065796,27.442122,57.42923
2026-03-18,ATS_Montagna,-1.3663635,28.858648,64.80451
2026-03-19,ATS_Montagna,-0.9933777,23.585012,51.161537
2026-03-20,ATS_Montagna,-1.1583557,24.114447,51.561996
2026-03-21,ATS_Montagna,-1.8392639,31.905098,72.70479
2026-03-22,ATS_Montagna,-2.5410461,32.955124,79.93208
2026-03-23,ATS_Montagna,-2.0596619,28.26233,66.68441
2026-03-24,ATS_Montagna,-1.4020691,26.859703,60.37738
2026-03-25,ATS_Montagna,-0.16012573,31.719965,65.18318
2026-03-26,ATS_Montagna,-3.6228333,24.249062,64.181854
2026-03-27,ATS_Montagna,-4.511444,19.600475,55.71247
2026-03-28,ATS_Montagna,-3.0155334,19.5073,49.700016
2026-03-29,ATS_Montagna,-1.2850647,23.310936,53.09386
2026-03-30,ATS_Montagna,-2.4635315,23.279755,57.32782
2026-03-31,ATS_Montagna,-4.3470154,19.611254,55.363377
2026-04-01,ATS_Montagna,-3.8884583,19.847145,54.331467
2026-04-02,ATS_Montagna,-0.2604065,25.743221,55.230843
2026-04-03,ATS_Montagna,1.3807678,25.711496,48.82144
2026-04-04,ATS_Montagna,3.4353943,34.29227,56.066315
2026-04-05,ATS_Montagna,5.438019,42.28279,59.85241
2026-04-06,ATS_Montagna,6.682831,44.747383,58.12982
2026-04-07,ATS_Montagna,7.0465393,45.22083,56.74148
2026-04-08,ATS_Montagna,6.9394226,50.365936,63.733616
2026-04-09,ATS_Montagna,6.365631,43.364693,55.80761
2026-04-10,ATS_Montagna,5.195465,46.41462,66.657616
2026-04-11,ATS_Montagna,5.8849792,55.525566,76.65141
2026-04-12,ATS_Montagna,5.3086243,55.666157,80.19911
