stagione,ats,parametro,anno_iso,settimana_iso,week_label,ordine,n_comuni,media_comunale,std_comunale,min_comunale,max_comunale,pop_weight_media,area_weight_media
25-26,ATS_Montagna,PM10,2025,40,W40/2025,1,134,5.3441,2.1048,1.7400,11.0250,5.9870,4.1516
25-26,ATS_Montagna,PM10,2025,41,W41/2025,2,134,8.3395,4.1757,1.3833,18.4000,9.3412,5.7772
25-26,ATS_Montagna,PM10,2025,42,W42/2025,3,134,11.5470,3.7543,2.7143,19.0667,12.2771,8.8792
25-26,ATS_Montagna,PM10,2025,43,W43/2025,4,134,2.6031,1.0963,1.2000,6.0800,2.9527,2.1145
25-26,ATS_Montagna,PM10,2025,44,W44/2025,5,134,3.9493,2.0041,1.2667,10.3600,4.9899,3.0909
25-26,ATS_Montagna,PM10,2025,45,W45/2025,6,134,13.3996,6.3834,2.5000,32.5429,14.7648,9.3872
25-26,ATS_Montagna,PM10,2025,46,W46/2025,7,134,10.8720,5.7357,2.1500,27.0750,12.4404,7.5474
25-26,ATS_Montagna,PM10,2025,47,W47/2025,8,134,6.3561,3.1851,1.6800,17.9800,7.6335,4.7552
25-26,ATS_Montagna,PM10,2025,48,W48/2025,9,134,7.4449,3.9172,1.5857,22.0429,8.8795,5.2163
25-26,ATS_Montagna,PM10,2025,49,W49/2025,10,134,11.6098,6.8800,1.7571,38.8600,13.7379,8.1791
25-26,ATS_Montagna,PM10,2025,50,W50/2025,11,134,14.6789,8.3719,3.1800,48.8750,16.3572,11.1234
25-26,ATS_Montagna,PM10,2025,51,W51/2025,12,134,15.4048,8.3068,2.9286,37.1000,17.4994,12.1837
25-26,ATS_Montagna,PM10,2025,52,W52/2025,13,134,10.5966,5.8779,2.3200,30.0500,12.9863,8.1773
25-26,ATS_Montagna,PM10,2026,1,W01/2026,14,134,8.6900,4.5856,2.2667,26.6000,10.3061,6.6558
25-26,ATS_Montagna,PM10,2026,2,W02/2026,15,134,7.8562,4.8937,2.0667,27.3000,9.9829,5.6112
25-26,ATS_Montagna,PM10,2026,3,W03/2026,16,134,10.7359,6.4371,2.2857,31.8400,13.2553,7.7583
25-26,ATS_Montagna,PM10,2026,4,W04/2026,17,134,12.8581,7.3000,2.0833,37.1200,15.1227,8.8979
25-26,ATS_Montagna,PM10,2026,5,W05/2026,18,134,7.0377,4.2794,1.4333,23.8833,8.9500,4.8901
25-26,ATS_Montagna,PM10,2026,6,W06/2026,19,134,8.0747,4.7384,1.6167,23.2000,9.8671,5.7253
25-26,ATS_Montagna,PM10,2026,7,W07/2026,20,134,6.0798,3.0755,1.9833,17.2333,7.2999,4.6783
25-26,ATS_Montagna,PM10,2026,8,W08/2026,21,134,4.9055,2.4223,1.8143,13.7000,6.4238,3.9523
25-26,ATS_Montagna,PM10,2026,9,W09/2026,22,134,15.5660,7.5065,3.5833,39.3667,18.2234,11.5908
25-26,ATS_Montagna,PM10,2026,10,W10/2026,23,134,11.8538,4.7292,3.6333,24.7333,13.1565,8.8715
25-26,ATS_Montagna,PM10,2026,11,W11/2026,24,134,7.6011,2.9222,3.2000,16.5200,8.7249,5.9920
25-26,ATS_Montagna,PM10,2026,12,W12/2026,25,134,6.5496,2.1453,2.9000,14.6000,7.2898,5.2674
25-26,ATS_Montagna,PM10,2026,13,W13/2026,26,134,4.2992,1.1470,2.4400,8.0500,4.7095,3.7987
25-26,ATS_Montagna,PM10,2026,14,W14/2026,27,134,4.0327,1.2184,2.5286,8.7429,4.6177,3.6766
25-26,ATS_Montagna,PM10,2026,15,W15/2026,28,134,7.6113,3.1447,2.5000,17.9000,8.4591,5.6882
25-26,ATS_Montagna,PM10,2026,16,W16/2026,29,134,6.5235,2.2056,2.7667,12.8833,7.1426,5.2205
