Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6174,2024/01/01 00:00,95.5,81.2,99.5
6174,2024/01/02 00:00,95.8,84.8,99.5
6174,2024/01/03 00:00,85.6,69.0,98.4
6174,2024/01/04 00:00,74.1,46.2,94.9
6174,2024/01/05 00:00,97.7,77.9,99.5
6174,2024/01/06 00:00,99.5,99.4,99.5
6174,2024/01/07 00:00,91.8,78.5,99.4
6174,2024/01/08 00:00,77.9,66.1,89.9
6174,2024/01/09 00:00,69.3,57.6,78.4
6174,2024/01/10 00:00,60.4,57.8,61.9
6174,2024/01/11 00:00,66.8,55.8,83.6
6174,2024/01/12 00:00,78.5,57.3,90.4
6174,2024/01/13 00:00,78.8,51.0,97.8
6174,2024/01/14 00:00,85.2,68.2,99.0
6174,2024/01/15 00:00,84.8,62.5,98.3
6174,2024/01/16 00:00,87.7,61.7,100.0
6174,2024/01/17 00:00,96.0,86.8,99.2
6174,2024/01/18 00:00,97.5,91.0,100.0
6174,2024/01/19 00:00,93.0,78.4,99.4
6174,2024/01/20 00:00,58.2,31.1,83.2
6174,2024/01/21 00:00,60.1,44.1,78.1
6174,2024/01/22 00:00,55.7,33.4,73.6
6174,2024/01/23 00:00,55.0,44.0,66.2
6174,2024/01/24 00:00,63.0,41.8,74.7
6174,2024/01/25 00:00,78.6,66.9,95.1
6174,2024/01/26 00:00,83.8,74.8,95.1
6174,2024/01/27 00:00,84.7,59.8,99.5
6174,2024/01/28 00:00,93.5,79.8,99.6
6174,2024/01/29 00:00,93.4,69.2,99.6
6174,2024/01/30 00:00,83.1,58.9,99.5
6174,2024/01/31 00:00,73.4,51.2,90.6
6174,2024/02/01 00:00,76.9,49.5,89.9
6174,2024/02/02 00:00,73.2,45.8,95.8
6174,2024/02/03 00:00,69.0,43.5,83.9
6174,2024/02/04 00:00,78.4,61.5,91.9
6174,2024/02/05 00:00,76.2,58.5,88.3
6174,2024/02/06 00:00,80.3,70.6,86.6
6174,2024/02/07 00:00,76.9,61.7,88.0
6174,2024/02/08 00:00,74.2,60.1,99.4
6174,2024/02/09 00:00,99.5,99.4,99.5
6174,2024/02/10 00:00,99.4,99.4,99.5
6174,2024/02/11 00:00,96.3,85.9,99.5
6174,2024/02/12 00:00,90.7,71.9,99.5
6174,2024/02/13 00:00,74.2,37.8,99.5
6174,2024/02/14 00:00,57.2,39.2,70.7
6174,2024/02/15 00:00,71.7,56.9,80.9
6174,2024/02/16 00:00,73.3,63.1,87.5
6174,2024/02/17 00:00,69.6,48.9,88.1
6174,2024/02/18 00:00,72.2,57.8,87.6
6174,2024/02/19 00:00,73.5,56.4,84.8
6174,2024/02/20 00:00,72.5,51.2,86.7
6174,2024/02/21 00:00,64.1,46.9,85.6
6174,2024/02/22 00:00,86.3,71.5,99.5
6174,2024/02/23 00:00,94.8,84.5,99.5
6174,2024/02/24 00:00,85.8,72.2,99.5
6174,2024/02/25 00:00,76.7,51.1,92.2
6174,2024/02/26 00:00,96.2,86.4,99.4
6174,2024/02/27 00:00,99.3,98.1,99.5
6174,2024/02/28 00:00,87.2,67.9,99.5
6174,2024/02/29 00:00,84.4,73.5,98.1
6174,2024/03/01 00:00,99.3,98.9,99.4
6174,2024/03/02 00:00,98.8,94.5,99.4
6174,2024/03/03 00:00,86.7,70.1,99.4
6174,2024/03/04 00:00,85.3,70.9,99.4
6174,2024/03/05 00:00,84.6,62.7,99.4
6174,2024/03/06 00:00,76.3,52.9,97.6
6174,2024/03/07 00:00,69.8,48.8,90.8
6174,2024/03/08 00:00,84.8,77.6,99.4
6174,2024/03/09 00:00,98.2,94.0,99.5
6174,2024/03/10 00:00,93.9,79.8,99.5
6174,2024/03/11 00:00,82.8,62.9,96.2
6174,2024/03/12 00:00,55.1,20.4,97.3
6174,2024/03/13 00:00,52.1,36.9,74.3
6174,2024/03/14 00:00,68.5,48.9,82.5
6174,2024/03/15 00:00,72.0,50.9,86.1
6174,2024/03/16 00:00,67.4,45.3,90.1
6174,2024/03/17 00:00,68.3,56.0,81.1
6174,2024/03/18 00:00,71.4,52.3,91.4
6174,2024/03/19 00:00,87.8,59.7,99.5
6174,2024/03/20 00:00,74.0,50.1,99.0
6174,2024/03/21 00:00,66.4,49.3,84.1
6174,2024/03/22 00:00,70.4,42.8,93.8
6174,2024/03/23 00:00,61.1,21.7,76.8
6174,2024/03/24 00:00,22.7,13.5,36.4
6174,2024/03/25 00:00,26.1,17.5,37.1
6174,2024/03/26 00:00,74.5,42.9,99.4
6174,2024/03/27 00:00,89.1,68.4,99.5
6174,2024/03/28 00:00,90.5,82.6,99.4
6174,2024/03/29 00:00,92.5,84.1,99.4
6174,2024/03/30 00:00,88.5,70.5,99.4
6174,2024/03/31 00:00,94.8,81.5,99.4
6174,2024/04/01 00:00,74.8,38.0,99.4
6174,2024/04/02 00:00,55.8,22.7,86.3
6174,2024/04/03 00:00,74.6,56.1,85.1
6174,2024/04/04 00:00,68.5,51.8,83.2
6174,2024/04/05 00:00,68.8,53.6,85.4
6174,2024/04/06 00:00,61.8,42.4,86.1
6174,2024/04/07 00:00,54.3,45.6,69.3
6174,2024/04/08 00:00,61.5,41.6,83.9
6174,2024/04/09 00:00,80.8,65.6,98.4
6174,2024/04/10 00:00,84.0,75.9,95.7
6174,2024/04/11 00:00,65.9,40.8,99.2
6174,2024/04/12 00:00,58.7,36.5,82.4
6174,2024/04/13 00:00,56.6,36.4,78.4
6174,2024/04/14 00:00,52.3,32.3,80.4
6174,2024/04/15 00:00,51.8,39.6,67.1
6174,2024/04/16 00:00,42.2,9.1,80.8
6174,2024/04/17 00:00,51.5,16.8,80.8
6174,2024/04/18 00:00,50.1,35.9,61.9
6174,2024/04/19 00:00,41.1,13.4,69.5
6174,2024/04/20 00:00,30.0,10.7,60.5
6174,2024/04/21 00:00,36.4,17.0,77.7
6174,2024/04/22 00:00,90.9,75.1,99.4
6174,2024/04/23 00:00,87.4,52.4,99.4
6174,2024/04/24 00:00,65.5,32.0,99.4
6174,2024/04/25 00:00,66.8,40.5,95.2
6174,2024/04/26 00:00,75.3,56.7,95.1
6174,2024/04/27 00:00,83.8,66.0,96.3
6174,2024/04/28 00:00,80.5,58.1,99.2
6174,2024/04/29 00:00,61.8,35.5,91.5
6174,2024/04/30 00:00,51.0,31.3,76.7
6174,2024/05/01 00:00,75.1,50.3,99.4
6174,2024/05/02 00:00,94.7,85.5,99.4
6174,2024/05/03 00:00,76.3,43.1,99.4
6174,2024/05/04 00:00,69.0,48.2,96.9
6174,2024/05/05 00:00,60.5,45.2,70.7
6174,2024/05/06 00:00,65.7,55.8,72.6
6174,2024/05/07 00:00,85.7,69.5,98.5
6174,2024/05/08 00:00,76.6,50.2,99.4
6174,2024/05/09 00:00,59.9,41.6,81.3
6174,2024/05/10 00:00,54.4,39.9,83.2
6174,2024/05/11 00:00,44.7,31.4,64.3
6174,2024/05/12 00:00,47.1,35.2,60.6
6174,2024/05/13 00:00,64.3,45.7,95.1
6174,2024/05/14 00:00,74.5,55.1,99.4
6174,2024/05/15 00:00,99.3,97.1,99.4
6174,2024/05/16 00:00,95.6,81.9,99.4
6174,2024/05/17 00:00,70.1,40.3,99.2
6174,2024/05/18 00:00,61.6,39.5,88.0
6174,2024/05/19 00:00,63.2,41.7,94.4
6174,2024/05/20 00:00,76.5,59.9,99.4
6174,2024/05/21 00:00,75.2,42.4,99.4
6174,2024/05/22 00:00,73.8,45.7,91.3
6174,2024/05/23 00:00,80.6,60.9,95.2
6174,2024/05/24 00:00,74.0,52.6,93.1
6174,2024/05/25 00:00,72.0,46.4,98.8
6174,2024/05/26 00:00,55.4,34.2,80.7
6174,2024/05/27 00:00,64.1,45.2,83.6
6174,2024/05/28 00:00,68.6,45.6,98.2
6174,2024/05/29 00:00,61.2,40.4,76.9
6174,2024/05/30 00:00,76.8,64.7,98.3
6174,2024/05/31 00:00,68.8,52.3,99.3
6174,2024/06/01 00:00,57.0,33.6,84.7
6174,2024/06/02 00:00,64.7,38.4,91.9
6174,2024/06/03 00:00,71.0,46.2,97.9
6174,2024/06/04 00:00,60.8,42.6,75.5
6174,2024/06/05 00:00,58.3,43.1,76.3
6174,2024/06/06 00:00,61.7,41.6,79.6
6174,2024/06/07 00:00,66.5,50.8,82.3
6174,2024/06/08 00:00,62.7,51.5,71.6
6174,2024/06/09 00:00,64.9,46.0,91.6
6174,2024/06/10 00:00,68.4,43.2,95.7
6174,2024/06/11 00:00,73.9,58.4,95.6
6174,2024/06/12 00:00,77.1,47.7,96.7
6174,2024/06/13 00:00,64.5,39.8,92.2
6174,2024/06/14 00:00,63.1,45.5,80.8
6174,2024/06/15 00:00,71.0,60.1,83.6
6174,2024/06/16 00:00,60.1,38.9,85.0
6174,2024/06/17 00:00,51.3,35.6,70.6
6174,2024/06/18 00:00,50.9,37.5,67.0
6174,2024/06/19 00:00,51.3,34.5,65.6
6174,2024/06/20 00:00,64.4,44.4,77.7
6174,2024/06/21 00:00,80.1,64.4,90.9
6174,2024/06/22 00:00,60.2,37.1,89.2
6174,2024/06/23 00:00,79.3,51.9,88.6
6174,2024/06/24 00:00,85.2,69.6,97.7
6174,2024/06/25 00:00,83.5,67.7,98.2
6174,2024/06/26 00:00,71.0,48.8,92.2
6174,2024/06/27 00:00,65.4,46.8,89.9
6174,2024/06/28 00:00,53.8,39.6,69.6
6174,2024/06/29 00:00,67.5,59.7,78.1
6174,2024/06/30 00:00,63.9,46.3,87.0
6174,2024/07/01 00:00,69.1,50.7,82.3
6174,2024/07/02 00:00,58.0,34.3,81.7
6174,2024/07/03 00:00,78.6,63.2,94.1
6174,2024/07/04 00:00,60.5,30.2,92.5
6174,2024/07/05 00:00,52.8,39.6,67.1
6174,2024/07/06 00:00,58.7,44.3,73.3
6174,2024/07/07 00:00,66.5,49.9,83.1
6174,2024/07/08 00:00,64.6,46.4,84.3
6174,2024/07/09 00:00,58.2,41.1,78.2
6174,2024/07/10 00:00,50.9,33.2,71.5
6174,2024/07/11 00:00,46.4,36.7,55.1
6174,2024/07/12 00:00,69.0,54.5,94.0
6174,2024/07/13 00:00,62.1,41.3,89.5
6174,2024/07/14 00:00,52.1,35.8,68.5
6174,2024/07/15 00:00,46.7,32.6,68.3
6174,2024/07/16 00:00,46.3,37.0,55.1
6174,2024/07/17 00:00,55.5,40.5,71.2
