Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6597,2024/01/01 00:00,94.2,77.8,99.4
6597,2024/01/02 00:00,92.4,77.8,99.4
6597,2024/01/03 00:00,81.6,66.4,91.4
6597,2024/01/04 00:00,76.5,51.7,92.0
6597,2024/01/05 00:00,95.9,78.5,99.4
6597,2024/01/06 00:00,97.9,95.1,99.4
6597,2024/01/07 00:00,89.4,77.9,99.3
6597,2024/01/08 00:00,77.2,67.7,88.8
6597,2024/01/09 00:00,66.9,56.5,77.1
6597,2024/01/10 00:00,58.7,56.3,61.3
6597,2024/01/11 00:00,68.5,56.3,83.6
6597,2024/01/12 00:00,81.6,60.1,89.3
6597,2024/01/13 00:00,77.9,49.5,93.4
6597,2024/01/14 00:00,82.1,65.5,94.9
6597,2024/01/15 00:00,82.5,61.5,95.3
6597,2024/01/16 00:00,85.4,59.4,99.0
6597,2024/01/17 00:00,94.2,84.2,99.4
6597,2024/01/18 00:00,94.8,86.1,99.4
6597,2024/01/19 00:00,90.0,73.8,99.1
6597,2024/01/20 00:00,59.8,29.6,87.7
6597,2024/01/21 00:00,61.8,44.8,74.5
6597,2024/01/22 00:00,56.3,33.3,77.3
6597,2024/01/23 00:00,57.6,44.7,72.9
6597,2024/01/24 00:00,66.0,42.2,79.1
6597,2024/01/25 00:00,79.1,68.7,90.0
6597,2024/01/26 00:00,82.3,70.0,89.3
6597,2024/01/27 00:00,83.7,57.6,99.4
6597,2024/01/28 00:00,92.4,78.1,99.4
6597,2024/01/29 00:00,91.3,64.9,99.5
6597,2024/01/30 00:00,81.2,50.4,99.4
6597,2024/01/31 00:00,75.4,51.0,94.8
6597,2024/02/01 00:00,77.3,49.5,92.4
6597,2024/02/02 00:00,73.9,43.7,93.1
6597,2024/02/03 00:00,70.4,41.0,88.1
6597,2024/02/04 00:00,80.0,63.3,96.9
6597,2024/02/05 00:00,74.7,55.0,87.5
6597,2024/02/06 00:00,78.6,67.8,88.3
6597,2024/02/07 00:00,74.2,59.5,83.6
6597,2024/02/08 00:00,71.8,58.9,99.4
6597,2024/02/09 00:00,99.2,96.5,99.4
6597,2024/02/10 00:00,99.4,99.4,99.4
6597,2024/02/11 00:00,93.6,81.8,99.4
6597,2024/02/12 00:00,88.5,66.9,99.4
6597,2024/02/13 00:00,74.5,36.1,98.3
6597,2024/02/14 00:00,61.0,38.8,79.6
6597,2024/02/15 00:00,72.1,55.9,83.7
6597,2024/02/16 00:00,72.8,59.5,84.0
6597,2024/02/17 00:00,71.8,48.0,88.2
6597,2024/02/18 00:00,73.4,54.7,87.4
6597,2024/02/19 00:00,73.5,56.3,85.7
6597,2024/02/20 00:00,73.6,52.1,88.9
6597,2024/02/21 00:00,65.7,44.7,85.7
6597,2024/02/22 00:00,84.8,67.6,99.4
6597,2024/02/23 00:00,94.2,83.0,99.4
6597,2024/02/24 00:00,84.1,67.2,99.4
6597,2024/02/25 00:00,77.3,49.6,97.9
6597,2024/02/26 00:00,96.1,91.1,99.4
6597,2024/02/27 00:00,99.0,96.4,99.4
6597,2024/02/28 00:00,85.6,65.8,99.4
6597,2024/02/29 00:00,82.3,70.9,97.3
6597,2024/03/01 00:00,99.0,97.4,99.4
6597,2024/03/02 00:00,98.2,91.4,99.4
6597,2024/03/03 00:00,85.5,71.8,97.3
6597,2024/03/04 00:00,84.3,68.8,99.3
6597,2024/03/05 00:00,83.3,62.2,97.9
6597,2024/03/06 00:00,76.5,55.4,93.9
6597,2024/03/07 00:00,70.3,46.9,88.8
6597,2024/03/08 00:00,81.0,70.7,98.6
6597,2024/03/09 00:00,96.1,89.9,99.4
6597,2024/03/10 00:00,94.4,83.6,99.4
6597,2024/03/11 00:00,80.7,60.9,96.1
6597,2024/03/12 00:00,54.4,19.6,95.7
6597,2024/03/13 00:00,53.8,37.7,76.0
6597,2024/03/14 00:00,68.7,47.0,83.5
6597,2024/03/15 00:00,70.9,55.0,85.4
6597,2024/03/16 00:00,67.9,47.9,86.9
6597,2024/03/17 00:00,67.9,55.2,81.9
6597,2024/03/18 00:00,69.8,53.6,86.8
6597,2024/03/19 00:00,83.8,56.3,99.4
6597,2024/03/20 00:00,71.7,51.7,94.3
6597,2024/03/21 00:00,66.1,48.4,83.0
6597,2024/03/22 00:00,68.4,40.8,91.6
6597,2024/03/23 00:00,64.0,23.5,82.1
6597,2024/03/24 00:00,23.6,14.8,37.6
6597,2024/03/25 00:00,27.2,17.9,36.9
6597,2024/03/26 00:00,73.3,43.0,99.3
6597,2024/03/27 00:00,88.8,68.5,99.4
6597,2024/03/28 00:00,88.8,82.7,99.4
6597,2024/03/29 00:00,89.1,81.4,99.4
6597,2024/03/30 00:00,84.1,67.8,99.4
6597,2024/03/31 00:00,93.8,79.9,99.4
6597,2024/04/01 00:00,75.1,38.3,99.4
6597,2024/04/02 00:00,56.3,22.0,86.0
6597,2024/04/03 00:00,74.5,56.7,88.9
6597,2024/04/04 00:00,68.6,52.8,84.5
6597,2024/04/05 00:00,67.8,51.9,86.4
6597,2024/04/06 00:00,62.3,45.9,85.4
6597,2024/04/07 00:00,59.1,46.8,72.4
6597,2024/04/08 00:00,62.2,38.0,86.7
6597,2024/04/09 00:00,77.8,65.0,94.9
6597,2024/04/10 00:00,86.0,78.8,94.6
6597,2024/04/11 00:00,65.1,40.6,88.3
6597,2024/04/12 00:00,60.7,36.9,83.9
6597,2024/04/13 00:00,60.3,37.4,85.0
6597,2024/04/14 00:00,54.2,33.1,82.9
6597,2024/04/15 00:00,52.7,40.3,65.3
6597,2024/04/16 00:00,41.5,9.9,77.7
6597,2024/04/17 00:00,51.0,17.2,77.3
6597,2024/04/18 00:00,50.5,34.0,61.5
6597,2024/04/19 00:00,40.7,15.5,69.9
6597,2024/04/20 00:00,30.4,11.7,57.5
6597,2024/04/21 00:00,38.0,16.8,83.8
6597,2024/04/22 00:00,92.4,82.6,97.2
6597,2024/04/23 00:00,86.4,53.9,96.3
6597,2024/04/24 00:00,64.6,32.0,95.3
6597,2024/04/25 00:00,63.8,41.5,88.1
6597,2024/04/26 00:00,74.1,53.1,97.4
6597,2024/04/27 00:00,82.4,64.2,96.7
6597,2024/04/28 00:00,78.6,61.0,98.8
6597,2024/04/29 00:00,62.8,37.8,90.5
6597,2024/04/30 00:00,53.7,29.3,81.5
6597,2024/05/01 00:00,75.0,51.6,99.1
6597,2024/05/02 00:00,94.0,82.2,99.4
6597,2024/05/03 00:00,75.8,46.1,99.2
6597,2024/05/04 00:00,67.9,48.4,92.1
6597,2024/05/05 00:00,59.5,47.0,68.7
6597,2024/05/06 00:00,66.1,58.3,75.3
6597,2024/05/07 00:00,83.8,68.8,97.4
6597,2024/05/08 00:00,75.3,49.2,97.5
6597,2024/05/09 00:00,63.4,43.5,83.1
6597,2024/05/10 00:00,57.1,39.8,93.0
6597,2024/05/11 00:00,47.2,34.0,70.0
6597,2024/05/12 00:00,47.9,36.3,63.4
6597,2024/05/13 00:00,64.9,46.9,96.7
6597,2024/05/14 00:00,72.0,53.9,99.4
6597,2024/05/15 00:00,99.2,96.5,99.4
6597,2024/05/16 00:00,93.7,75.5,99.4
6597,2024/05/17 00:00,70.0,42.6,99.4
6597,2024/05/18 00:00,64.0,40.5,94.7
6597,2024/05/19 00:00,65.1,41.2,93.2
6597,2024/05/20 00:00,76.4,59.9,99.4
6597,2024/05/21 00:00,74.9,44.8,99.4
6597,2024/05/22 00:00,74.5,47.6,95.4
6597,2024/05/23 00:00,80.7,60.4,93.9
6597,2024/05/24 00:00,73.9,52.6,92.3
6597,2024/05/25 00:00,72.9,49.0,99.0
6597,2024/05/26 00:00,57.6,39.1,81.2
6597,2024/05/27 00:00,62.3,43.4,81.5
6597,2024/05/28 00:00,66.0,46.6,91.0
6597,2024/05/29 00:00,60.5,44.2,74.3
6597,2024/05/30 00:00,76.0,62.2,97.7
6597,2024/05/31 00:00,71.0,55.7,99.4
6597,2024/06/01 00:00,56.5,35.5,85.0
6597,2024/06/02 00:00,66.5,40.2,96.5
6597,2024/06/03 00:00,70.7,50.9,94.5
6597,2024/06/04 00:00,61.7,46.3,78.1
6597,2024/06/05 00:00,59.0,45.4,78.9
6597,2024/06/06 00:00,61.6,44.9,78.1
6597,2024/06/07 00:00,66.2,54.3,78.7
6597,2024/06/08 00:00,63.8,54.2,71.9
6597,2024/06/09 00:00,66.4,45.8,96.0
6597,2024/06/10 00:00,69.1,45.1,98.2
6597,2024/06/11 00:00,75.7,57.3,98.2
6597,2024/06/12 00:00,79.5,48.6,99.4
6597,2024/06/13 00:00,64.6,43.1,93.5
6597,2024/06/14 00:00,62.3,47.6,77.3
6597,2024/06/15 00:00,69.9,60.1,82.9
6597,2024/06/16 00:00,62.7,44.1,84.6
6597,2024/06/17 00:00,52.8,37.8,72.2
6597,2024/06/18 00:00,52.4,39.6,70.2
6597,2024/06/19 00:00,52.5,36.2,70.2
6597,2024/06/20 00:00,62.5,46.2,74.1
6597,2024/06/21 00:00,80.3,65.5,90.8
6597,2024/06/22 00:00,60.2,38.0,90.3
6597,2024/06/23 00:00,80.9,54.8,90.6
6597,2024/06/24 00:00,83.5,67.7,96.1
6597,2024/06/25 00:00,83.1,69.3,99.0
6597,2024/06/26 00:00,66.7,0.0,91.5
6597,2024/06/27 00:00,65.2,47.6,88.5
6597,2024/06/28 00:00,55.0,42.3,68.9
6597,2024/06/29 00:00,65.9,56.2,75.0
6597,2024/06/30 00:00,63.2,48.6,83.0
6597,2024/07/01 00:00,69.6,58.7,79.7
6597,2024/07/02 00:00,57.8,35.5,84.3
6597,2024/07/03 00:00,77.1,61.5,96.1
6597,2024/07/04 00:00,60.7,32.6,87.3
