Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
2002,2023/01/01 00:00,99.0,99.0,99.0
2002,2023/01/02 00:00,99.0,99.0,99.0
2002,2023/01/03 00:00,99.0,99.0,99.0
2002,2023/01/04 00:00,96.7,88.2,99.0
2002,2023/01/05 00:00,89.4,67.3,99.0
2002,2023/01/06 00:00,98.7,95.0,99.0
2002,2023/01/07 00:00,96.2,88.3,99.0
2002,2023/01/08 00:00,99.0,99.0,99.0
2002,2023/01/09 00:00,81.2,33.2,99.0
2002,2023/01/10 00:00,37.5,19.0,59.7
2002,2023/01/11 00:00,65.9,44.0,82.2
2002,2023/01/12 00:00,79.3,41.3,99.0
2002,2023/01/13 00:00,83.9,61.5,99.0
2002,2023/01/14 00:00,86.6,56.0,99.2
2002,2023/01/15 00:00,97.7,92.0,99.0
2002,2023/01/16 00:00,99.0,99.0,99.0
2002,2023/01/17 00:00,99.0,99.0,99.0
2002,2023/01/18 00:00,95.7,81.0,99.7
2002,2023/01/19 00:00,94.9,85.7,99.0
2002,2023/01/20 00:00,90.3,60.5,99.0
2002,2023/01/21 00:00,51.2,20.3,84.7
2002,2023/01/22 00:00,72.4,47.5,91.2
2002,2023/01/23 00:00,74.5,63.8,91.5
2002,2023/01/24 00:00,72.5,54.7,89.5
2002,2023/01/25 00:00,87.7,61.8,99.0
2002,2023/01/26 00:00,85.0,63.0,99.0
2002,2023/01/27 00:00,69.8,54.8,83.2
2002,2023/01/28 00:00,73.0,36.3,94.8
2002,2023/01/29 00:00,71.5,44.8,93.8
2002,2023/01/30 00:00,74.3,48.7,99.0
2002,2023/01/31 00:00,76.8,47.5,98.8
2002,2023/02/01 00:00,64.9,45.3,80.2
2002,2023/02/02 00:00,54.5,25.2,86.0
2002,2023/02/03 00:00,60.7,33.3,83.5
2002,2023/02/04 00:00,49.5,11.0,82.2
2002,2023/02/05 00:00,61.1,43.8,77.8
2002,2023/02/06 00:00,66.3,57.0,73.7
2002,2023/02/07 00:00,61.0,38.2,85.3
2002,2023/02/08 00:00,61.9,38.7,92.7
2002,2023/02/09 00:00,46.7,33.7,59.8
2002,2023/02/10 00:00,62.4,32.5,90.0
2002,2023/02/11 00:00,59.2,27.8,87.3
2002,2023/02/12 00:00,50.8,22.8,79.0
2002,2023/02/13 00:00,62.8,38.5,83.7
2002,2023/02/14 00:00,71.4,37.3,98.2
2002,2023/02/15 00:00,68.2,36.0,96.3
2002,2023/02/16 00:00,71.4,49.5,91.5
2002,2023/02/17 00:00,76.0,50.3,99.0
2002,2023/02/18 00:00,73.9,50.7,98.8
2002,2023/02/19 00:00,82.3,56.0,99.0
2002,2023/02/20 00:00,87.7,62.7,99.0
2002,2023/02/21 00:00,83.7,58.0,99.0
2002,2023/02/22 00:00,81.9,63.0,95.8
2002,2023/02/23 00:00,81.4,61.0,98.0
2002,2023/02/24 00:00,87.2,66.8,99.0
2002,2023/02/25 00:00,82.8,56.0,99.0
2002,2023/02/26 00:00,89.3,73.5,99.0
2002,2023/02/27 00:00,81.0,55.8,99.0
2002,2023/02/28 00:00,65.7,49.3,84.8
2002,2023/03/01 00:00,78.0,51.2,99.0
2002,2023/03/02 00:00,79.9,58.2,99.0
