Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6174,2023/01/01 00:00,99.4,99.4,99.5
6174,2023/01/02 00:00,99.4,99.4,99.4
6174,2023/01/03 00:00,99.4,99.4,99.4
6174,2023/01/04 00:00,95.1,85.0,99.4
6174,2023/01/05 00:00,88.8,70.4,99.5
6174,2023/01/06 00:00,99.0,96.2,99.5
6174,2023/01/07 00:00,93.9,89.9,99.4
6174,2023/01/08 00:00,99.4,99.4,99.5
6174,2023/01/09 00:00,82.0,31.4,99.5
6174,2023/01/10 00:00,31.7,18.4,47.0
6174,2023/01/11 00:00,51.5,41.6,64.3
6174,2023/01/12 00:00,65.2,42.2,80.7
6174,2023/01/13 00:00,70.8,56.8,80.4
6174,2023/01/14 00:00,74.7,58.3,88.3
6174,2023/01/15 00:00,93.8,79.2,99.4
6174,2023/01/16 00:00,98.7,92.4,99.5
6174,2023/01/17 00:00,98.3,93.8,99.5
6174,2023/01/18 00:00,95.2,88.6,99.5
6174,2023/01/19 00:00,90.0,79.2,98.7
6174,2023/01/20 00:00,77.9,55.0,95.6
6174,2023/01/21 00:00,34.3,18.7,63.2
6174,2023/01/22 00:00,58.6,47.7,73.4
6174,2023/01/23 00:00,61.3,54.9,64.6
6174,2023/01/24 00:00,66.6,55.2,76.5
6174,2023/01/25 00:00,79.2,62.9,94.4
6174,2023/01/26 00:00,73.0,63.8,83.3
6174,2023/01/27 00:00,63.1,54.1,71.7
6174,2023/01/28 00:00,56.8,38.4,74.3
6174,2023/01/29 00:00,58.7,45.3,68.8
6174,2023/01/30 00:00,63.4,51.0,77.1
6174,2023/01/31 00:00,68.0,47.8,87.5
6174,2023/02/01 00:00,59.0,42.6,73.1
6174,2023/02/02 00:00,50.7,28.6,76.6
6174,2023/02/03 00:00,56.1,38.6,79.0
6174,2023/02/04 00:00,49.3,12.3,79.3
6174,2023/02/05 00:00,-999,-999,-999
6174,2023/02/06 00:00,-999,-999,-999
6174,2023/02/07 00:00,52.7,37.8,72.9
6174,2023/02/08 00:00,50.5,38.0,67.1
6174,2023/02/09 00:00,42.9,33.1,50.0
6174,2023/02/10 00:00,45.6,27.7,65.9
6174,2023/02/11 00:00,46.4,29.2,64.5
6174,2023/02/12 00:00,42.5,22.7,59.1
6174,2023/02/13 00:00,51.6,36.5,61.7
6174,2023/02/14 00:00,55.9,38.2,71.2
