Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6185,2023/01/01 00:00,100.0,100.0,100.0
6185,2023/01/02 00:00,100.0,100.0,100.0
6185,2023/01/03 00:00,100.0,100.0,100.0
6185,2023/01/04 00:00,99.3,93.1,100.0
6185,2023/01/05 00:00,94.2,75.2,100.0
6185,2023/01/06 00:00,100.0,100.0,100.0
6185,2023/01/07 00:00,100.0,99.5,100.0
6185,2023/01/08 00:00,100.0,100.0,100.0
6185,2023/01/09 00:00,88.3,37.2,100.0
6185,2023/01/10 00:00,38.8,20.9,58.9
6185,2023/01/11 00:00,65.4,50.4,77.1
6185,2023/01/12 00:00,80.9,46.6,100.0
6185,2023/01/13 00:00,86.0,57.0,100.0
6185,2023/01/14 00:00,84.0,58.3,100.0
6185,2023/01/15 00:00,99.0,88.8,100.0
6185,2023/01/16 00:00,100.0,100.0,100.0
6185,2023/01/17 00:00,100.0,100.0,100.0
6185,2023/01/18 00:00,99.6,95.8,100.0
6185,2023/01/19 00:00,98.0,87.9,100.0
6185,2023/01/20 00:00,85.3,57.0,100.0
6185,2023/01/21 00:00,39.7,20.9,61.1
6185,2023/01/22 00:00,65.8,51.8,80.3
6185,2023/01/23 00:00,71.9,61.4,89.1
6185,2023/01/24 00:00,74.4,57.0,87.2
6185,2023/01/25 00:00,87.7,60.9,100.0
6185,2023/01/26 00:00,79.1,60.6,99.0
6185,2023/01/27 00:00,67.5,55.1,80.1
6185,2023/01/28 00:00,70.1,40.2,91.9
6185,2023/01/29 00:00,69.0,48.2,84.5
6185,2023/01/30 00:00,77.9,53.3,99.8
6185,2023/01/31 00:00,78.4,53.8,97.3
6185,2023/02/01 00:00,70.8,47.5,92.1
6185,2023/02/02 00:00,60.2,33.4,91.5
6185,2023/02/03 00:00,66.9,43.1,89.6
6185,2023/02/04 00:00,53.1,13.4,91.5
6185,2023/02/05 00:00,60.3,43.6,72.5
6185,2023/02/06 00:00,66.7,57.6,75.8
6185,2023/02/07 00:00,56.6,39.2,81.8
6185,2023/02/08 00:00,57.4,36.1,87.6
6185,2023/02/09 00:00,46.8,35.3,62.1
6185,2023/02/10 00:00,56.4,27.6,85.5
6185,2023/02/11 00:00,57.7,30.2,81.6
6185,2023/02/12 00:00,50.0,22.0,78.0
6185,2023/02/13 00:00,60.6,38.6,80.5
6185,2023/02/14 00:00,69.9,41.4,94.4
6185,2023/02/15 00:00,67.4,36.8,96.7
6185,2023/02/16 00:00,74.8,52.1,91.8
6185,2023/02/17 00:00,78.7,54.4,100.0
6185,2023/02/18 00:00,78.9,54.2,98.8
6185,2023/02/19 00:00,85.8,61.7,100.0
6185,2023/02/20 00:00,90.6,73.0,100.0
6185,2023/02/21 00:00,86.4,63.9,100.0
6185,2023/02/22 00:00,85.5,73.4,96.1
6185,2023/02/23 00:00,81.7,60.3,98.3
6185,2023/02/24 00:00,88.7,71.0,100.0
6185,2023/02/25 00:00,88.4,60.9,100.0
6185,2023/02/26 00:00,92.8,74.7,100.0
6185,2023/02/27 00:00,84.0,59.9,100.0
6185,2023/02/28 00:00,66.4,52.0,84.2
6185,2023/03/01 00:00,79.1,56.8,100.0
6185,2023/03/02 00:00,85.3,63.1,100.0
6185,2023/03/03 00:00,72.7,44.7,100.0
6185,2023/03/04 00:00,71.9,46.1,99.8
6185,2023/03/05 00:00,72.7,45.0,100.0
6185,2023/03/06 00:00,68.6,51.6,83.2
6185,2023/03/07 00:00,71.0,53.3,91.3
6185,2023/03/08 00:00,73.2,54.1,96.9
6185,2023/03/09 00:00,72.7,44.2,100.0
6185,2023/03/10 00:00,69.4,37.6,92.6
6185,2023/03/11 00:00,43.2,26.8,59.7
6185,2023/03/12 00:00,64.0,46.0,82.2
6185,2023/03/13 00:00,71.6,50.6,100.0
6185,2023/03/14 00:00,81.8,30.4,100.0
6185,2023/03/15 00:00,22.0,8.4,57.6
6185,2023/03/16 00:00,41.4,29.8,61.6
6185,2023/03/17 00:00,44.9,31.2,62.6
6185,2023/03/18 00:00,54.3,29.0,79.7
6185,2023/03/19 00:00,65.6,46.7,82.2
6185,2023/03/20 00:00,75.2,49.6,97.5
6185,2023/03/21 00:00,69.5,41.6,98.6
6185,2023/03/22 00:00,57.6,32.2,90.1
6185,2023/03/23 00:00,64.1,45.3,82.9
6185,2023/03/24 00:00,76.2,65.0,88.9
6185,2023/03/25 00:00,55.0,19.7,96.9
6185,2023/03/26 00:00,76.0,39.7,100.0
6185,2023/03/27 00:00,40.2,12.4,100.0
6185,2023/03/28 00:00,25.5,14.7,44.6
6185,2023/03/29 00:00,58.3,45.4,82.8
6185,2023/03/30 00:00,75.5,50.5,91.9
6185,2023/03/31 00:00,73.4,59.6,89.8
6185,2023/04/01 00:00,54.0,18.6,100.0
6185,2023/04/02 00:00,52.2,33.3,75.7
6185,2023/04/03 00:00,58.7,41.4,84.9
6185,2023/04/04 00:00,42.2,31.4,56.5
6185,2023/04/05 00:00,39.6,31.9,46.1
6185,2023/04/06 00:00,36.3,25.8,53.3
6185,2023/04/07 00:00,69.0,38.8,86.0
6185,2023/04/08 00:00,63.3,32.1,99.3
6185,2023/04/09 00:00,58.5,35.1,81.9
6185,2023/04/10 00:00,47.3,33.1,65.1
6185,2023/04/11 00:00,58.4,43.7,87.9
6185,2023/04/12 00:00,68.1,42.5,97.1
6185,2023/04/13 00:00,82.9,50.1,100.0
6185,2023/04/14 00:00,43.2,14.9,89.4
6185,2023/04/15 00:00,51.0,30.6,72.8
6185,2023/04/16 00:00,55.2,34.1,85.8
6185,2023/04/17 00:00,46.5,28.1,71.8
6185,2023/04/18 00:00,45.8,26.2,69.8
6185,2023/04/19 00:00,48.7,26.1,74.7
6185,2023/04/20 00:00,97.0,82.6,100.0
6185,2023/04/21 00:00,86.2,58.4,100.0
6185,2023/04/22 00:00,71.7,39.9,100.0
6185,2023/04/23 00:00,58.4,40.1,93.8
6185,2023/04/24 00:00,62.9,22.0,100.0
6185,2023/04/25 00:00,63.4,38.2,78.6
6185,2023/04/26 00:00,53.2,19.2,100.0
6185,2023/04/27 00:00,48.3,31.5,61.6
6185,2023/04/28 00:00,53.3,34.8,79.8
6185,2023/04/29 00:00,77.5,55.3,99.3
6185,2023/04/30 00:00,70.5,57.4,88.0
6185,2023/05/01 00:00,72.3,47.3,100.0
6185,2023/05/02 00:00,80.3,51.3,100.0
6185,2023/05/03 00:00,66.5,45.3,99.2
6185,2023/05/04 00:00,53.0,37.6,72.4
6185,2023/05/05 00:00,54.3,38.3,78.2
6185,2023/05/06 00:00,50.8,33.3,70.7
6185,2023/05/07 00:00,58.5,38.1,86.9
6185,2023/05/08 00:00,72.9,53.0,100.0
6185,2023/05/09 00:00,74.4,52.5,100.0
6185,2023/05/10 00:00,91.6,75.1,100.0
6185,2023/05/11 00:00,83.2,52.4,100.0
6185,2023/05/12 00:00,89.1,62.5,100.0
6185,2023/05/13 00:00,75.5,50.2,99.9
6185,2023/05/14 00:00,80.1,43.9,100.0
6185,2023/05/15 00:00,69.7,41.9,100.0
6185,2023/05/16 00:00,79.0,60.4,98.7
6185,2023/05/17 00:00,80.0,64.0,90.0
6185,2023/05/18 00:00,69.3,44.9,98.6
6185,2023/05/19 00:00,88.4,71.7,100.0
6185,2023/05/20 00:00,99.4,95.4,100.0
6185,2023/05/21 00:00,75.8,47.2,100.0
6185,2023/05/22 00:00,65.3,39.6,94.3
6185,2023/05/23 00:00,58.7,34.1,91.5
6185,2023/05/24 00:00,68.2,41.1,100.0
6185,2023/05/25 00:00,72.8,45.8,100.0
6185,2023/05/26 00:00,66.1,34.6,100.0
6185,2023/05/27 00:00,63.5,44.2,82.4
6185,2023/05/28 00:00,69.2,37.8,100.0
6185,2023/05/29 00:00,63.2,41.4,100.0
6185,2023/05/30 00:00,56.2,37.6,83.8
6185,2023/05/31 00:00,59.9,36.0,95.0
6185,2023/06/01 00:00,53.4,37.8,72.3
6185,2023/06/02 00:00,56.1,33.5,77.1
6185,2023/06/03 00:00,60.7,42.8,86.5
6185,2023/06/04 00:00,72.1,51.6,87.7
6185,2023/06/05 00:00,78.2,58.0,100.0
6185,2023/06/06 00:00,66.4,45.1,96.4
6185,2023/06/07 00:00,69.0,44.7,100.0
6185,2023/06/08 00:00,58.1,41.7,81.6
6185,2023/06/09 00:00,66.4,43.5,82.2
6185,2023/06/10 00:00,69.8,51.4,84.1
6185,2023/06/11 00:00,63.5,43.7,86.4
6185,2023/06/12 00:00,62.3,42.6,90.1
6185,2023/06/13 00:00,70.4,56.9,79.8
6185,2023/06/14 00:00,71.2,49.0,99.5
6185,2023/06/15 00:00,62.5,40.9,87.9
6185,2023/06/16 00:00,52.4,28.8,90.7
6185,2023/06/17 00:00,45.8,27.4,70.5
6185,2023/06/18 00:00,53.2,33.7,76.4
6185,2023/06/19 00:00,58.8,44.5,81.7
6185,2023/06/20 00:00,44.3,30.8,61.4
6185,2023/06/21 00:00,49.0,29.5,73.0
6185,2023/06/22 00:00,54.0,38.8,73.5
6185,2023/06/23 00:00,40.0,19.6,73.8
6185,2023/06/24 00:00,31.6,24.2,42.5
6185,2023/06/25 00:00,44.0,32.9,58.1
6185,2023/06/26 00:00,44.9,35.8,61.9
6185,2023/06/27 00:00,48.9,33.2,70.1
6185,2023/06/28 00:00,59.4,41.0,75.6
6185,2023/06/29 00:00,50.1,32.0,71.2
6185,2023/06/30 00:00,89.3,64.5,100.0
6185,2023/07/01 00:00,77.0,52.0,100.0
6185,2023/07/02 00:00,63.8,44.3,92.8
6185,2023/07/03 00:00,60.3,43.0,76.3
6185,2023/07/04 00:00,64.6,43.4,98.2
6185,2023/07/05 00:00,67.7,43.3,100.0
6185,2023/07/06 00:00,71.1,55.6,94.0
6185,2023/07/07 00:00,56.4,36.8,81.2
6185,2023/07/08 00:00,51.5,33.3,71.1
6185,2023/07/09 00:00,55.0,34.4,80.8
6185,2023/07/10 00:00,53.2,36.5,76.8
6185,2023/07/11 00:00,49.1,33.7,73.8
6185,2023/07/12 00:00,61.4,49.4,93.7
6185,2023/07/13 00:00,70.8,47.8,100.0
6185,2023/07/14 00:00,68.7,52.6,99.7
6185,2023/07/15 00:00,61.0,41.4,84.0
6185,2023/07/16 00:00,56.8,35.8,84.5
6185,2023/07/17 00:00,57.5,36.6,72.9
6185,2023/07/18 00:00,65.5,46.2,88.4
6185,2023/07/19 00:00,65.8,41.8,88.6
6185,2023/07/20 00:00,63.3,37.9,88.8
6185,2023/07/21 00:00,70.2,46.1,98.1
6185,2023/07/22 00:00,69.2,48.1,95.3
6185,2023/07/23 00:00,64.7,33.9,87.4
6185,2023/07/24 00:00,77.7,60.6,100.0
6185,2023/07/25 00:00,73.7,46.3,100.0
6185,2023/07/26 00:00,28.9,19.7,54.6
6185,2023/07/27 00:00,51.5,32.9,69.6
6185,2023/07/28 00:00,57.4,35.5,80.7
6185,2023/07/29 00:00,67.8,45.7,89.9
6185,2023/07/30 00:00,73.7,49.0,100.0
6185,2023/07/31 00:00,64.2,46.6,82.6
6185,2023/08/01 00:00,68.3,52.0,81.0
6185,2023/08/02 00:00,67.1,52.6,82.9
6185,2023/08/03 00:00,58.7,38.7,81.8
6185,2023/08/04 00:00,65.1,48.7,85.0
6185,2023/08/05 00:00,67.3,39.6,94.0
6185,2023/08/06 00:00,41.9,14.6,85.5
6185,2023/08/07 00:00,24.5,16.0,37.7
6185,2023/08/08 00:00,34.8,25.0,48.7
6185,2023/08/09 00:00,42.2,27.3,63.5
6185,2023/08/10 00:00,56.3,41.2,75.7
6185,2023/08/11 00:00,56.7,42.0,71.8
6185,2023/08/12 00:00,54.3,40.6,67.3
6185,2023/08/13 00:00,52.8,39.4,72.2
6185,2023/08/14 00:00,54.9,39.7,79.1
6185,2023/08/15 00:00,51.4,36.4,71.1
6185,2023/08/16 00:00,52.1,37.7,71.7
6185,2023/08/17 00:00,59.0,39.2,89.7
6185,2023/08/18 00:00,53.3,36.9,72.4
6185,2023/08/19 00:00,55.6,40.8,74.6
6185,2023/08/20 00:00,52.0,38.7,70.2
6185,2023/08/21 00:00,50.5,33.3,74.3
6185,2023/08/22 00:00,50.0,31.2,75.1
6185,2023/08/23 00:00,46.6,33.2,64.2
6185,2023/08/24 00:00,47.0,27.9,75.3
6185,2023/08/25 00:00,44.7,29.8,60.5
6185,2023/08/26 00:00,68.5,38.0,99.4
6185,2023/08/27 00:00,82.7,72.3,100.0
6185,2023/08/28 00:00,90.0,75.7,100.0
6185,2023/08/29 00:00,64.0,35.5,99.9
6185,2023/08/30 00:00,62.7,36.5,92.2
6185,2023/08/31 00:00,68.0,45.8,90.4
6185,2023/09/01 00:00,66.2,45.1,88.6
6185,2023/09/02 00:00,66.1,41.5,92.1
6185,2023/09/03 00:00,68.7,45.8,93.2
6185,2023/09/04 00:00,65.0,49.6,82.5
6185,2023/09/05 00:00,54.6,36.2,75.5
6185,2023/09/06 00:00,59.9,33.6,91.0
