Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
6179,2023/01/01 00:00,99.3,99.3,99.3
6179,2023/01/02 00:00,99.3,99.3,99.3
6179,2023/01/03 00:00,99.3,99.3,99.3
6179,2023/01/04 00:00,92.7,82.4,99.2
6179,2023/01/05 00:00,84.8,64.4,99.3
6179,2023/01/06 00:00,97.2,90.5,99.3
6179,2023/01/07 00:00,92.4,86.0,99.3
6179,2023/01/08 00:00,99.3,99.2,99.3
6179,2023/01/09 00:00,78.6,26.5,99.3
6179,2023/01/10 00:00,29.0,16.2,42.1
6179,2023/01/11 00:00,50.7,41.2,66.4
6179,2023/01/12 00:00,63.2,38.0,76.9
6179,2023/01/13 00:00,70.4,61.4,76.6
6179,2023/01/14 00:00,73.3,51.7,89.8
6179,2023/01/15 00:00,94.4,79.6,99.3
6179,2023/01/16 00:00,98.4,91.8,99.3
6179,2023/01/17 00:00,97.3,90.8,99.3
6179,2023/01/18 00:00,92.6,79.4,99.3
6179,2023/01/19 00:00,88.3,77.8,98.3
6179,2023/01/20 00:00,76.0,56.2,97.2
6179,2023/01/21 00:00,32.8,16.7,61.4
6179,2023/01/22 00:00,59.3,44.9,75.1
6179,2023/01/23 00:00,59.2,53.4,65.9
6179,2023/01/24 00:00,65.4,57.1,74.9
6179,2023/01/25 00:00,77.8,60.8,95.0
6179,2023/01/26 00:00,72.2,57.4,86.6
6179,2023/01/27 00:00,61.5,51.3,70.1
6179,2023/01/28 00:00,55.6,33.6,67.6
6179,2023/01/29 00:00,56.8,41.3,68.0
6179,2023/01/30 00:00,58.9,46.6,74.0
6179,2023/01/31 00:00,64.3,45.6,84.0
6179,2023/02/01 00:00,56.1,41.5,68.3
6179,2023/02/02 00:00,46.8,25.4,71.8
6179,2023/02/03 00:00,51.7,33.1,73.3
6179,2023/02/04 00:00,46.1,10.0,74.4
6179,2023/02/05 00:00,54.2,39.4,64.9
6179,2023/02/06 00:00,61.2,55.2,69.6
6179,2023/02/07 00:00,51.6,34.2,70.3
6179,2023/02/08 00:00,49.3,33.7,70.9
6179,2023/02/09 00:00,40.4,29.8,49.1
6179,2023/02/10 00:00,45.8,26.6,66.8
6179,2023/02/11 00:00,43.1,26.4,59.1
6179,2023/02/12 00:00,40.2,21.5,54.1
6179,2023/02/13 00:00,50.0,33.9,60.7
6179,2023/02/14 00:00,52.7,35.5,69.9
6179,2023/02/15 00:00,50.2,31.2,65.6
6179,2023/02/16 00:00,61.7,46.4,76.2
6179,2023/02/17 00:00,66.4,48.6,89.8
6179,2023/02/18 00:00,65.6,49.0,83.2
6179,2023/02/19 00:00,70.5,53.8,85.6
6179,2023/02/20 00:00,79.3,62.8,90.7
6179,2023/02/21 00:00,74.3,57.6,87.8
6179,2023/02/22 00:00,76.8,65.8,87.0
6179,2023/02/23 00:00,76.3,58.7,93.3
6179,2023/02/24 00:00,81.4,63.1,93.6
6179,2023/02/25 00:00,75.3,56.4,93.4
6179,2023/02/26 00:00,80.8,67.5,88.5
6179,2023/02/27 00:00,75.3,55.2,95.4
6179,2023/02/28 00:00,57.0,44.0,67.0
6179,2023/03/01 00:00,67.6,50.7,93.7
6179,2023/03/02 00:00,74.5,56.5,94.6
6179,2023/03/03 00:00,62.3,40.7,82.7
6179,2023/03/04 00:00,59.2,41.9,73.6
6179,2023/03/05 00:00,60.6,39.9,77.4
6179,2023/03/06 00:00,59.0,49.2,66.6
6179,2023/03/07 00:00,59.5,47.4,71.2
6179,2023/03/08 00:00,61.1,47.4,76.8
6179,2023/03/09 00:00,62.5,39.1,92.5
6179,2023/03/10 00:00,61.7,36.1,84.7
6179,2023/03/11 00:00,34.1,22.4,58.8
6179,2023/03/12 00:00,59.2,40.9,74.8
6179,2023/03/13 00:00,63.2,47.0,95.7
6179,2023/03/14 00:00,74.8,23.5,99.2
6179,2023/03/15 00:00,18.5,6.7,52.3
6179,2023/03/16 00:00,35.7,28.5,48.0
6179,2023/03/17 00:00,39.1,30.2,50.9
6179,2023/03/18 00:00,44.2,25.9,59.8
6179,2023/03/19 00:00,57.8,44.4,73.8
6179,2023/03/20 00:00,68.3,47.8,84.5
6179,2023/03/21 00:00,56.1,36.3,75.0
6179,2023/03/22 00:00,47.4,31.8,65.5
6179,2023/03/23 00:00,54.7,41.8,70.7
6179,2023/03/24 00:00,64.8,52.7,74.8
6179,2023/03/25 00:00,46.2,16.7,78.1
6179,2023/03/26 00:00,68.5,28.5,93.0
6179,2023/03/27 00:00,30.2,10.3,90.8
6179,2023/03/28 00:00,19.2,12.1,32.3
6179,2023/03/29 00:00,49.0,36.3,70.4
6179,2023/03/30 00:00,66.1,49.1,79.5
6179,2023/03/31 00:00,64.2,56.3,73.7
6179,2023/04/01 00:00,42.6,15.9,78.3
6179,2023/04/02 00:00,47.0,31.8,68.2
6179,2023/04/03 00:00,50.9,38.9,65.5
